passenger_id,trajectory_type,trajectory_time,trajectory_platform
118598,Arrival,26280,213_2_1
118598,Boarding,26280,213_2_1
118598,Transfer,26400,113_1_0
118598,Boarding,26490,113_1_0
118598,Transfer,26850,116_3_0
118598,Boarding,27060,116_3_0
118598,Exit,27540,316_3_0
118602,Arrival,26280,213_2_1
118602,Boarding,26280,213_2_1
118602,Transfer,26400,113_1_0
118602,Boarding,26490,113_1_0
118602,Transfer,26850,116_3_0
118602,Boarding,27060,116_3_0
118602,Exit,27540,316_3_0
64874,Arrival,26040,122_1_1
64874,Boarding,26040,122_1_1
64874,Transfer,26940,116_3_0
64874,Boarding,27060,116_3_0
64874,Exit,27540,316_3_0
64879,Arrival,26040,122_1_1
64879,Boarding,26040,122_1_1
64879,Transfer,26940,116_3_0
64879,Boarding,27060,116_3_0
64879,Exit,27540,316_3_0
51508,Arrival,27060,116_3_0
51508,Boarding,27060,116_3_0
51508,Exit,27540,316_3_0
574,Arrival,26100,101_1_0
574,Boarding,26100,101_1_0
574,Exit,27540,110_1_0
576,Arrival,26100,101_1_0
576,Boarding,26100,101_1_0
576,Exit,27540,110_1_0
242363,Arrival,25620,928_4_1
242363,Boarding,25620,928_4_1
242363,Transfer,27300,108_1_0
242363,Boarding,27240,108_1_0
242363,Exit,27540,110_1_0
242362,Arrival,25620,928_4_1
242362,Boarding,25620,928_4_1
242362,Transfer,27300,108_1_0
242362,Boarding,27240,108_1_0
242362,Exit,27540,110_1_0
242364,Arrival,25620,928_4_1
242364,Boarding,25620,928_4_1
242364,Transfer,27300,108_1_0
242364,Boarding,27240,108_1_0
242364,Exit,27540,110_1_0
235572,Arrival,25980,926_4_1
235572,Boarding,25980,926_4_1
235572,Transfer,27300,108_1_0
235572,Boarding,27240,108_1_0
235572,Exit,27540,110_1_0
235571,Arrival,25980,926_4_1
235571,Boarding,25980,926_4_1
235571,Transfer,27300,108_1_0
235571,Boarding,27240,108_1_0
235571,Exit,27540,110_1_0
215491,Arrival,26760,921_4_1
215491,Boarding,26760,921_4_1
215491,Transfer,27300,108_1_0
215491,Boarding,27240,108_1_0
215491,Exit,27540,110_1_0
215495,Arrival,26760,921_4_1
215495,Boarding,26760,921_4_1
215495,Transfer,27300,108_1_0
215495,Boarding,27240,108_1_0
215495,Exit,27540,110_1_0
215487,Arrival,26760,921_4_1
215487,Boarding,26760,921_4_1
215487,Transfer,27300,108_1_0
215487,Boarding,27240,108_1_0
215487,Exit,27540,110_1_0
208758,Arrival,27000,919_4_1
208758,Boarding,27000,919_4_1
208758,Transfer,27300,108_1_0
208758,Boarding,27240,108_1_0
208758,Exit,27540,110_1_0
208762,Arrival,27000,919_4_1
208762,Boarding,27000,919_4_1
208762,Transfer,27300,108_1_0
208762,Boarding,27240,108_1_0
208762,Exit,27540,110_1_0
202185,Arrival,27120,918_4_1
202185,Boarding,27120,918_4_1
202185,Transfer,27300,108_1_0
202185,Boarding,27240,108_1_0
202185,Exit,27540,110_1_0
202183,Arrival,27120,918_4_1
202183,Boarding,27120,918_4_1
202183,Transfer,27300,108_1_0
202183,Boarding,27240,108_1_0
202183,Exit,27540,110_1_0
202184,Arrival,27120,918_4_1
202184,Boarding,27120,918_4_1
202184,Transfer,27300,108_1_0
202184,Boarding,27240,108_1_0
202184,Exit,27540,110_1_0
188611,Arrival,26160,909_4_0
188611,Boarding,26160,909_4_0
188611,Exit,27540,108_4_0
188614,Arrival,26160,909_4_0
188614,Boarding,26160,909_4_0
188614,Exit,27540,108_4_0
195325,Arrival,26400,913_4_0
195325,Boarding,26940,913_4_0
195325,Exit,27540,108_4_0
155069,Arrival,26400,310_3_1
155069,Boarding,26400,310_3_1
155069,Transfer,27120,305_4_0
155069,Boarding,27420,305_4_0
155069,Exit,27540,108_4_0
81360,Arrival,25260,202_2_0
81360,Boarding,25260,202_2_0
81360,Transfer,26520,208_3_1
81360,Boarding,26700,208_3_1
81360,Transfer,27120,305_4_0
81360,Boarding,27420,305_4_0
81360,Exit,27540,108_4_0
87956,Arrival,25860,204_2_0
87956,Boarding,25860,204_2_0
87956,Transfer,26520,208_3_1
87956,Boarding,26700,208_3_1
87956,Transfer,27120,305_4_0
87956,Boarding,27420,305_4_0
87956,Exit,27540,108_4_0
87954,Arrival,25860,204_2_0
87954,Boarding,25860,204_2_0
87954,Transfer,26520,208_3_1
87954,Boarding,26700,208_3_1
87954,Transfer,27120,305_4_0
87954,Boarding,27420,305_4_0
87954,Exit,27540,108_4_0
87955,Arrival,25860,204_2_0
87955,Boarding,25860,204_2_0
87955,Transfer,26520,208_3_1
87955,Boarding,26700,208_3_1
87955,Transfer,27120,305_4_0
87955,Boarding,27420,305_4_0
87955,Exit,27540,108_4_0
87958,Arrival,25860,204_2_0
87958,Boarding,25860,204_2_0
87958,Transfer,26520,208_3_1
87958,Boarding,26700,208_3_1
87958,Transfer,27120,305_4_0
87958,Boarding,27420,305_4_0
87958,Exit,27540,108_4_0
101320,Arrival,26700,208_3_1
101320,Boarding,26700,208_3_1
101320,Transfer,27120,305_4_0
101320,Boarding,27420,305_4_0
101320,Exit,27540,108_4_0
148449,Arrival,27420,305_4_0
148449,Boarding,27420,305_4_0
148449,Exit,27540,108_4_0
61144,Arrival,25650,122_1_1
61144,Boarding,25650,122_1_1
61144,Exit,27570,108_1_1
54387,Arrival,26130,119_1_1
54387,Boarding,26130,119_1_1
54387,Exit,27570,108_1_1
161757,Arrival,25950,316_3_1
161757,Boarding,25950,316_3_1
161757,Transfer,26430,116_1_1
161757,Boarding,26550,116_1_1
161757,Exit,27570,108_1_1
161754,Arrival,25950,316_3_1
161754,Boarding,25950,316_3_1
161754,Transfer,26430,116_1_1
161754,Boarding,26550,116_1_1
161754,Exit,27570,108_1_1
161756,Arrival,25950,316_3_1
161756,Boarding,25950,316_3_1
161756,Transfer,26430,116_1_1
161756,Boarding,26550,116_1_1
161756,Exit,27570,108_1_1
134993,Arrival,25710,219_2_1
134993,Boarding,25710,219_2_1
134993,Transfer,26850,113_1_1
134993,Boarding,26910,113_1_1
134993,Exit,27570,108_1_1
128222,Arrival,26250,216_2_1
128222,Boarding,26250,216_2_1
128222,Transfer,26850,113_1_1
128222,Boarding,26910,113_1_1
128222,Exit,27570,108_1_1
121566,Arrival,26550,214_2_1
121566,Boarding,26550,214_2_1
121566,Transfer,26850,113_1_1
121566,Boarding,26910,113_1_1
121566,Exit,27570,108_1_1
34209,Arrival,27150,111_1_1
34209,Boarding,27150,111_1_1
34209,Exit,27570,108_1_1
165403,Arrival,25950,316_3_1
165403,Boarding,25950,316_3_1
165403,Exit,27570,305_3_1
158617,Arrival,26850,310_3_1
158617,Boarding,26850,310_3_1
158617,Exit,27570,305_3_1
97957,Arrival,26610,206_2_0
97957,Boarding,26610,206_2_0
97957,Transfer,26970,208_3_1
97957,Boarding,27150,208_3_1
97957,Exit,27570,305_3_1
97956,Arrival,26610,206_2_0
97956,Boarding,26610,206_2_0
97956,Transfer,26970,208_3_1
97956,Boarding,27150,208_3_1
97956,Exit,27570,305_3_1
111466,Arrival,26700,210_2_1
111466,Boarding,26700,210_2_1
111466,Transfer,27060,208_3_1
111466,Boarding,27150,208_3_1
111466,Exit,27570,305_3_1
111463,Arrival,26700,210_2_1
111463,Boarding,26700,210_2_1
111463,Transfer,27060,208_3_1
111463,Boarding,27150,208_3_1
111463,Exit,27570,305_3_1
111465,Arrival,26700,210_2_1
111465,Boarding,26700,210_2_1
111465,Transfer,27060,208_3_1
111465,Boarding,27150,208_3_1
111465,Exit,27570,305_3_1
111464,Arrival,26700,210_2_1
111464,Boarding,26700,210_2_1
111464,Transfer,27060,208_3_1
111464,Boarding,27150,208_3_1
111464,Exit,27570,305_3_1
104748,Arrival,27150,208_3_1
104748,Boarding,27150,208_3_1
104748,Exit,27570,305_3_1
60750,Arrival,24870,122_1_1
60750,Boarding,24870,122_1_1
60750,Exit,27570,103_1_1
60752,Arrival,24870,122_1_1
60752,Boarding,24870,122_1_1
60752,Exit,27570,103_1_1
107754,Arrival,25530,210_2_0
107754,Boarding,25530,210_2_0
107754,Transfer,25830,113_1_1
107754,Boarding,26130,113_1_1
107754,Exit,27570,103_1_1
107749,Arrival,25530,210_2_0
107749,Boarding,25530,210_2_0
107749,Transfer,25830,113_1_1
107749,Boarding,26130,113_1_1
107749,Exit,27570,103_1_1
127836,Arrival,25350,216_2_1
127836,Boarding,25350,216_2_1
127836,Transfer,25950,113_1_1
127836,Boarding,26130,113_1_1
127836,Exit,27570,103_1_1
127835,Arrival,25350,216_2_1
127835,Boarding,25350,216_2_1
127835,Transfer,25950,113_1_1
127835,Boarding,26130,113_1_1
127835,Exit,27570,103_1_1
127837,Arrival,25350,216_2_1
127837,Boarding,25350,216_2_1
127837,Transfer,25950,113_1_1
127837,Boarding,26130,113_1_1
127837,Exit,27570,103_1_1
114477,Arrival,25830,213_2_1
114477,Boarding,25830,213_2_1
114477,Transfer,25950,113_1_1
114477,Boarding,26130,113_1_1
114477,Exit,27570,103_1_1
33829,Arrival,26370,111_1_1
33829,Boarding,26370,111_1_1
33829,Exit,27570,103_1_1
33828,Arrival,26370,111_1_1
33828,Boarding,26370,111_1_1
33828,Exit,27570,103_1_1
27056,Arrival,26490,110_1_1
27056,Boarding,26490,110_1_1
27056,Exit,27570,103_1_1
27055,Arrival,26490,110_1_1
27055,Boarding,26490,110_1_1
27055,Exit,27570,103_1_1
235020,Arrival,25440,926_4_1
235020,Boarding,25440,926_4_1
235020,Transfer,26760,108_1_1
235020,Boarding,26790,108_1_1
235020,Exit,27570,103_1_1
235021,Arrival,25440,926_4_1
235021,Boarding,25440,926_4_1
235021,Transfer,26760,108_1_1
235021,Boarding,26790,108_1_1
235021,Exit,27570,103_1_1
228371,Arrival,25620,925_4_1
228371,Boarding,25620,925_4_1
228371,Transfer,26760,108_1_1
228371,Boarding,26790,108_1_1
228371,Exit,27570,103_1_1
228372,Arrival,25620,925_4_1
228372,Boarding,25620,925_4_1
228372,Transfer,26760,108_1_1
228372,Boarding,26790,108_1_1
228372,Exit,27570,103_1_1
214921,Arrival,26220,921_4_1
214921,Boarding,26220,921_4_1
214921,Transfer,26760,108_1_1
214921,Boarding,26790,108_1_1
214921,Exit,27570,103_1_1
208227,Arrival,26460,919_4_1
208227,Boarding,26460,919_4_1
208227,Transfer,26760,108_1_1
208227,Boarding,26790,108_1_1
208227,Exit,27570,103_1_1
208226,Arrival,26460,919_4_1
208226,Boarding,26460,919_4_1
208226,Transfer,26760,108_1_1
208226,Boarding,26790,108_1_1
208226,Exit,27570,103_1_1
208224,Arrival,26460,919_4_1
208224,Boarding,26460,919_4_1
208224,Transfer,26760,108_1_1
208224,Boarding,26790,108_1_1
208224,Exit,27570,103_1_1
201644,Arrival,26580,918_4_1
201644,Boarding,26580,918_4_1
201644,Transfer,26760,108_1_1
201644,Boarding,26790,108_1_1
201644,Exit,27570,103_1_1
201642,Arrival,26580,918_4_1
201642,Boarding,26580,918_4_1
201642,Transfer,26760,108_1_1
201642,Boarding,26790,108_1_1
201642,Exit,27570,103_1_1
201643,Arrival,26580,918_4_1
201643,Boarding,26580,918_4_1
201643,Transfer,26760,108_1_1
201643,Boarding,26790,108_1_1
201643,Exit,27570,103_1_1
201649,Arrival,26580,918_4_1
201649,Boarding,26580,918_4_1
201649,Transfer,26760,108_1_1
201649,Boarding,26790,108_1_1
201649,Exit,27570,103_1_1
217,Arrival,26850,101_1_0
217,Boarding,26850,101_1_0
217,Exit,27570,105_1_0
224,Arrival,26850,101_1_0
224,Boarding,26850,101_1_0
224,Exit,27570,105_1_0
164130,Arrival,26400,316_3_1
164130,Boarding,26400,316_3_1
164130,Exit,27600,208_3_1
164134,Arrival,26400,316_3_1
164134,Boarding,26400,316_3_1
164134,Exit,27600,208_3_1
164133,Arrival,26400,316_3_1
164133,Boarding,26400,316_3_1
164133,Exit,27600,208_3_1
63209,Arrival,25650,122_1_1
63209,Boarding,25650,122_1_1
63209,Transfer,26550,116_3_1
63209,Boarding,26880,116_3_1
63209,Exit,27600,208_3_1
63210,Arrival,25650,122_1_1
63210,Boarding,25650,122_1_1
63210,Transfer,26550,116_3_1
63210,Boarding,26880,116_3_1
63210,Exit,27600,208_3_1
69982,Arrival,25560,125_1_1
69982,Boarding,25560,125_1_1
69982,Transfer,26940,116_3_1
69982,Boarding,26880,116_3_1
69982,Exit,27600,208_3_1
63212,Arrival,26040,122_1_1
63212,Boarding,26040,122_1_1
63212,Transfer,26940,116_3_1
63212,Boarding,26880,116_3_1
63212,Exit,27600,208_3_1
49797,Arrival,26880,116_3_1
49797,Boarding,26880,116_3_1
49797,Exit,27600,208_3_1
157269,Arrival,27300,310_3_1
157269,Boarding,27300,310_3_1
157269,Exit,27600,208_3_1
130643,Arrival,26700,216_2_1
130643,Boarding,26700,216_2_1
130643,Exit,27600,210_2_1
123958,Arrival,27000,214_2_1
123958,Boarding,27000,214_2_1
123958,Exit,27600,210_2_1
123954,Arrival,27000,214_2_1
123954,Boarding,27000,214_2_1
123954,Exit,27600,210_2_1
123957,Arrival,27000,214_2_1
123957,Boarding,27000,214_2_1
123957,Exit,27600,210_2_1
123956,Arrival,27000,214_2_1
123956,Boarding,27000,214_2_1
123956,Exit,27600,210_2_1
117262,Arrival,27180,213_2_1
117262,Boarding,27180,213_2_1
117262,Exit,27600,210_2_1
117265,Arrival,27180,213_2_1
117265,Boarding,27180,213_2_1
117265,Exit,27600,210_2_1
117268,Arrival,27180,213_2_1
117268,Boarding,27180,213_2_1
117268,Exit,27600,210_2_1
117269,Arrival,27180,213_2_1
117269,Boarding,27180,213_2_1
117269,Exit,27600,210_2_1
117273,Arrival,27180,213_2_1
117273,Boarding,27180,213_2_1
117273,Exit,27600,210_2_1
76896,Arrival,24690,128_1_1
76896,Boarding,24690,128_1_1
76896,Transfer,26910,113_2_1
76896,Boarding,27300,113_2_1
76896,Exit,27600,210_2_1
63366,Arrival,25650,122_1_1
63366,Boarding,25650,122_1_1
63366,Transfer,26910,113_2_1
63366,Boarding,27300,113_2_1
63366,Exit,27600,210_2_1
49976,Arrival,26550,116_1_1
49976,Boarding,26550,116_1_1
49976,Transfer,26910,113_2_1
49976,Boarding,27300,113_2_1
49976,Exit,27600,210_2_1
2783,Arrival,25470,101_1_0
2783,Boarding,25470,101_1_0
2783,Transfer,27270,113_2_1
2783,Boarding,27300,113_2_1
2783,Exit,27600,210_2_1
2782,Arrival,25470,101_1_0
2782,Boarding,25470,101_1_0
2782,Transfer,27270,113_2_1
2782,Boarding,27300,113_2_1
2782,Exit,27600,210_2_1
2787,Arrival,25470,101_1_0
2787,Boarding,25470,101_1_0
2787,Transfer,27270,113_2_1
2787,Boarding,27300,113_2_1
2787,Exit,27600,210_2_1
2789,Arrival,25470,101_1_0
2789,Boarding,25470,101_1_0
2789,Transfer,27270,113_2_1
2789,Boarding,27300,113_2_1
2789,Exit,27600,210_2_1
9467,Arrival,25830,103_1_0
9467,Boarding,25830,103_1_0
9467,Transfer,27270,113_2_1
9467,Boarding,27300,113_2_1
9467,Exit,27600,210_2_1
9463,Arrival,25830,103_1_0
9463,Boarding,25830,103_1_0
9463,Transfer,27270,113_2_1
9463,Boarding,27300,113_2_1
9463,Exit,27600,210_2_1
22990,Arrival,26610,108_1_0
22990,Boarding,26610,108_1_0
22990,Transfer,27270,113_2_1
22990,Boarding,27300,113_2_1
22990,Exit,27600,210_2_1
36488,Arrival,27030,111_1_0
36488,Boarding,27030,111_1_0
36488,Transfer,27270,113_2_1
36488,Boarding,27300,113_2_1
36488,Exit,27600,210_2_1
76895,Arrival,25080,128_1_1
76895,Boarding,25080,128_1_1
76895,Transfer,27300,113_2_1
76895,Boarding,27300,113_2_1
76895,Exit,27600,210_2_1
70175,Arrival,25560,125_1_1
70175,Boarding,25560,125_1_1
70175,Transfer,27300,113_2_1
70175,Boarding,27300,113_2_1
70175,Exit,27600,210_2_1
63367,Arrival,26040,122_1_1
63367,Boarding,26040,122_1_1
63367,Transfer,27300,113_2_1
63367,Boarding,27300,113_2_1
63367,Exit,27600,210_2_1
63368,Arrival,26040,122_1_1
63368,Boarding,26040,122_1_1
63368,Transfer,27300,113_2_1
63368,Boarding,27300,113_2_1
63368,Exit,27600,210_2_1
170913,Arrival,25680,321_3_1
170913,Boarding,25680,321_3_1
170913,Transfer,26880,116_1_1
170913,Boarding,26940,116_1_1
170913,Transfer,27300,113_2_1
170913,Boarding,27300,113_2_1
170913,Exit,27600,210_2_1
164317,Arrival,26400,316_3_1
164317,Boarding,26400,316_3_1
164317,Transfer,26880,116_1_1
164317,Boarding,26940,116_1_1
164317,Transfer,27300,113_2_1
164317,Boarding,27300,113_2_1
164317,Exit,27600,210_2_1
43298,Arrival,27300,113_2_1
43298,Boarding,27300,113_2_1
43298,Exit,27600,210_2_1
913,Arrival,25800,101_1_0
913,Boarding,25800,101_1_0
913,Exit,27600,113_1_0
914,Arrival,25800,101_1_0
914,Boarding,25800,101_1_0
914,Exit,27600,113_1_0
917,Arrival,25800,101_1_0
917,Boarding,25800,101_1_0
917,Exit,27600,113_1_0
7547,Arrival,26160,103_1_0
7547,Boarding,26160,103_1_0
7547,Exit,27600,113_1_0
242739,Arrival,25080,928_4_1
242739,Boarding,25080,928_4_1
242739,Transfer,26760,108_1_0
242739,Boarding,26940,108_1_0
242739,Exit,27600,113_1_0
235955,Arrival,25440,926_4_1
235955,Boarding,25440,926_4_1
235955,Transfer,26760,108_1_0
235955,Boarding,26940,108_1_0
235955,Exit,27600,113_1_0
235957,Arrival,25440,926_4_1
235957,Boarding,25440,926_4_1
235957,Transfer,26760,108_1_0
235957,Boarding,26940,108_1_0
235957,Exit,27600,113_1_0
229265,Arrival,25620,925_4_1
229265,Boarding,25620,925_4_1
229265,Transfer,26760,108_1_0
229265,Boarding,26940,108_1_0
229265,Exit,27600,113_1_0
215829,Arrival,26220,921_4_1
215829,Boarding,26220,921_4_1
215829,Transfer,26760,108_1_0
215829,Boarding,26940,108_1_0
215829,Exit,27600,113_1_0
202554,Arrival,26580,918_4_1
202554,Boarding,26580,918_4_1
202554,Transfer,26760,108_1_0
202554,Boarding,26940,108_1_0
202554,Exit,27600,113_1_0
202558,Arrival,26580,918_4_1
202558,Boarding,26580,918_4_1
202558,Transfer,26760,108_1_0
202558,Boarding,26940,108_1_0
202558,Exit,27600,113_1_0
202557,Arrival,26580,918_4_1
202557,Boarding,26580,918_4_1
202557,Transfer,26760,108_1_0
202557,Boarding,26940,108_1_0
202557,Exit,27600,113_1_0
189188,Arrival,25620,909_4_0
189188,Boarding,25620,909_4_0
189188,Transfer,27000,108_1_0
189188,Boarding,26940,108_1_0
189188,Exit,27600,113_1_0
189191,Arrival,25620,909_4_0
189191,Boarding,25620,909_4_0
189191,Transfer,27000,108_1_0
189191,Boarding,26940,108_1_0
189191,Exit,27600,113_1_0
189189,Arrival,25620,909_4_0
189189,Boarding,25620,909_4_0
189189,Transfer,27000,108_1_0
189189,Boarding,26940,108_1_0
189189,Exit,27600,113_1_0
195868,Arrival,26400,913_4_0
195868,Boarding,26400,913_4_0
195868,Transfer,27000,108_1_0
195868,Boarding,26940,108_1_0
195868,Exit,27600,113_1_0
142265,Arrival,26580,303_3_0
142265,Boarding,26580,303_3_0
142265,Transfer,26820,305_4_0
142265,Boarding,26880,305_4_0
142265,Transfer,27000,108_1_0
142265,Boarding,26940,108_1_0
142265,Exit,27600,113_1_0
21153,Arrival,26940,108_1_0
21153,Boarding,26940,108_1_0
21153,Exit,27600,113_1_0
21151,Arrival,26940,108_1_0
21151,Boarding,26940,108_1_0
21151,Exit,27600,113_1_0
21152,Arrival,26940,108_1_0
21152,Boarding,26940,108_1_0
21152,Exit,27600,113_1_0
27776,Arrival,27240,110_1_0
27776,Boarding,27240,110_1_0
27776,Exit,27600,113_1_0
27778,Arrival,27240,110_1_0
27778,Boarding,27240,110_1_0
27778,Exit,27600,113_1_0
34611,Arrival,27360,111_1_0
34611,Boarding,27360,111_1_0
34611,Exit,27600,113_1_0
34612,Arrival,27360,111_1_0
34612,Boarding,27360,111_1_0
34612,Exit,27600,113_1_0
34610,Arrival,27360,111_1_0
34610,Boarding,27360,111_1_0
34610,Exit,27600,113_1_0
138060,Arrival,27060,219_2_1
138060,Boarding,27060,219_2_1
138060,Exit,27600,216_2_1
138065,Arrival,27060,219_2_1
138065,Boarding,27060,219_2_1
138065,Exit,27600,216_2_1
160647,Arrival,25500,310_3_1
160647,Boarding,25500,310_3_1
160647,Transfer,26220,305_4_0
160647,Boarding,26340,305_4_0
160647,Exit,27600,925_4_0
160640,Arrival,25500,310_3_1
160640,Boarding,25500,310_3_1
160640,Transfer,26220,305_4_0
160640,Boarding,26340,305_4_0
160640,Exit,27600,925_4_0
160642,Arrival,25500,310_3_1
160642,Boarding,25500,310_3_1
160642,Transfer,26220,305_4_0
160642,Boarding,26340,305_4_0
160642,Exit,27600,925_4_0
100151,Arrival,25260,206_2_0
100151,Boarding,25260,206_2_0
100151,Transfer,25620,208_3_1
100151,Boarding,25800,208_3_1
100151,Transfer,26220,305_4_0
100151,Boarding,26340,305_4_0
100151,Exit,27600,925_4_0
113715,Arrival,25350,210_2_1
113715,Boarding,25350,210_2_1
113715,Transfer,25710,208_3_1
113715,Boarding,25800,208_3_1
113715,Transfer,26220,305_4_0
113715,Boarding,26340,305_4_0
113715,Exit,27600,925_4_0
113720,Arrival,25350,210_2_1
113720,Boarding,25350,210_2_1
113720,Transfer,25710,208_3_1
113720,Boarding,25800,208_3_1
113720,Transfer,26220,305_4_0
113720,Boarding,26340,305_4_0
113720,Exit,27600,925_4_0
113718,Arrival,25350,210_2_1
113718,Boarding,25350,210_2_1
113718,Transfer,25710,208_3_1
113718,Boarding,25800,208_3_1
113718,Transfer,26220,305_4_0
113718,Boarding,26340,305_4_0
113718,Exit,27600,925_4_0
147313,Arrival,26130,303_3_0
147313,Boarding,26130,303_3_0
147313,Transfer,26370,305_4_0
147313,Boarding,26340,305_4_0
147313,Exit,27600,925_4_0
26312,Arrival,25920,108_4_0
26312,Boarding,26460,108_4_0
26312,Exit,27600,925_4_0
140610,Arrival,23910,219_2_1
140610,Boarding,23910,219_2_1
140610,Transfer,25050,113_1_1
140610,Boarding,25350,113_1_1
140610,Transfer,26010,108_4_0
140610,Boarding,26460,108_4_0
140610,Exit,27600,925_4_0
46564,Arrival,25350,113_1_1
46564,Boarding,25350,113_1_1
46564,Transfer,26010,108_4_0
46564,Boarding,26460,108_4_0
46564,Exit,27600,925_4_0
33085,Arrival,25710,110_1_1
33085,Boarding,25710,110_1_1
33085,Transfer,26010,108_4_0
33085,Boarding,26460,108_4_0
33085,Exit,27600,925_4_0
12935,Arrival,25440,103_1_0
12935,Boarding,25440,103_1_0
12935,Transfer,26220,108_4_0
12935,Boarding,26460,108_4_0
12935,Exit,27600,925_4_0
12939,Arrival,25440,103_1_0
12939,Boarding,25440,103_1_0
12939,Transfer,26220,108_4_0
12939,Boarding,26460,108_4_0
12939,Exit,27600,925_4_0
12937,Arrival,25440,103_1_0
12937,Boarding,25440,103_1_0
12937,Transfer,26220,108_4_0
12937,Boarding,26460,108_4_0
12937,Exit,27600,925_4_0
80270,Arrival,23520,128_1_1
80270,Boarding,23520,128_1_1
80270,Transfer,26400,108_4_0
80270,Boarding,26460,108_4_0
80270,Exit,27600,925_4_0
66783,Arrival,24480,122_1_1
66783,Boarding,24480,122_1_1
66783,Transfer,26400,108_4_0
66783,Boarding,26460,108_4_0
66783,Exit,27600,925_4_0
53294,Arrival,25380,116_1_1
53294,Boarding,25380,116_1_1
53294,Transfer,26400,108_4_0
53294,Boarding,26460,108_4_0
53294,Exit,27600,925_4_0
53290,Arrival,25380,116_1_1
53290,Boarding,25380,116_1_1
53290,Transfer,26400,108_4_0
53290,Boarding,26460,108_4_0
53290,Exit,27600,925_4_0
127064,Arrival,25200,214_2_1
127064,Boarding,25200,214_2_1
127064,Transfer,25500,113_1_1
127064,Boarding,25740,113_1_1
127064,Transfer,26400,108_4_0
127064,Boarding,26460,108_4_0
127064,Exit,27600,925_4_0
120446,Arrival,25380,213_2_1
120446,Boarding,25380,213_2_1
120446,Transfer,25500,113_1_1
120446,Boarding,25740,113_1_1
120446,Transfer,26400,108_4_0
120446,Boarding,26460,108_4_0
120446,Exit,27600,925_4_0
120445,Arrival,25380,213_2_1
120445,Boarding,25380,213_2_1
120445,Transfer,25500,113_1_1
120445,Boarding,25740,113_1_1
120445,Transfer,26400,108_4_0
120445,Boarding,26460,108_4_0
120445,Exit,27600,925_4_0
207480,Arrival,26100,918_4_0
207480,Boarding,26640,918_4_0
207480,Exit,27600,925_4_0
227618,Arrival,27120,922_4_0
227618,Boarding,27120,922_4_0
227618,Exit,27600,925_4_0
227617,Arrival,27120,922_4_0
227617,Boarding,27120,922_4_0
227617,Exit,27600,925_4_0
248136,Arrival,27240,928_4_1
248136,Boarding,27240,928_4_1
248136,Exit,27600,926_4_1
74445,Arrival,24300,128_1_1
74445,Boarding,24300,128_1_1
74445,Exit,27600,105_1_1
60951,Arrival,25260,122_1_1
60951,Boarding,25260,122_1_1
60951,Exit,27600,105_1_1
60956,Arrival,25260,122_1_1
60956,Boarding,25260,122_1_1
60956,Exit,27600,105_1_1
161567,Arrival,25500,316_3_1
161567,Boarding,25500,316_3_1
161567,Transfer,25980,116_1_1
161567,Boarding,26160,116_1_1
161567,Exit,27600,105_1_1
161573,Arrival,25500,316_3_1
161573,Boarding,25500,316_3_1
161573,Transfer,25980,116_1_1
161573,Boarding,26160,116_1_1
161573,Exit,27600,105_1_1
161571,Arrival,25500,316_3_1
161571,Boarding,25500,316_3_1
161571,Transfer,25980,116_1_1
161571,Boarding,26160,116_1_1
161571,Exit,27600,105_1_1
47539,Arrival,26160,116_1_1
47539,Boarding,26160,116_1_1
47539,Exit,27600,105_1_1
47542,Arrival,26160,116_1_1
47542,Boarding,26160,116_1_1
47542,Exit,27600,105_1_1
128034,Arrival,25800,216_2_1
128034,Boarding,25800,216_2_1
128034,Transfer,26400,113_1_1
128034,Boarding,26520,113_1_1
128034,Exit,27600,105_1_1
128035,Arrival,25800,216_2_1
128035,Boarding,25800,216_2_1
128035,Transfer,26400,113_1_1
128035,Boarding,26520,113_1_1
128035,Exit,27600,105_1_1
121389,Arrival,26100,214_2_1
121389,Boarding,26100,214_2_1
121389,Transfer,26400,113_1_1
121389,Boarding,26520,113_1_1
121389,Exit,27600,105_1_1
121391,Arrival,26100,214_2_1
121391,Boarding,26100,214_2_1
121391,Transfer,26400,113_1_1
121391,Boarding,26520,113_1_1
121391,Exit,27600,105_1_1
121388,Arrival,26100,214_2_1
121388,Boarding,26100,214_2_1
121388,Transfer,26400,113_1_1
121388,Boarding,26520,113_1_1
121388,Exit,27600,105_1_1
34020,Arrival,26760,111_1_1
34020,Boarding,26760,111_1_1
34020,Exit,27600,105_1_1
34025,Arrival,26760,111_1_1
34025,Boarding,26760,111_1_1
34025,Exit,27600,105_1_1
27257,Arrival,26880,110_1_1
27257,Boarding,26880,110_1_1
27257,Exit,27600,105_1_1
27253,Arrival,26880,110_1_1
27253,Boarding,26880,110_1_1
27253,Exit,27600,105_1_1
27250,Arrival,26880,110_1_1
27250,Boarding,26880,110_1_1
27250,Exit,27600,105_1_1
27249,Arrival,26880,110_1_1
27249,Boarding,26880,110_1_1
27249,Exit,27600,105_1_1
27254,Arrival,26880,110_1_1
27254,Boarding,26880,110_1_1
27254,Exit,27600,105_1_1
27256,Arrival,26880,110_1_1
27256,Boarding,26880,110_1_1
27256,Exit,27600,105_1_1
188408,Arrival,25620,909_4_0
188408,Boarding,25620,909_4_0
188408,Transfer,27000,108_1_1
188408,Boarding,27180,108_1_1
188408,Exit,27600,105_1_1
188409,Arrival,25620,909_4_0
