platform_id,timestamp,queue_length,queue_length_type,train_id
922_4_0,25500,0,After Onboard,4_0_11
214_2_1,25530,70,Before Onboard,2_1_12
214_2_1,25530,0,After Onboard,2_1_12
125_1_1,25530,7,Before Onboard,1_1_10
125_1_1,25530,0,After Onboard,1_1_10
216_2_0,25530,79,Before Onboard,2_0_12
216_2_0,25530,0,After Onboard,2_0_12
128_1_0,25530,86,Before Onboard,1_0_10
128_1_0,25530,0,After Onboard,1_0_10
204_2_0,25530,89,Before Onboard,2_0_16
204_2_0,25530,0,After Onboard,2_0_16
926_4_0,25560,0,When Arrival,4_0_10
204_2_1,25560,6,Before Onboard,2_1_15
204_2_1,25560,0,After Onboard,2_1_15
210_2_1,25560,0,When Arrival,2_1_17
108_4_1,25560,26,Before Onboard,4_1_12
108_4_1,25560,0,After Onboard,4_1_12
925_4_1,25560,0,When Arrival,4_1_10
321_3_0,25560,77,Before Onboard,3_0_11
321_3_0,25560,0,After Onboard,3_0_11
219_2_0,25560,79,Before Onboard,2_0_11
219_2_0,25560,0,After Onboard,2_0_11
216_2_1,25560,7,Before Onboard,2_1_11
216_2_1,25560,0,After Onboard,2_1_11
310_3_0,25560,70,Before Onboard,3_0_15
310_3_0,25560,0,After Onboard,3_0_15
105_3_1,25560,0,When Arrival,3_1_15
913_4_0,25560,0,When Arrival,4_0_13
305_4_0,25560,62,Before Onboard,4_0_12
305_4_0,25560,0,After Onboard,4_0_12
316_3_1,25560,70,Before Onboard,3_1_11
316_3_1,25560,0,After Onboard,3_1_11
210_2_0,25590,0,When Arrival,2_0_14
108_4_1,25620,11,Before Onboard,4_1_15
108_4_1,25620,0,After Onboard,4_1_15
214_2_0,25620,0,When Arrival,2_0_13
105_3_1,25620,42,Before Onboard,3_1_15
105_3_1,25620,0,After Onboard,3_1_15
926_4_0,25620,56,Before Onboard,4_0_10
926_4_0,25620,0,After Onboard,4_0_10
108_4_0,25620,0,Before Onboard,4_0_15
108_4_0,25620,0,After Onboard,4_0_15
113_1_1,25620,1,When Arrival,1_1_15
919_4_0,25620,0,When Arrival,4_0_12
913_4_0,25620,105,Before Onboard,4_0_13
913_4_0,25620,0,After Onboard,4_0_13
116_1_0,25620,0,When Arrival,1_0_15
213_2_1,25620,0,When Arrival,2_1_13
918_4_1,25620,0,When Arrival,4_1_12
210_2_1,25620,123,Before Onboard,2_1_17
210_2_1,25620,0,After Onboard,2_1_17
925_4_1,25620,25,Before Onboard,4_1_10
925_4_1,25620,0,After Onboard,4_1_10
316_3_0,25650,0,When Arrival,3_0_16
202_2_1,25650,0,When Arrival,2_1_16
119_1_0,25650,0,When Arrival,1_0_14
325_3_0,25650,0,When Arrival,3_0_10
113_1_0,25650,2,When Arrival,1_0_16
210_2_0,25650,6,Before Onboard,2_0_14
210_2_0,25650,0,After Onboard,2_0_14
116_1_1,25650,0,When Arrival,1_1_14
111_1_1,25650,0,When Arrival,1_1_16
208_3_1,25650,9,When Arrival,3_1_14
305_3_1,25650,0,When Arrival,3_1_16
321_3_1,25650,0,When Arrival,3_1_10
116_3_0,25680,5,When Arrival,3_0_13
913_4_1,25680,0,When Arrival,4_1_14
919_4_0,25680,82,Before Onboard,4_0_12
919_4_0,25680,0,After Onboard,4_0_12
116_3_1,25680,3,When Arrival,3_1_13
310_3_1,25680,0,When Arrival,3_1_17
113_1_1,25680,44,Before Onboard,1_1_15
113_1_1,25680,0,After Onboard,1_1_15
108_1_1,25680,0,When Arrival,1_1_17
208_2_0,25680,0,When Arrival,2_0_15
110_1_0,25680,0,When Arrival,1_0_17
214_2_0,25680,45,Before Onboard,2_0_13
214_2_0,25680,0,After Onboard,2_0_13
918_4_1,25680,87,Before Onboard,4_1_12
918_4_1,25680,0,After Onboard,4_1_12
213_2_1,25680,54,Before Onboard,2_1_13
213_2_1,25680,0,After Onboard,2_1_13
116_1_0,25680,71,Before Onboard,1_0_15
116_1_0,25680,0,After Onboard,1_0_15
303_3_0,25680,60,Before Onboard,3_0_17
303_3_0,25680,0,After Onboard,3_0_17
321_3_1,25710,29,Before Onboard,3_1_10
321_3_1,25710,0,After Onboard,3_1_10
113_2_0,25710,15,Before Onboard,2_0_18
113_2_0,25710,0,After Onboard,2_0_18
316_3_0,25710,29,Before Onboard,3_0_16
316_3_0,25710,0,After Onboard,3_0_16
116_1_1,25710,7,Before Onboard,1_1_14
116_1_1,25710,0,After Onboard,1_1_14
105_3_0,25710,14,Before Onboard,3_0_18
105_3_0,25710,0,After Onboard,3_0_18
113_1_0,25710,2,Before Onboard,1_0_16
113_1_0,25710,0,After Onboard,1_0_16
208_3_0,25710,22,When Arrival,3_0_14
202_2_1,25710,95,Before Onboard,2_1_16
202_2_1,25710,0,After Onboard,2_1_16
119_1_0,25710,59,Before Onboard,1_0_14
119_1_0,25710,0,After Onboard,1_0_14
113_2_1,25710,7,Before Onboard,2_1_18
113_2_1,25710,0,After Onboard,2_1_18
325_3_0,25710,58,Before Onboard,3_0_10
325_3_0,25710,0,After Onboard,3_0_10
105_3_1,25710,0,Before Onboard,3_1_18
105_3_1,25710,0,After Onboard,3_1_18
208_3_1,25710,106,Before Onboard,3_1_14
208_3_1,25710,0,After Onboard,3_1_14
305_3_1,25710,38,Before Onboard,3_1_16
305_3_1,25710,0,After Onboard,3_1_16
111_1_1,25710,55,Before Onboard,1_1_16
111_1_1,25710,0,After Onboard,1_1_16
110_1_0,25740,63,Before Onboard,1_0_17
110_1_0,25740,0,After Onboard,1_0_17
122_1_0,25740,0,When Arrival,1_0_13
310_3_1,25740,51,Before Onboard,3_1_17
310_3_1,25740,0,After Onboard,3_1_17
913_4_1,25740,35,Before Onboard,4_1_14
913_4_1,25740,0,After Onboard,4_1_14
103_1_1,25740,0,When Arrival,1_1_19
105_1_0,25740,0,When Arrival,1_0_19
108_1_1,25740,29,Before Onboard,1_1_17
108_1_1,25740,0,After Onboard,1_1_17
305_4_1,25740,3,When Arrival,4_1_15
116_3_1,25740,7,Before Onboard,3_1_13
116_3_1,25740,0,After Onboard,3_1_13
305_3_0,25740,4,When Arrival,3_0_15
119_1_1,25740,0,When Arrival,1_1_13
116_3_0,25740,5,Before Onboard,3_0_13
116_3_0,25740,0,After Onboard,3_0_13
208_2_0,25740,3,Before Onboard,2_0_15
208_2_0,25740,0,After Onboard,2_0_15
206_2_0,25770,0,When Arrival,2_0_16
101_1_1,25770,0,When Arrival,1_1_20
105_1_1,25770,1,When Arrival,1_1_18
208_2_1,25770,8,When Arrival,2_1_14
108_1_0,25770,0,When Arrival,1_0_18
208_3_0,25770,36,Before Onboard,3_0_14
208_3_0,25770,0,After Onboard,3_0_14
111_1_0,25800,0,When Arrival,1_0_17
122_1_0,25800,75,Before Onboard,1_0_13
122_1_0,25800,0,After Onboard,1_0_13
101_1_1,25800,79,Before Onboard,1_1_21
101_1_1,25800,0,After Onboard,1_1_21
119_1_1,25800,17,Before Onboard,1_1_13
119_1_1,25800,0,After Onboard,1_1_13
110_1_1,25800,0,When Arrival,1_1_17
103_1_1,25800,101,Before Onboard,1_1_19
103_1_1,25800,0,After Onboard,1_1_19
105_1_0,25800,23,Before Onboard,1_0_19
105_1_0,25800,0,After Onboard,1_0_19
101_1_0,25800,0,Before Onboard,1_0_21
101_1_0,25800,0,After Onboard,1_0_21
305_3_0,25800,23,Before Onboard,3_0_15
305_3_0,25800,0,After Onboard,3_0_15
303_3_1,25800,0,When Arrival,3_1_15
305_4_1,25800,3,Before Onboard,4_1_15
305_4_1,25800,0,After Onboard,4_1_15
101_1_1,25830,10,Before Onboard,1_1_20
101_1_1,25830,0,After Onboard,1_1_20
213_2_0,25830,0,When Arrival,2_0_18
105_1_1,25830,7,Before Onboard,1_1_18
105_1_1,25830,0,After Onboard,1_1_18
206_2_0,25830,112,Before Onboard,2_0_16
206_2_0,25830,0,After Onboard,2_0_16
103_1_0,25830,7,Before Onboard,1_0_20
103_1_0,25830,0,After Onboard,1_0_20
122_1_1,25830,0,When Arrival,1_1_12
208_2_1,25830,22,Before Onboard,2_1_14
208_2_1,25830,0,After Onboard,2_1_14
108_1_0,25830,23,Before Onboard,1_0_18
108_1_0,25830,0,After Onboard,1_0_18
125_1_0,25830,0,When Arrival,1_0_12
928_4_0,25860,0,When Arrival,4_0_10
325_3_1,25860,0,When Arrival,3_1_9
921_4_0,25860,0,When Arrival,4_0_12
918_4_0,25860,35,Before Onboard,4_0_15
918_4_0,25860,0,After Onboard,4_0_15
303_3_1,25860,44,Before Onboard,3_1_15
303_3_1,25860,0,After Onboard,3_1_15
926_4_1,25860,0,When Arrival,4_1_10
909_4_1,25860,0,When Arrival,4_1_13
919_4_1,25860,0,When Arrival,4_1_12
110_1_1,25860,34,Before Onboard,1_1_17
110_1_1,25860,0,After Onboard,1_1_17
128_1_0,25860,0,When Arrival,1_0_11
111_1_0,25860,46,Before Onboard,1_0_17
111_1_0,25860,0,After Onboard,1_0_17
329_3_0,25860,0,When Arrival,3_0_9
206_2_1,25860,0,When Arrival,2_1_15
125_1_1,25860,0,When Arrival,1_1_11
122_1_1,25890,22,Before Onboard,1_1_12
122_1_1,25890,0,After Onboard,1_1_12
113_2_1,25890,0,When Arrival,2_1_14
113_2_0,25890,0,When Arrival,2_0_14
125_1_0,25890,90,Before Onboard,1_0_12
125_1_0,25890,0,After Onboard,1_0_12
213_2_0,25890,40,Before Onboard,2_0_18
213_2_0,25890,0,After Onboard,2_0_18
204_2_0,25920,0,When Arrival,2_0_17
325_3_1,25920,43,Before Onboard,3_1_9
325_3_1,25920,0,After Onboard,3_1_9
925_4_0,25920,0,When Arrival,4_0_11
921_4_0,25920,86,Before Onboard,4_0_12
921_4_0,25920,0,After Onboard,4_0_12
108_4_0,25920,9,When Arrival,4_0_15
928_4_0,25920,132,Before Onboard,4_0_10
928_4_0,25920,0,After Onboard,4_0_10
125_1_1,25920,11,Before Onboard,1_1_11
125_1_1,25920,0,After Onboard,1_1_11
216_2_0,25920,0,When Arrival,2_0_13
329_3_0,25920,120,Before Onboard,3_0_9
329_3_0,25920,0,After Onboard,3_0_9
214_2_1,25920,0,When Arrival,2_1_13
909_4_1,25920,128,Before Onboard,4_1_13
909_4_1,25920,0,After Onboard,4_1_13
128_1_0,25920,97,Before Onboard,1_0_11
128_1_0,25920,0,After Onboard,1_0_11
926_4_1,25920,59,Before Onboard,4_1_10
926_4_1,25920,0,After Onboard,4_1_10
922_4_1,25920,0,When Arrival,4_1_11
919_4_1,25920,62,Before Onboard,4_1_12
919_4_1,25920,0,After Onboard,4_1_12
206_2_1,25920,18,Before Onboard,2_1_15
206_2_1,25920,0,After Onboard,2_1_15
113_2_1,25950,57,Before Onboard,2_1_14
113_2_1,25950,0,After Onboard,2_1_14
216_2_1,25950,0,When Arrival,2_1_12
321_3_0,25950,0,When Arrival,3_0_12
101_1_1,25950,28,Before Onboard,1_1_22
101_1_1,25950,0,After Onboard,1_1_22
219_2_0,25950,0,When Arrival,2_0_12
113_2_0,25950,0,Before Onboard,2_0_14
113_2_0,25950,0,After Onboard,2_0_14
310_3_0,25950,0,When Arrival,3_0_16
101_1_0,25950,0,Before Onboard,1_0_22
101_1_0,25950,0,After Onboard,1_0_22
316_3_1,25950,0,When Arrival,3_1_12
204_2_1,25950,0,When Arrival,2_1_16
204_2_0,25980,99,Before Onboard,2_0_17
204_2_0,25980,0,After Onboard,2_0_17
216_2_0,25980,96,Before Onboard,2_0_13
216_2_0,25980,0,After Onboard,2_0_13
921_4_1,25980,0,When Arrival,4_1_12
922_4_1,25980,134,Before Onboard,4_1_11
922_4_1,25980,0,After Onboard,4_1_11
108_4_0,25980,57,Before Onboard,4_0_15
108_4_0,25980,0,After Onboard,4_0_15
214_2_1,25980,54,Before Onboard,2_1_13
214_2_1,25980,0,After Onboard,2_1_13
925_4_0,25980,92,Before Onboard,4_0_11
925_4_0,25980,0,After Onboard,4_0_11
922_4_0,25980,0,When Arrival,4_0_12
321_3_0,26010,77,Before Onboard,3_0_12
321_3_0,26010,0,After Onboard,3_0_12
310_3_0,26010,61,Before Onboard,3_0_16
310_3_0,26010,0,After Onboard,3_0_16
219_2_0,26010,114,Before Onboard,2_0_12
219_2_0,26010,0,After Onboard,2_0_12
204_2_1,26010,10,Before Onboard,2_1_16
204_2_1,26010,0,After Onboard,2_1_16
116_1_0,26010,0,When Arrival,1_0_16
113_1_1,26010,3,When Arrival,1_1_16
210_2_1,26010,0,When Arrival,2_1_18
216_2_1,26010,5,Before Onboard,2_1_12
216_2_1,26010,0,After Onboard,2_1_12
105_3_1,26010,0,When Arrival,3_1_16
316_3_1,26010,75,Before Onboard,3_1_12
316_3_1,26010,0,After Onboard,3_1_12
921_4_1,26040,25,Before Onboard,4_1_12
921_4_1,26040,0,After Onboard,4_1_12
111_1_1,26040,0,When Arrival,1_1_17
922_4_0,26040,21,Before Onboard,4_0_12
922_4_0,26040,0,After Onboard,4_0_12
305_4_0,26040,9,When Arrival,4_0_13
119_1_0,26040,0,When Arrival,1_0_15
210_2_0,26040,0,When Arrival,2_0_15
113_1_0,26040,1,When Arrival,1_0_17
116_1_1,26040,0,When Arrival,1_1_15
108_4_1,26040,1,When Arrival,4_1_13
214_2_0,26070,0,When Arrival,2_0_14
210_2_1,26070,94,Before Onboard,2_1_18
210_2_1,26070,0,After Onboard,2_1_18
110_1_0,26070,0,When Arrival,1_0_18
113_1_1,26070,34,Before Onboard,1_1_16
113_1_1,26070,0,After Onboard,1_1_16
108_1_1,26070,0,When Arrival,1_1_18
116_1_0,26070,88,Before Onboard,1_0_16
116_1_0,26070,0,After Onboard,1_0_16
105_3_1,26070,64,Before Onboard,3_1_16
105_3_1,26070,0,After Onboard,3_1_16
303_3_0,26070,0,When Arrival,3_0_18
213_2_1,26070,0,When Arrival,2_1_14
913_4_0,26100,0,When Arrival,4_0_14
101_1_1,26100,41,Before Onboard,1_1_23
101_1_1,26100,0,After Onboard,1_1_23
325_3_0,26100,0,When Arrival,3_0_11
925_4_1,26100,0,When Arrival,4_1_11
305_3_1,26100,4,When Arrival,3_1_17
926_4_0,26100,0,When Arrival,4_0_11
208_3_1,26100,8,When Arrival,3_1_15
111_1_1,26100,45,Before Onboard,1_1_17
111_1_1,26100,0,After Onboard,1_1_17
202_2_1,26100,0,When Arrival,2_1_17
101_1_0,26100,0,Before Onboard,1_0_23
101_1_0,26100,0,After Onboard,1_0_23
321_3_1,26100,0,When Arrival,3_1_11
119_1_0,26100,82,Before Onboard,1_0_15
119_1_0,26100,0,After Onboard,1_0_15
305_4_0,26100,90,Before Onboard,4_0_13
305_4_0,26100,0,After Onboard,4_0_13
116_1_1,26100,7,Before Onboard,1_1_15
116_1_1,26100,0,After Onboard,1_1_15
316_3_0,26100,0,When Arrival,3_0_17
108_4_1,26100,30,Before Onboard,4_1_13
108_4_1,26100,0,After Onboard,4_1_13
210_2_0,26100,7,Before Onboard,2_0_15
210_2_0,26100,0,After Onboard,2_0_15
101_1_1,26100,0,When Arrival,1_1_21
113_1_0,26100,12,Before Onboard,1_0_17
113_1_0,26100,0,After Onboard,1_0_17
116_3_0,26130,12,When Arrival,3_0_14
122_1_0,26130,0,When Arrival,1_0_14
103_1_1,26130,0,When Arrival,1_1_20
108_1_1,26130,10,Before Onboard,1_1_18
108_1_1,26130,0,After Onboard,1_1_18
213_2_1,26130,40,Before Onboard,2_1_14
213_2_1,26130,0,After Onboard,2_1_14
105_1_0,26130,0,When Arrival,1_0_20
214_2_0,26130,45,Before Onboard,2_0_14
214_2_0,26130,0,After Onboard,2_0_14
116_3_1,26130,4,When Arrival,3_1_14
208_2_0,26130,0,When Arrival,2_0_16
110_1_0,26130,60,Before Onboard,1_0_18
110_1_0,26130,0,After Onboard,1_0_18
119_1_1,26130,0,When Arrival,1_1_14
303_3_0,26130,73,Before Onboard,3_0_18
303_3_0,26130,0,After Onboard,3_0_18
321_3_1,26160,35,Before Onboard,3_1_11
321_3_1,26160,0,After Onboard,3_1_11
918_4_1,26160,0,When Arrival,4_1_13
108_1_0,26160,0,When Arrival,1_0_19
113_2_0,26160,30,Before Onboard,2_0_19
113_2_0,26160,0,After Onboard,2_0_19
316_3_0,26160,42,Before Onboard,3_0_17
316_3_0,26160,0,After Onboard,3_0_17
919_4_0,26160,0,When Arrival,4_0_13
105_1_1,26160,1,When Arrival,1_1_19
208_3_0,26160,52,When Arrival,3_0_15
108_4_1,26160,10,Before Onboard,4_1_16
108_4_1,26160,0,After Onboard,4_1_16
925_4_1,26160,48,Before Onboard,4_1_11
925_4_1,26160,0,After Onboard,4_1_11
208_3_1,26160,189,Before Onboard,3_1_15
208_3_1,26160,0,After Onboard,3_1_15
926_4_0,26160,72,Before Onboard,4_0_11
926_4_0,26160,0,After Onboard,4_0_11
105_3_1,26160,14,Before Onboard,3_1_19
105_3_1,26160,0,After Onboard,3_1_19
202_2_1,26160,111,Before Onboard,2_1_17
202_2_1,26160,0,After Onboard,2_1_17
325_3_0,26160,63,Before Onboard,3_0_11
325_3_0,26160,0,After Onboard,3_0_11
305_3_1,26160,18,Before Onboard,3_1_17
305_3_1,26160,0,After Onboard,3_1_17
103_1_0,26160,78,Before Onboard,1_0_21
103_1_0,26160,0,After Onboard,1_0_21
108_4_0,26160,6,Before Onboard,4_0_16
108_4_0,26160,0,After Onboard,4_0_16
113_2_1,26160,7,Before Onboard,2_1_19
113_2_1,26160,0,After Onboard,2_1_19
105_3_0,26160,1,Before Onboard,3_0_19
105_3_0,26160,0,After Onboard,3_0_19
913_4_0,26160,123,Before Onboard,4_0_14
913_4_0,26160,0,After Onboard,4_0_14
101_1_1,26160,12,Before Onboard,1_1_21
101_1_1,26160,0,After Onboard,1_1_21
116_3_1,26190,19,Before Onboard,3_1_14
116_3_1,26190,0,After Onboard,3_1_14
119_1_1,26190,12,Before Onboard,1_1_14
119_1_1,26190,0,After Onboard,1_1_14
305_3_0,26190,31,When Arrival,3_0_16
116_3_0,26190,12,Before Onboard,3_0_14
116_3_0,26190,0,After Onboard,3_0_14
310_3_1,26190,38,Before Onboard,3_1_18
310_3_1,26190,0,After Onboard,3_1_18
208_2_0,26190,9,Before Onboard,2_0_16
208_2_0,26190,0,After Onboard,2_0_16
122_1_0,26190,70,Before Onboard,1_0_14
122_1_0,26190,0,After Onboard,1_0_14
105_1_0,26190,5,Before Onboard,1_0_20
105_1_0,26190,0,After Onboard,1_0_20
110_1_1,26190,0,When Arrival,1_1_18
103_1_1,26190,6,Before Onboard,1_1_20
103_1_1,26190,0,After Onboard,1_1_20
111_1_0,26190,0,When Arrival,1_0_18
206_2_0,26220,0,When Arrival,2_0_17
105_1_1,26220,6,Before Onboard,1_1_19
105_1_1,26220,0,After Onboard,1_1_19
208_2_1,26220,2,When Arrival,2_1_15
122_1_1,26220,0,When Arrival,1_1_13
913_4_1,26220,0,When Arrival,4_1_15
125_1_0,26220,0,When Arrival,1_0_13
919_4_0,26220,78,Before Onboard,4_0_13
919_4_0,26220,0,After Onboard,4_0_13
918_4_1,26220,85,Before Onboard,4_1_13
918_4_1,26220,0,After Onboard,4_1_13
108_1_0,26220,14,Before Onboard,1_0_19
108_1_0,26220,0,After Onboard,1_0_19
208_3_0,26220,58,Before Onboard,3_0_15
208_3_0,26220,0,After Onboard,3_0_15
101_1_1,26250,0,When Arrival,1_1_22
125_1_1,26250,0,When Arrival,1_1_12
111_1_0,26250,38,Before Onboard,1_0_18
111_1_0,26250,0,After Onboard,1_0_18
101_1_0,26250,19,Before Onboard,1_0_24
101_1_0,26250,0,After Onboard,1_0_24
303_3_1,26250,0,When Arrival,3_1_16
128_1_0,26250,0,When Arrival,1_0_12
110_1_1,26250,20,Before Onboard,1_1_18
110_1_1,26250,0,After Onboard,1_1_18
101_1_1,26250,0,Before Onboard,1_1_24
101_1_1,26250,0,After Onboard,1_1_24
305_3_0,26250,57,Before Onboard,3_0_16
305_3_0,26250,0,After Onboard,3_0_16
213_2_0,26280,0,When Arrival,2_0_19
206_2_0,26280,77,Before Onboard,2_0_17
206_2_0,26280,0,After Onboard,2_0_17
913_4_1,26280,34,Before Onboard,4_1_15
913_4_1,26280,0,After Onboard,4_1_15
125_1_0,26280,76,Before Onboard,1_0_13
125_1_0,26280,0,After Onboard,1_0_13
305_4_1,26280,0,When Arrival,4_1_16
208_2_1,26280,21,Before Onboard,2_1_15
208_2_1,26280,0,After Onboard,2_1_15
122_1_1,26280,29,Before Onboard,1_1_13
122_1_1,26280,0,After Onboard,1_1_13
206_2_1,26310,0,When Arrival,2_1_16
303_3_1,26310,40,Before Onboard,3_1_16
303_3_1,26310,0,After Onboard,3_1_16
128_1_0,26310,102,Before Onboard,1_0_12
128_1_0,26310,0,After Onboard,1_0_12
325_3_1,26310,0,When Arrival,3_1_10
101_1_1,26310,11,Before Onboard,1_1_22
101_1_1,26310,0,After Onboard,1_1_22
329_3_0,26310,0,When Arrival,3_0_10
125_1_1,26310,7,Before Onboard,1_1_12
125_1_1,26310,0,After Onboard,1_1_12
103_1_0,26310,27,Before Onboard,1_0_22
103_1_0,26310,0,After Onboard,1_0_22
918_4_0,26340,0,When Arrival,4_0_16
213_2_0,26340,49,Before Onboard,2_0_19
213_2_0,26340,0,After Onboard,2_0_19
113_2_0,26340,0,When Arrival,2_0_15
305_4_1,26340,21,Before Onboard,4_1_16
305_4_1,26340,0,After Onboard,4_1_16
113_2_1,26340,0,When Arrival,2_1_15
206_2_1,26370,21,Before Onboard,2_1_16
206_2_1,26370,0,After Onboard,2_1_16
329_3_0,26370,107,Before Onboard,3_0_10
329_3_0,26370,0,After Onboard,3_0_10
204_2_0,26370,0,When Arrival,2_0_18
214_2_1,26370,0,When Arrival,2_1_14
325_3_1,26370,61,Before Onboard,3_1_10
325_3_1,26370,0,After Onboard,3_1_10
216_2_0,26370,0,When Arrival,2_0_14
310_3_0,26400,0,When Arrival,3_0_17
113_2_0,26400,53,Before Onboard,2_0_15
113_2_0,26400,0,After Onboard,2_0_15
219_2_0,26400,0,When Arrival,2_0_13
919_4_1,26400,0,When Arrival,4_1_13
116_1_0,26400,14,When Arrival,1_0_17
101_1_1,26400,23,Before Onboard,1_1_25
101_1_1,26400,0,After Onboard,1_1_25
321_3_0,26400,0,When Arrival,3_0_13
921_4_0,26400,0,When Arrival,4_0_13
928_4_0,26400,0,When Arrival,4_0_11
909_4_1,26400,0,When Arrival,4_1_14
204_2_1,26400,0,When Arrival,2_1_17
918_4_0,26400,44,Before Onboard,4_0_16
918_4_0,26400,0,After Onboard,4_0_16
113_1_1,26400,5,When Arrival,1_1_17
316_3_1,26400,0,When Arrival,3_1_13
926_4_1,26400,0,When Arrival,4_1_11
101_1_0,26400,0,Before Onboard,1_0_25
101_1_0,26400,0,After Onboard,1_0_25
101_1_1,26400,0,When Arrival,1_1_23
113_2_1,26400,0,Before Onboard,2_1_15
113_2_1,26400,0,After Onboard,2_1_15
216_2_1,26400,0,When Arrival,2_1_13
113_1_0,26430,2,When Arrival,1_0_18
214_2_1,26430,72,Before Onboard,2_1_14
214_2_1,26430,0,After Onboard,2_1_14
116_1_1,26430,0,When Arrival,1_1_16
204_2_0,26430,100,Before Onboard,2_0_18
204_2_0,26430,0,After Onboard,2_0_18
119_1_0,26430,0,When Arrival,1_0_16
111_1_1,26430,0,When Arrival,1_1_18
216_2_0,26430,97,Before Onboard,2_0_14
216_2_0,26430,0,After Onboard,2_0_14
105_3_1,26460,0,When Arrival,3_1_17
103_1_1,26460,0,When Arrival,1_1_21
101_1_1,26460,20,Before Onboard,1_1_23
101_1_1,26460,0,After Onboard,1_1_23
926_4_1,26460,75,Before Onboard,4_1_11
926_4_1,26460,0,After Onboard,4_1_11
113_1_1,26460,16,Before Onboard,1_1_17
113_1_1,26460,0,After Onboard,1_1_17
103_1_0,26460,35,Before Onboard,1_0_23
103_1_0,26460,0,After Onboard,1_0_23
204_2_1,26460,7,Before Onboard,2_1_17
204_2_1,26460,0,After Onboard,2_1_17
210_2_1,26460,0,When Arrival,2_1_19
922_4_1,26460,0,When Arrival,4_1_12
108_4_0,26460,0,When Arrival,4_0_16
216_2_1,26460,7,Before Onboard,2_1_13
216_2_1,26460,0,After Onboard,2_1_13
921_4_0,26460,110,Before Onboard,4_0_13
921_4_0,26460,0,After Onboard,4_0_13
925_4_0,26460,0,When Arrival,4_0_12
116_1_0,26460,77,Before Onboard,1_0_17
116_1_0,26460,0,After Onboard,1_0_17
909_4_1,26460,155,Before Onboard,4_1_14
909_4_1,26460,0,After Onboard,4_1_14
316_3_1,26460,80,Before Onboard,3_1_13
316_3_1,26460,0,After Onboard,3_1_13
110_1_0,26460,0,When Arrival,1_0_19
919_4_1,26460,57,Before Onboard,4_1_13
919_4_1,26460,0,After Onboard,4_1_13
310_3_0,26460,66,Before Onboard,3_0_17
310_3_0,26460,0,After Onboard,3_0_17
928_4_0,26460,128,Before Onboard,4_0_11
928_4_0,26460,0,After Onboard,4_0_11
108_1_1,26460,0,When Arrival,1_1_19
105_1_0,26460,0,When Arrival,1_0_21
219_2_0,26460,103,Before Onboard,2_0_13
219_2_0,26460,0,After Onboard,2_0_13
321_3_0,26460,70,Before Onboard,3_0_13
321_3_0,26460,0,After Onboard,3_0_13
113_1_0,26490,5,Before Onboard,1_0_18
113_1_0,26490,0,After Onboard,1_0_18
116_1_1,26490,11,Before Onboard,1_1_16
116_1_1,26490,0,After Onboard,1_1_16
210_2_0,26490,0,When Arrival,2_0_16
119_1_0,26490,63,Before Onboard,1_0_16
119_1_0,26490,0,After Onboard,1_0_16
111_1_1,26490,63,Before Onboard,1_1_18
111_1_1,26490,0,After Onboard,1_1_18
925_4_0,26520,83,Before Onboard,4_0_12
925_4_0,26520,0,After Onboard,4_0_12
105_1_0,26520,75,Before Onboard,1_0_21
105_1_0,26520,0,After Onboard,1_0_21
921_4_1,26520,0,When Arrival,4_1_13
103_1_1,26520,19,Before Onboard,1_1_21
103_1_1,26520,0,After Onboard,1_1_21
110_1_0,26520,59,Before Onboard,1_0_19
110_1_0,26520,0,After Onboard,1_0_19
122_1_0,26520,0,When Arrival,1_0_15
214_2_0,26520,0,When Arrival,2_0_15
119_1_1,26520,0,When Arrival,1_1_15
922_4_0,26520,0,When Arrival,4_0_13
108_1_1,26520,83,Before Onboard,1_1_19
108_1_1,26520,0,After Onboard,1_1_19
210_2_1,26520,90,Before Onboard,2_1_19
210_2_1,26520,0,After Onboard,2_1_19
922_4_1,26520,122,Before Onboard,4_1_12
922_4_1,26520,0,After Onboard,4_1_12
108_4_0,26520,0,Before Onboard,4_0_16
108_4_0,26520,0,After Onboard,4_0_16
303_3_0,26520,0,When Arrival,3_0_19
105_3_1,26520,0,Before Onboard,3_1_17
105_3_1,26520,0,After Onboard,3_1_17
213_2_1,26520,0,When Arrival,2_1_15
210_2_0,26550,9,Before Onboard,2_0_16
210_2_0,26550,0,After Onboard,2_0_16
108_1_0,26550,0,When Arrival,1_0_20
103_1_0,26550,0,When Arrival,1_0_24
105_1_1,26550,5,When Arrival,1_1_20
305_3_1,26550,2,When Arrival,3_1_18
316_3_0,26550,0,When Arrival,3_0_18
325_3_0,26550,0,When Arrival,3_0_12
321_3_1,26550,0,When Arrival,3_1_12
101_1_1,26550,20,Before Onboard,1_1_26
101_1_1,26550,0,After Onboard,1_1_26
208_3_1,26550,5,When Arrival,3_1_16
101_1_0,26550,0,Before Onboard,1_0_26
101_1_0,26550,0,After Onboard,1_0_26
202_2_1,26550,0,When Arrival,2_1_18
116_3_1,26580,3,When Arrival,3_1_15
108_4_1,26580,1,When Arrival,4_1_14
110_1_1,26580,0,When Arrival,1_1_19
303_3_0,26580,72,Before Onboard,3_0_19
303_3_0,26580,0,After Onboard,3_0_19
305_4_0,26580,16,When Arrival,4_0_14
922_4_0,26580,8,Before Onboard,4_0_13
