train_id,timestamp,train_load_type,train_load,platform_id
3_0_13,25320,Departure,39,208_3_0
4_0_14,25320,Departure,39,918_4_0
3_1_14,25350,Arrival,16,303_3_1
1_1_12,25350,Arrival,58,119_1_1
1_0_16,25350,Departure,57,110_1_0
1_1_16,25350,Departure,66,108_1_1
3_0_14,25350,Departure,44,305_3_0
1_1_18,25350,Arrival,14,103_1_1
1_0_18,25350,Arrival,2,105_1_0
1_0_12,25350,Arrival,33,122_1_0
4_1_11,25380,Departure,92,919_4_1
4_1_12,25380,Departure,83,909_4_1
1_0_17,25380,Arrival,16,108_1_0
1_1_17,25380,Arrival,28,105_1_1
4_1_10,25380,Arrival,68,922_4_1
4_1_9,25380,Departure,110,926_4_1
4_0_14,25380,Arrival,39,108_4_0
4_0_11,25380,Departure,114,921_4_0
2_0_17,25380,Arrival,6,213_2_0
2_1_13,25380,Departure,56,208_2_1
4_0_9,25380,Departure,147,928_4_0
2_0_15,25380,Departure,82,206_2_0
4_0_10,25380,Arrival,55,925_4_0
1_0_16,25410,Arrival,57,111_1_0
3_1_8,25410,Arrival,70,325_3_1
3_1_14,25410,Departure,63,303_3_1
2_1_14,25410,Arrival,42,206_2_1
1_1_16,25410,Arrival,66,110_1_1
1_0_12,25410,Departure,91,122_1_0
1_1_18,25410,Departure,66,103_1_1
1_0_18,25410,Departure,48,105_1_0
1_1_12,25410,Departure,83,119_1_1
3_0_8,25410,Arrival,55,329_3_0
1_1_19,25440,Departure,80,101_1_1
4_1_11,25440,Arrival,92,921_4_1
2_0_17,25440,Departure,63,213_2_0
1_0_17,25440,Departure,36,108_1_0
1_0_19,25440,Departure,9,103_1_0
1_0_11,25440,Arrival,38,125_1_0
1_1_11,25440,Arrival,62,122_1_1
1_1_17,25440,Departure,35,105_1_1
2_0_13,25440,Arrival,22,113_2_0
4_0_14,25440,Departure,39,108_4_0
2_1_13,25440,Arrival,56,113_2_1
4_1_10,25440,Departure,150,922_4_1
4_0_11,25440,Arrival,114,922_4_0
4_0_10,25440,Departure,114,925_4_0
2_0_16,25470,Arrival,17,204_2_0
1_1_10,25470,Arrival,50,125_1_1
1_0_20,25470,Departure,5,101_1_0
1_0_10,25470,Arrival,61,128_1_0
1_0_16,25470,Departure,103,111_1_0
2_1_12,25470,Arrival,55,214_2_1
2_1_14,25470,Departure,54,206_2_1
1_1_16,25470,Departure,82,110_1_1
2_0_12,25470,Arrival,38,216_2_0
3_0_8,25470,Departure,123,329_3_0
1_1_20,25470,Departure,0,101_1_1
3_1_8,25470,Departure,115,325_3_1
3_0_11,25500,Arrival,32,321_3_0
1_0_11,25500,Departure,125,125_1_0
2_0_13,25500,Departure,59,113_2_0
4_1_12,25500,Arrival,83,108_4_1
3_1_11,25500,Arrival,80,316_3_1
2_0_11,25500,Arrival,36,219_2_0
2_1_13,25500,Departure,55,113_2_1
4_1_11,25500,Departure,121,921_4_1
4_0_12,25500,Arrival,42,305_4_0
2_1_15,25500,Arrival,43,204_2_1
4_0_11,25500,Departure,126,922_4_0
2_1_11,25500,Arrival,45,216_2_1
1_1_11,25500,Departure,79,122_1_1
3_0_15,25500,Arrival,34,310_3_0
2_0_16,25530,Departure,101,204_2_0
1_0_10,25530,Departure,130,128_1_0
2_0_12,25530,Departure,113,216_2_0
2_1_12,25530,Departure,128,214_2_1
1_1_10,25530,Departure,53,125_1_1
3_0_11,25560,Departure,119,321_3_0
3_1_11,25560,Departure,155,316_3_1
2_0_11,25560,Departure,131,219_2_0
2_1_11,25560,Departure,48,216_2_1
4_0_13,25560,Arrival,16,913_4_0
2_1_15,25560,Departure,46,204_2_1
3_0_15,25560,Departure,98,310_3_0
2_1_17,25560,Arrival,11,210_2_1
4_1_12,25560,Departure,108,108_4_1
3_1_15,25560,Arrival,9,105_3_1
4_1_10,25560,Arrival,150,925_4_1
4_0_10,25560,Arrival,114,926_4_0
4_0_12,25560,Departure,97,305_4_0
2_0_14,25590,Arrival,16,210_2_0
4_0_10,25620,Departure,165,926_4_0
2_1_17,25620,Departure,111,210_2_1
4_1_12,25620,Arrival,108,918_4_1
4_0_12,25620,Arrival,97,919_4_0
1_0_15,25620,Arrival,32,116_1_0
1_1_15,25620,Arrival,55,113_1_1
2_1_13,25620,Arrival,55,213_2_1
3_1_15,25620,Departure,51,105_3_1
4_0_15,25620,Departure,15,108_4_0
4_0_13,25620,Departure,109,913_4_0
4_1_10,25620,Departure,184,925_4_1
2_0_13,25620,Arrival,59,214_2_0
3_0_17,25620,Arrival,18,303_3_0
4_1_15,25620,Departure,0,108_4_1
1_1_16,25650,Arrival,82,111_1_1
1_0_14,25650,Arrival,16,119_1_0
3_0_16,25650,Arrival,23,316_3_0
1_1_14,25650,Arrival,53,116_1_1
3_1_14,25650,Arrival,63,208_3_1
3_1_10,25650,Arrival,88,321_3_1
2_0_14,25650,Departure,25,210_2_0
3_0_10,25650,Arrival,20,325_3_0
3_1_16,25650,Arrival,19,305_3_1
2_1_16,25650,Arrival,13,202_2_1
1_0_16,25650,Arrival,103,113_1_0
1_0_15,25680,Departure,94,116_1_0
4_1_12,25680,Departure,189,918_4_1
1_0_17,25680,Arrival,36,110_1_0
2_0_13,25680,Departure,83,214_2_0
1_1_15,25680,Departure,95,113_1_1
3_0_13,25680,Arrival,39,116_3_0
3_1_13,25680,Arrival,60,116_3_1
1_1_17,25680,Arrival,35,108_1_1
2_0_15,25680,Arrival,82,208_2_0
4_0_12,25680,Departure,175,919_4_0
4_1_14,25680,Arrival,21,913_4_1
3_0_17,25680,Departure,86,303_3_0
2_1_13,25680,Departure,118,213_2_1
3_0_16,25710,Departure,61,316_3_0
2_0_18,25710,Departure,26,113_2_0
3_1_10,25710,Departure,120,321_3_1
3_1_14,25710,Departure,169,208_3_1
3_0_14,25710,Arrival,44,208_3_0
1_1_14,25710,Departure,55,116_1_1
1_0_14,25710,Departure,89,119_1_0
1_1_16,25710,Departure,138,111_1_1
2_1_18,25710,Departure,12,113_2_1
1_0_16,25710,Departure,74,113_1_0
3_1_18,25710,Departure,23,105_3_1
3_1_16,25710,Departure,41,305_3_1
2_1_16,25710,Departure,118,202_2_1
3_0_18,25710,Departure,1,105_3_0
3_0_10,25710,Departure,73,325_3_0
3_1_13,25740,Departure,65,116_3_1
2_0_15,25740,Departure,33,208_2_0
1_0_19,25740,Arrival,9,105_1_0
4_1_14,25740,Departure,50,913_4_1
3_1_17,25740,Departure,38,310_3_1
1_1_17,25740,Departure,67,108_1_1
1_1_13,25740,Arrival,61,119_1_1
1_1_19,25740,Arrival,80,103_1_1
3_0_13,25740,Departure,36,116_3_0
1_0_17,25740,Departure,109,110_1_0
1_0_13,25740,Arrival,44,122_1_0
3_0_15,25740,Arrival,98,305_3_0
2_0_16,25770,Arrival,101,206_2_0
1_0_20,25770,Arrival,5,103_1_0
2_1_14,25770,Arrival,54,208_2_1
1_0_18,25770,Arrival,48,108_1_0
1_1_18,25770,Arrival,66,105_1_1
3_0_14,25770,Departure,74,208_3_0
1_0_21,25800,Departure,69,101_1_0
1_0_19,25800,Departure,35,105_1_0
4_1_15,25800,Departure,21,305_4_1
3_0_15,25800,Departure,99,305_3_0
1_1_19,25800,Departure,170,103_1_1
1_1_13,25800,Departure,84,119_1_1
1_0_13,25800,Departure,108,122_1_0
1_1_17,25800,Arrival,67,110_1_1
1_0_17,25800,Arrival,109,111_1_0
4_0_15,25800,Arrival,15,918_4_0
3_1_15,25800,Arrival,51,303_3_1
1_1_21,25800,Departure,0,101_1_1
2_0_16,25830,Departure,201,206_2_0
2_0_18,25830,Arrival,26,213_2_0
1_1_12,25830,Arrival,83,122_1_1
2_1_14,25830,Departure,61,208_2_1
1_0_20,25830,Departure,10,103_1_0
1_1_18,25830,Departure,71,105_1_1
1_1_20,25830,Departure,9,101_1_1
1_0_12,25830,Arrival,91,125_1_0
1_0_18,25830,Departure,49,108_1_0
4_1_12,25860,Arrival,189,919_4_1
3_1_15,25860,Departure,96,303_3_1
3_1_9,25860,Arrival,103,325_3_1
4_0_10,25860,Arrival,165,928_4_0
3_0_9,25860,Arrival,58,329_3_0
1_1_17,25860,Departure,95,110_1_1
1_0_17,25860,Departure,145,111_1_0
4_1_13,25860,Arrival,18,909_4_1
1_0_11,25860,Arrival,125,128_1_0
2_1_15,25860,Arrival,46,206_2_1
1_1_11,25860,Arrival,79,125_1_1
4_0_12,25860,Arrival,175,921_4_0
4_1_10,25860,Arrival,184,926_4_1
4_0_15,25860,Departure,55,918_4_0
2_1_14,25890,Arrival,61,113_2_1
2_0_14,25890,Arrival,25,113_2_0
2_0_18,25890,Departure,73,213_2_0
1_0_12,25890,Departure,162,125_1_0
1_1_12,25890,Departure,106,122_1_1
4_0_11,25920,Arrival,126,925_4_0
2_1_15,25920,Departure,65,206_2_1
1_1_11,25920,Departure,81,125_1_1
1_0_11,25920,Departure,208,128_1_0
4_1_13,25920,Departure,147,909_4_1
4_1_12,25920,Departure,240,919_4_1
2_0_13,25920,Arrival,83,216_2_0
3_0_9,25920,Departure,150,329_3_0
4_0_10,25920,Departure,298,928_4_0
4_0_12,25920,Departure,287,921_4_0
3_1_9,25920,Departure,155,325_3_1
4_1_10,25920,Departure,259,926_4_1
2_1_13,25920,Arrival,118,214_2_1
4_0_15,25920,Arrival,55,108_4_0
2_0_17,25920,Arrival,63,204_2_0
4_1_11,25920,Arrival,121,922_4_1
1_1_22,25950,Departure,32,101_1_1
3_1_12,25950,Arrival,69,316_3_1
2_1_14,25950,Departure,119,113_2_1
1_0_22,25950,Departure,0,101_1_0
3_0_12,25950,Arrival,48,321_3_0
3_0_16,25950,Arrival,61,310_3_0
2_0_14,25950,Departure,22,113_2_0
2_1_12,25950,Arrival,128,216_2_1
2_0_12,25950,Arrival,113,219_2_0
2_1_16,25950,Arrival,118,204_2_1
4_0_11,25980,Departure,202,925_4_0
2_1_13,25980,Departure,187,214_2_1
4_0_12,25980,Arrival,287,922_4_0
2_0_13,25980,Departure,176,216_2_0
2_0_17,25980,Departure,160,204_2_0
4_1_12,25980,Arrival,240,921_4_1
4_1_11,25980,Departure,251,922_4_1
4_0_15,25980,Departure,107,108_4_0
3_1_12,26010,Departure,129,316_3_1
1_0_16,26010,Arrival,74,116_1_0
2_1_12,26010,Departure,129,216_2_1
3_0_16,26010,Departure,122,310_3_0
2_0_12,26010,Departure,211,219_2_0
1_1_16,26010,Arrival,138,113_1_1
3_1_16,26010,Arrival,41,105_3_1
3_0_12,26010,Departure,114,321_3_0
2_1_16,26010,Departure,117,204_2_1
2_1_18,26010,Arrival,12,210_2_1
1_0_15,26040,Arrival,94,119_1_0
1_0_17,26040,Arrival,145,113_1_0
4_1_13,26040,Arrival,147,108_4_1
4_1_12,26040,Departure,264,921_4_1
1_1_17,26040,Arrival,95,111_1_1
2_0_15,26040,Arrival,33,210_2_0
1_1_15,26040,Arrival,95,116_1_1
4_0_12,26040,Departure,293,922_4_0
4_0_13,26040,Arrival,109,305_4_0
2_1_14,26070,Arrival,119,213_2_1
3_0_18,26070,Arrival,1,303_3_0
1_1_16,26070,Departure,170,113_1_1
3_1_16,26070,Departure,98,105_3_1
2_0_14,26070,Arrival,22,214_2_0
1_0_18,26070,Arrival,49,110_1_0
1_1_18,26070,Arrival,71,108_1_1
2_1_18,26070,Departure,90,210_2_1
1_0_16,26070,Departure,126,116_1_0
4_1_13,26100,Departure,170,108_4_1
1_0_17,26100,Departure,129,113_1_0
1_0_23,26100,Departure,25,101_1_0
4_0_11,26100,Arrival,202,926_4_0
3_1_11,26100,Arrival,155,321_3_1
4_0_13,26100,Departure,152,305_4_0
4_1_11,26100,Arrival,251,925_4_1
3_1_17,26100,Arrival,38,305_3_1
1_1_17,26100,Departure,159,111_1_1
1_0_15,26100,Departure,176,119_1_0
3_1_15,26100,Arrival,96,208_3_1
3_0_11,26100,Arrival,119,325_3_0
1_1_23,26100,Departure,0,101_1_1
1_0_21,26100,Arrival,69,103_1_0
2_0_15,26100,Departure,37,210_2_0
4_0_14,26100,Arrival,39,913_4_0
1_1_15,26100,Departure,102,116_1_1
2_1_17,26100,Arrival,111,202_2_1
3_0_17,26100,Arrival,86,316_3_0
2_0_16,26130,Arrival,201,208_2_0
1_1_18,26130,Departure,74,108_1_1
1_1_14,26130,Arrival,55,119_1_1
1_0_18,26130,Departure,101,110_1_0
3_0_14,26130,Arrival,74,116_3_0
1_0_14,26130,Arrival,89,122_1_0
1_1_20,26130,Arrival,9,103_1_1
3_1_18,26130,Arrival,23,310_3_1
1_0_20,26130,Arrival,10,105_1_0
3_0_18,26130,Departure,65,303_3_0
2_1_14,26130,Departure,173,213_2_1
2_0_14,26130,Departure,52,214_2_0
3_1_14,26130,Arrival,169,116_3_1
3_1_11,26160,Departure,181,321_3_1
1_1_19,26160,Arrival,170,105_1_1
3_1_17,26160,Departure,45,305_3_1
3_0_11,26160,Departure,176,325_3_0
4_0_14,26160,Departure,151,913_4_0
3_0_19,26160,Departure,17,105_3_0
1_1_21,26160,Departure,16,101_1_1
3_0_15,26160,Arrival,99,208_3_0
3_0_17,26160,Departure,129,316_3_0
1_0_21,26160,Departure,146,103_1_0
2_1_17,26160,Departure,211,202_2_1
4_1_16,26160,Departure,7,108_4_1
2_0_19,26160,Departure,23,113_2_0
4_1_13,26160,Arrival,170,918_4_1
2_1_19,26160,Departure,11,113_2_1
3_1_15,26160,Departure,272,208_3_1
3_1_19,26160,Departure,0,105_3_1
1_0_19,26160,Arrival,35,108_1_0
4_0_13,26160,Arrival,152,919_4_0
4_0_11,26160,Departure,258,926_4_0
4_0_16,26160,Departure,7,108_4_0
4_1_11,26160,Departure,279,925_4_1
1_1_14,26190,Departure,76,119_1_1
1_1_20,26190,Departure,14,103_1_1
3_0_14,26190,Departure,86,116_3_0
1_0_14,26190,Departure,158,122_1_0
3_0_16,26190,Arrival,122,305_3_0
1_0_20,26190,Departure,13,105_1_0
2_0_16,26190,Departure,69,208_2_0
3_1_18,26190,Departure,73,310_3_1
1_0_18,26190,Arrival,101,111_1_0
3_1_14,26190,Departure,167,116_3_1
1_1_18,26190,Arrival,74,110_1_1
1_0_19,26220,Departure,34,108_1_0
3_0_15,26220,Departure,158,208_3_0
4_0_13,26220,Departure,215,919_4_0
2_1_15,26220,Arrival,65,208_2_1
1_0_13,26220,Arrival,108,125_1_0
4_1_13,26220,Departure,242,918_4_1
4_1_15,26220,Arrival,21,913_4_1
1_1_19,26220,Departure,177,105_1_1
2_0_17,26220,Arrival,160,206_2_0
1_1_13,26220,Arrival,84,122_1_1
3_0_16,26250,Departure,160,305_3_0
3_1_16,26250,Arrival,98,303_3_1
1_0_12,26250,Arrival,162,128_1_0
1_1_18,26250,Departure,100,110_1_1
1_1_22,26250,Arrival,32,101_1_1
1_0_18,26250,Departure,138,111_1_0
1_0_24,26250,Departure,25,101_1_0
1_1_24,26250,Departure,0,101_1_1
1_1_12,26250,Arrival,106,125_1_1
1_0_13,26280,Departure,187,125_1_0
4_1_16,26280,Arrival,7,305_4_1
2_0_17,26280,Departure,242,206_2_0
4_1_15,26280,Departure,45,913_4_1
2_1_15,26280,Departure,87,208_2_1
1_1_13,26280,Departure,110,122_1_1
2_0_19,26280,Arrival,23,213_2_0
3_1_10,26310,Arrival,120,325_3_1
1_1_12,26310,Departure,111,125_1_1
3_0_10,26310,Arrival,73,329_3_0
1_0_22,26310,Departure,27,103_1_0
1_0_12,26310,Departure,239,128_1_0
1_1_22,26310,Departure,46,101_1_1
3_1_16,26310,Departure,130,303_3_1
2_1_16,26310,Arrival,117,206_2_1
4_0_16,26340,Arrival,7,918_4_0
2_1_15,26340,Arrival,87,113_2_1
4_1_16,26340,Departure,49,305_4_1
2_0_15,26340,Arrival,37,113_2_0
2_0_19,26340,Departure,81,213_2_0
2_0_14,26370,Arrival,52,216_2_0
2_0_18,26370,Arrival,73,204_2_0
3_0_10,26370,Departure,164,329_3_0
2_1_16,26370,Departure,129,206_2_1
2_1_14,26370,Arrival,173,214_2_1
3_1_10,26370,Departure,163,325_3_1
2_1_15,26400,Departure,145,113_2_1
3_0_17,26400,Arrival,129,310_3_0
3_1_13,26400,Arrival,65,316_3_1
1_0_17,26400,Arrival,129,116_1_0
1_1_17,26400,Arrival,159,113_1_1
2_1_17,26400,Arrival,211,204_2_1
1_1_25,26400,Departure,20,101_1_1
4_0_11,26400,Arrival,258,928_4_0
2_1_13,26400,Arrival,187,216_2_1
4_0_16,26400,Departure,43,918_4_0
4_1_14,26400,Arrival,50,909_4_1
4_0_13,26400,Arrival,215,921_4_0
1_0_23,26400,Arrival,25,103_1_0
2_0_15,26400,Departure,32,113_2_0
3_0_13,26400,Arrival,36,321_3_0
2_0_13,26400,Arrival,176,219_2_0
4_1_11,26400,Arrival,279,926_4_1
4_1_13,26400,Arrival,242,919_4_1
1_0_25,26400,Departure,0,101_1_0
2_0_14,26430,Departure,150,216_2_0
2_0_18,26430,Departure,154,204_2_0
1_0_18,26430,Arrival,138,113_1_0
1_0_16,26430,Arrival,126,119_1_0
1_1_18,26430,Arrival,100,111_1_1
2_1_14,26430,Departure,234,214_2_1
1_1_16,26430,Arrival,170,116_1_1
1_1_17,26460,Departure,172,113_1_1
2_1_13,26460,Departure,187,216_2_1
4_0_16,26460,Arrival,43,108_4_0
4_1_14,26460,Departure,161,909_4_1
4_0_12,26460,Arrival,293,925_4_0
1_1_23,26460,Departure,23,101_1_1
1_0_19,26460,Arrival,34,110_1_0
3_1_13,26460,Departure,126,316_3_1
4_1_12,26460,Arrival,264,922_4_1
4_1_13,26460,Departure,297,919_4_1
1_1_21,26460,Arrival,16,103_1_1
4_0_13,26460,Departure,305,921_4_0
1_1_19,26460,Arrival,177,108_1_1
1_0_23,26460,Departure,63,103_1_0
2_1_19,26460,Arrival,11,210_2_1
4_0_11,26460,Departure,394,928_4_0
1_0_17,26460,Departure,176,116_1_0
4_1_11,26460,Departure,349,926_4_1
1_0_21,26460,Arrival,146,105_1_0
2_1_17,26460,Departure,206,204_2_1
3_0_13,26460,Departure,125,321_3_0
2_0_13,26460,Departure,272,219_2_0
3_1_17,26460,Arrival,45,105_3_1
3_0_17,26460,Departure,194,310_3_0
2_0_16,26490,Arrival,69,210_2_0
1_0_18,26490,Departure,108,113_1_0
1_1_16,26490,Departure,173,116_1_1
1_0_16,26490,Departure,203,119_1_0
1_1_18,26490,Departure,143,111_1_1
4_0_12,26520,Departure,360,925_4_0
1_0_19,26520,Departure,102,110_1_0
1_0_21,26520,Departure,197,105_1_0
4_0_16,26520,Departure,131,108_4_0
1_1_19,26520,Departure,170,108_1_1
2_1_19,26520,Departure,118,210_2_1
4_1_13,26520,Arrival,297,921_4_1
4_0_13,26520,Arrival,305,922_4_0
4_1_12,26520,Departure,350,922_4_1
1_0_15,26520,Arrival,176,122_1_0
3_1_17,26520,Departure,39,105_3_1
1_1_15,26520,Arrival,102,119_1_1
2_1_15,26520,Arrival,145,213_2_1
3_0_19,26520,Arrival,17,303_3_0
1_1_21,26520,Departure,26,103_1_1
2_0_15,26520,Arrival,32,214_2_0
3_0_12,26550,Arrival,114,325_3_0
2_1_18,26550,Arrival,90,202_2_1
3_1_18,26550,Arrival,73,305_3_1
3_1_12,26550,Arrival,129,321_3_1
3_1_16,26550,Arrival,130,208_3_1
1_1_26,26550,Departure,23,101_1_1
2_0_16,26550,Departure,72,210_2_0
1_1_20,26550,Arrival,14,105_1_1
1_0_24,26550,Arrival,25,103_1_0
3_0_18,26550,Arrival,65,316_3_0
1_0_26,26550,Departure,0,101_1_0
1_0_20,26550,Arrival,13,108_1_0
2_1_15,26580,Departure,199,213_2_1
3_0_15,26580,Arrival,158,116_3_0
4_1_14,26580,Arrival,161,108_4_1
1_1_15,26580,Departure,125,119_1_1
2_0_15,26580,Departure,75,214_2_0
1_0_15,26580,Departure,230,122_1_0
2_0_17,26580,Arrival,242,208_2_0
4_0_13,26580,Departure,308,922_4_0
1_0_19,26580,Arrival,102,111_1_0
3_1_15,26580,Arrival,272,116_3_1
3_0_19,26580,Departure,76,303_3_0
1_1_19,26580,Arrival,170,110_1_1
4_1_13,26580,Departure,311,921_4_1
4_0_14,26580,Arrival,151,305_4_0
1_1_20,26610,Departure,41,105_1_1
2_1_20,26610,Departure,38,113_2_1
1_0_20,26610,Departure,37,108_1_0
1_1_22,26610,Arrival,46,103_1_1
3_0_18,26610,Departure,107,316_3_0
3_1_18,26610,Departure,137,305_3_1
3_0_16,26610,Arrival,160,208_3_0
3_0_20,26610,Departure,20,105_3_0
3_1_16,26610,Departure,296,208_3_1
1_0_24,26610,Departure,41,103_1_0
3_0_12,26610,Departure,153,325_3_0
1_0_14,26610,Arrival,158,125_1_0
2_0_20,26610,Departure,17,113_2_0
2_1_18,26610,Departure,176,202_2_1
3_1_12,26610,Departure,171,321_3_1
3_1_20,26610,Departure,0,105_3_1
1_0_22,26610,Arrival,27,105_1_0
1_1_14,26610,Arrival,76,122_1_1
1_1_24,26610,Departure,18,101_1_1
1_1_13,26640,Arrival,110,125_1_1
4_1_14,26640,Departure,165,108_4_1
1_0_13,26640,Arrival,187,128_1_0
4_0_14,26640,Departure,132,305_4_0
4_0_15,26640,Arrival,107,913_4_0
4_1_12,26640,Arrival,350,925_4_1
3_0_15,26640,Departure,159,116_3_0
3_0_17,26640,Arrival,194,305_3_0
2_0_17,26640,Departure,112,208_2_0
3_1_19,26640,Departure,35,310_3_1
1_1_19,26640,Departure,183,110_1_1
3_1_15,26640,Departure,273,116_3_1
1_0_19,26640,Departure,137,111_1_0
4_0_12,26640,Arrival,360,926_4_0
3_0_16,26670,Departure,196,208_3_0
1_0_22,26670,Departure,47,105_1_0
1_1_22,26670,Departure,50,103_1_1
1_0_14,26670,Departure,240,125_1_0
1_1_14,26670,Departure,93,122_1_1
2_0_18,26670,Arrival,154,206_2_0
2_1_16,26670,Arrival,129,208_2_1
4_0_14,26700,Arrival,132,919_4_0
1_1_25,26700,Arrival,20,101_1_1
1_1_13,26700,Departure,114,125_1_1
1_0_27,26700,Departure,19,101_1_0
1_1_27,26700,Departure,0,101_1_1
4_0_12,26700,Departure,394,926_4_0
3_1_17,26700,Arrival,39,303_3_1
4_1_14,26700,Arrival,165,918_4_1
3_0_17,26700,Departure,207,305_3_0
4_1_12,26700,Departure,379,925_4_1
4_0_15,26700,Departure,188,913_4_0
1_0_13,26700,Departure,287,128_1_0
4_0_17,26700,Departure,12,108_4_0
4_1_17,26700,Departure,0,108_4_1
2_1_16,26730,Departure,151,208_2_1
2_0_20,26730,Arrival,17,213_2_0
2_0_18,26730,Departure,221,206_2_0
1_1_25,26760,Departure,33,101_1_1
4_1_14,26760,Departure,251,918_4_1
3_0_11,26760,Arrival,176,329_3_0
1_0_23,26760,Arrival,63,105_1_0
1_1_23,26760,Arrival,23,103_1_1
4_0_14,26760,Departure,212,919_4_0
3_1_11,26760,Arrival,181,325_3_1
3_1_17,26760,Departure,86,303_3_1
4_1_16,26760,Arrival,49,913_4_1
1_0_25,26760,Departure,17,103_1_0
2_1_17,26760,Arrival,206,206_2_1
2_0_16,26790,Arrival,72,113_2_0
1_0_18,26790,Arrival,108,116_1_0
1_1_18,26790,Arrival,143,113_1_1
2_0_20,26790,Departure,56,213_2_0
2_1_16,26790,Arrival,151,113_2_1
1_0_17,26820,Arrival,176,119_1_0
1_1_19,26820,Arrival,183,111_1_1
2_0_15,26820,Arrival,75,216_2_0
1_1_17,26820,Arrival,172,116_1_1
2_0_19,26820,Arrival,81,204_2_0
2_1_15,26820,Arrival,199,214_2_1
2_1_17,26820,Departure,223,206_2_1
3_0_11,26820,Departure,278,329_3_0
1_0_19,26820,Arrival,137,113_1_0
1_1_23,26820,Departure,42,103_1_1
1_0_23,26820,Departure,81,105_1_0
4_1_16,26820,Departure,63,913_4_1
3_1_11,26820,Departure,225,325_3_1
1_0_18,26850,Departure,163,116_1_0
3_0_18,26850,Arrival,107,310_3_0
2_1_14,26850,Arrival,234,216_2_1
3_1_14,26850,Arrival,167,316_3_1
1_1_20,26850,Arrival,41,108_1_1
2_0_14,26850,Arrival,150,219_2_0
1_0_20,26850,Arrival,37,110_1_0
1_0_28,26850,Departure,17,101_1_0
1_1_26,26850,Arrival,23,101_1_1
2_1_18,26850,Arrival,176,204_2_1
1_1_18,26850,Departure,212,113_1_1
1_1_28,26850,Departure,0,101_1_1
2_0_16,26850,Departure,70,113_2_0
3_0_14,26850,Arrival,86,321_3_0
2_1_16,26850,Departure,157,113_2_1
1_1_21,26880,Arrival,26,105_1_1
2_0_19,26880,Departure,179,204_2_0
4_1_17,26880,Departure,50,305_4_1
2_0_15,26880,Departure,179,216_2_0
1_0_17,26880,Departure,238,119_1_0
1_1_17,26880,Departure,190,116_1_1
4_0_17,26880,Arrival,12,918_4_0
1_0_19,26880,Departure,107,113_1_0
2_1_15,26880,Departure,249,214_2_1
1_0_21,26880,Arrival,197,108_1_0
1_1_19,26880,Departure,233,111_1_1
1_1_26,26910,Departure,39,101_1_1
2_1_18,26910,Departure,183,204_2_1
1_1_24,26910,Arrival,18,103_1_1
3_1_18,26910,Arrival,137,105_3_1
3_0_18,26910,Departure,172,310_3_0
1_0_26,26910,Departure,26,103_1_0
3_1_14,26910,Departure,248,316_3_1
2_0_14,26910,Departure,250,219_2_0
2_1_20,26910,Arrival,38,210_2_1
1_0_20,26910,Departure,109,110_1_0
1_1_20,26910,Departure,94,108_1_1
3_0_14,26910,Departure,137,321_3_0
2_1_14,26910,Departure,231,216_2_1
1_0_24,26910,Arrival,41,105_1_0
1_1_16,26910,Arrival,173,119_1_1
1_0_16,26910,Arrival,203,122_1_0
1_0_21,26940,Departure,142,108_1_0
4_1_15,26940,Arrival,45,909_4_1
4_0_17,26940,Departure,59,918_4_0
4_0_12,26940,Arrival,394,928_4_0
4_0_14,26940,Arrival,212,921_4_0
4_1_12,26940,Arrival,379,926_4_1
4_1_14,26940,Arrival,251,919_4_1
2_0_17,26940,Arrival,112,210_2_0
1_1_21,26940,Departure,55,105_1_1
1_0_16,26970,Departure,271,122_1_0
1_0_20,26970,Arrival,109,111_1_0
2_1_16,26970,Arrival,157,213_2_1
1_0_24,26970,Departure,40,105_1_0
1_1_16,26970,Departure,187,119_1_1
1_1_20,26970,Arrival,94,110_1_1
2_0_16,26970,Arrival,70,214_2_0
3_0_20,26970,Arrival,20,303_3_0
3_1_18,26970,Departure,128,105_3_1
1_1_24,26970,Departure,30,103_1_1
2_1_20,26970,Departure,133,210_2_1
4_0_14,27000,Departure,309,921_4_0
4_1_15,27000,Departure,173,909_4_1
2_1_19,27000,Arrival,118,202_2_1
4_0_12,27000,Departure,521,928_4_0
1_0_15,27000,Arrival,230,125_1_0
4_0_17,27000,Arrival,59,108_4_0
1_1_29,27000,Departure,26,101_1_1
1_1_15,27000,Arrival,125,122_1_1
4_1_13,27000,Arrival,311,922_4_1
4_1_14,27000,Departure,301,919_4_1
4_1_12,27000,Departure,442,926_4_1
2_0_17,27000,Departure,107,210_2_0
1_0_27,27000,Arrival,19,103_1_0
3_0_13,27000,Arrival,125,325_3_0
3_1_19,27000,Arrival,35,305_3_1
3_1_13,27000,Arrival,126,321_3_1
1_0_29,27000,Departure,0,101_1_0
3_1_17,27000,Arrival,86,208_3_1
4_0_13,27000,Arrival,308,925_4_0
3_0_19,27000,Arrival,76,316_3_0
3_0_16,27030,Arrival,196,116_3_0
1_1_14,27030,Arrival,93,125_1_1
2_0_18,27030,Arrival,221,208_2_0
1_0_22,27030,Arrival,47,108_1_0
2_0_16,27030,Departure,100,214_2_0
1_1_22,27030,Arrival,50,105_1_1
3_1_16,27030,Arrival,296,116_3_1
2_1_16,27030,Departure,208,213_2_1
3_0_20,27030,Departure,97,303_3_0
1_0_20,27030,Departure,133,111_1_0
1_1_20,27030,Departure,127,110_1_1
