passenger_id,trajectory_type,trajectory_time,trajectory_platform
18171,Transfer,23340,116_1_0
18171,Boarding,23490,116_3_0
18171,Exit,24810,325_3_0
145424,Boarding,24330,303_3_0
145424,Exit,24810,316_3_0
26675,Boarding,22200,108_4_0
26675,Exit,24840,928_4_0
26674,Boarding,22200,108_4_0
26674,Exit,24840,928_4_0
26676,Boarding,22200,108_4_0
26676,Exit,24840,928_4_0
147701,Boarding,22080,303_3_0
147701,Transfer,23100,305_3_0
147701,Boarding,23400,305_4_0
147701,Exit,24840,928_4_0
214564,Boarding,23520,919_4_0
214564,Exit,24840,928_4_0
142454,Boarding,22980,303_3_0
142454,Exit,24840,116_3_0
95312,Boarding,24030,206_2_0
95312,Transfer,24390,208_2_0
95312,Boarding,24420,208_3_0
95312,Exit,24840,116_3_0
194362,Boarding,23220,909_4_1
194362,Exit,24840,926_4_1
194363,Boarding,23220,909_4_1
194363,Exit,24840,926_4_1
193627,Boarding,24300,909_4_1
193627,Exit,24840,919_4_1
193626,Boarding,24300,909_4_1
193626,Exit,24840,919_4_1
199948,Boarding,24120,913_4_1
199948,Exit,24840,909_4_1
89975,Boarding,24180,204_2_0
89975,Exit,24840,208_2_0
146941,Boarding,23430,303_3_0
146941,Transfer,24450,305_3_0
146941,Boarding,24480,305_4_0
146941,Exit,24840,921_4_0
213830,Boarding,24600,919_4_0
213830,Exit,24840,921_4_0
213831,Boarding,24600,919_4_0
213831,Exit,24840,921_4_0
197519,Boarding,24000,913_4_0
197519,Transfer,24480,305_4_0
197519,Boarding,24450,305_3_0
197519,Exit,24870,208_3_0
7541,Boarding,23460,103_1_1
7541,Exit,24900,113_1_1
214009,Boarding,24300,919_4_1
214009,Exit,24900,922_4_1
19644,Boarding,21900,105_1_0
19644,Transfer,22320,108_1_0
19644,Boarding,22380,108_4_0
19644,Exit,24900,925_4_0
200869,Boarding,23460,913_4_0
200869,Exit,24900,925_4_0
200868,Boarding,23460,913_4_0
200868,Exit,24900,925_4_0
220965,Boarding,24300,921_4_0
220965,Exit,24900,925_4_0
202010,Boarding,24780,918_4_0
202010,Exit,24900,108_4_0
145051,Boarding,23880,303_3_0
145051,Exit,24900,305_3_0
165400,Boarding,24360,316_3_0
165400,Exit,24900,305_3_0
158612,Boarding,24660,310_3_0
158612,Exit,24900,305_3_0
34784,Boarding,24150,111_1_1
34784,Exit,24930,116_1_1
7354,Boarding,23850,103_1_1
7354,Exit,24930,111_1_1
110348,Boarding,23370,210_2_1
110348,Exit,24930,208_2_1
89801,Boarding,24630,204_2_0
89801,Exit,24930,206_2_0
399,Boarding,23880,101_1_1
399,Exit,24960,108_1_1
398,Boarding,23880,101_1_1
398,Exit,24960,108_1_1
158423,Boarding,23940,310_3_1
158423,Exit,24960,303_3_1
151790,Boarding,24360,305_3_1
151790,Exit,24960,303_3_1
200690,Boarding,24000,913_4_0
200690,Exit,24960,922_4_0
147145,Boarding,22980,303_3_0
147145,Transfer,24000,305_3_0
147145,Boarding,24480,305_4_0
147145,Exit,24960,922_4_0
147144,Boarding,23430,303_3_0
147144,Transfer,24450,305_3_0
147144,Boarding,24480,305_4_0
147144,Exit,24960,922_4_0
142840,Boarding,22080,303_3_0
142840,Transfer,23940,116_3_0
142840,Boarding,24120,116_1_0
142840,Exit,25020,122_1_0
89084,Boarding,22830,204_2_0
89084,Transfer,23490,208_2_0
89084,Boarding,23520,208_3_0
89084,Transfer,23940,116_3_0
89084,Boarding,24120,116_1_0
89084,Exit,25020,122_1_0
48705,Boarding,24120,116_1_0
48705,Exit,25020,122_1_0
55270,Boarding,24540,119_1_0
55270,Exit,25020,122_1_0
55269,Boarding,24540,119_1_0
55269,Exit,25020,122_1_0
42913,Boarding,23460,113_2_1
42913,Exit,25020,206_2_1
188609,Boarding,24840,909_4_1
188609,Exit,25020,108_4_1
198850,Boarding,24540,913_4_0
198850,Exit,25020,305_4_0
105486,Boarding,22560,208_3_1
105486,Exit,25020,325_3_1
7917,Boarding,22680,103_1_1
7917,Exit,25020,119_1_1
34959,Boarding,23760,111_1_1
34959,Exit,25020,119_1_1
34960,Boarding,23760,111_1_1
34960,Exit,25020,119_1_1
172721,Boarding,23760,321_3_0
172721,Exit,25020,329_3_0
179563,Boarding,24360,325_3_0
179563,Exit,25020,329_3_0
81887,Boarding,23910,202_2_1
81887,Exit,25050,113_2_1
81888,Boarding,23910,202_2_1
81888,Exit,25050,113_2_1
95125,Boarding,24570,206_2_1
95125,Exit,25050,113_2_1
14249,Boarding,24240,105_1_0
14249,Exit,25080,111_1_0
20941,Boarding,24660,108_1_0
20941,Exit,25080,111_1_0
27595,Boarding,24960,110_1_0
27595,Exit,25080,111_1_0
110681,Boarding,22920,210_2_1
110681,Exit,25080,214_2_1
110682,Boarding,22920,210_2_1
110682,Exit,25080,214_2_1
117455,Boarding,24780,213_2_1
117455,Exit,25080,214_2_1
42719,Boarding,24360,113_2_0
42719,Exit,25080,204_2_0
207672,Boarding,22620,918_4_0
207672,Exit,25080,926_4_0
201058,Boarding,23460,913_4_0
201058,Exit,25080,926_4_0
147509,Boarding,22530,303_3_0
147509,Transfer,23550,305_3_0
147509,Boarding,23940,305_4_0
147509,Exit,25080,926_4_0
234442,Boarding,24900,925_4_0
234442,Exit,25080,926_4_0
206742,Boarding,24240,918_4_0
206742,Exit,25080,913_4_0
30236,Boarding,22230,110_1_0
30236,Transfer,22590,113_1_0
30236,Boarding,22560,113_2_0
30236,Exit,25080,216_2_0
90710,Boarding,23280,204_2_0
90710,Exit,25080,216_2_0
207474,Boarding,24060,918_4_1
207474,Exit,25080,925_4_1
227611,Boarding,24900,922_4_1
227611,Exit,25080,925_4_1
82930,Boarding,24810,202_2_1
82930,Exit,25110,204_2_1
90896,Boarding,22830,204_2_0
90896,Exit,25110,219_2_0
110851,Boarding,22470,210_2_1
110851,Exit,25110,216_2_1
84095,Boarding,23010,202_2_1
84095,Exit,25110,216_2_1
28325,Boarding,23130,110_1_1
28325,Exit,25110,122_1_1
17806,Boarding,23370,105_3_1
17806,Exit,25110,316_3_1
145621,Boarding,22530,303_3_0
145621,Exit,25110,321_3_0
91796,Boarding,23280,204_2_0
91796,Transfer,23940,208_2_0
91796,Boarding,23970,208_3_0
91796,Exit,25110,321_3_0
98502,Boarding,23580,206_2_0
98502,Transfer,23940,208_2_0
98502,Boarding,23970,208_3_0
98502,Exit,25110,321_3_0
17984,Boarding,22680,105_1_0
17984,Transfer,24120,116_1_0
17984,Boarding,24390,116_3_0
17984,Exit,25110,321_3_0
24660,Boarding,23100,108_1_0
24660,Transfer,24120,116_1_0
24660,Boarding,24390,116_3_0
24660,Exit,25110,321_3_0
21873,Boarding,22710,108_1_0
21873,Exit,25110,125_1_0
89245,Boarding,22380,204_2_0
89245,Transfer,23040,208_2_0
89245,Boarding,23070,208_3_0
89245,Transfer,23490,116_3_0
89245,Boarding,23730,116_1_0
89245,Exit,25110,125_1_0
89244,Boarding,22380,204_2_0
89244,Transfer,23040,208_2_0
89244,Boarding,23070,208_3_0
89244,Transfer,23490,116_3_0
89244,Boarding,23730,116_1_0
89244,Exit,25110,125_1_0
62269,Boarding,24630,122_1_0
62269,Exit,25110,125_1_0
8346,Boarding,21900,103_1_1
8346,Exit,25140,125_1_1
8347,Boarding,21900,103_1_1
8347,Exit,25140,125_1_1
35319,Boarding,22980,111_1_1
35319,Exit,25140,125_1_1
25580,Boarding,25020,108_4_1
25580,Exit,25140,918_4_1
28741,Boarding,22620,110_1_0
28741,Exit,25140,128_1_0
28743,Boarding,22620,110_1_0
28743,Exit,25140,128_1_0
109614,Boarding,22500,210_2_0
109614,Transfer,22800,113_2_0
109614,Boarding,22980,113_1_0
109614,Exit,25140,128_1_0
89424,Boarding,21930,204_2_0
89424,Transfer,22590,208_2_0
89424,Boarding,22620,208_3_0
89424,Transfer,23040,116_3_0
89424,Boarding,23340,116_1_0
89424,Exit,25140,128_1_0
69225,Boarding,24720,125_1_0
69225,Exit,25140,128_1_0
159668,Boarding,23940,310_3_1
159668,Transfer,24360,305_3_1
159668,Boarding,24720,305_4_1
159668,Exit,25200,913_4_1
36860,Boarding,22740,111_1_0
36860,Transfer,22980,113_1_0
36860,Boarding,23010,113_2_0
36860,Exit,25230,214_2_0
30029,Boarding,24570,110_1_0
30029,Transfer,24930,113_1_0
30029,Boarding,25050,113_2_0
30029,Exit,25230,214_2_0
90359,Boarding,24210,204_2_1
90359,Exit,25230,213_2_1
105285,Boarding,23460,208_3_1
105285,Exit,25260,321_3_1
145823,Boarding,22080,303_3_0
145823,Exit,25260,325_3_0
91961,Boarding,22830,204_2_0
91961,Transfer,23490,208_2_0
91961,Boarding,23520,208_3_0
91961,Exit,25260,325_3_0
98676,Boarding,23130,206_2_0
98676,Transfer,23490,208_2_0
98676,Boarding,23520,208_3_0
98676,Exit,25260,325_3_0
172536,Boarding,24660,321_3_0
172536,Exit,25260,325_3_0
172535,Boarding,24660,321_3_0
172535,Exit,25260,325_3_0
155782,Boarding,24210,310_3_0
155782,Exit,25290,116_3_0
196049,Boarding,24000,913_4_0
196049,Transfer,24480,305_4_0
196049,Boarding,24450,305_3_0
196049,Exit,25290,116_3_0
908,Boarding,23130,101_1_1
908,Exit,25290,113_1_1
155783,Boarding,23490,310_3_1
155783,Exit,25290,116_3_1
142458,Boarding,24510,303_3_1
142458,Exit,25290,116_3_1
108873,Boarding,24300,210_2_0
108873,Transfer,24600,113_2_0
108873,Boarding,24930,113_1_0
108873,Exit,25290,116_1_0
89977,Boarding,24630,204_2_0
89977,Exit,25290,208_2_0
96594,Boarding,24930,206_2_0
96594,Exit,25290,208_2_0
28128,Boarding,24180,110_1_0
28128,Exit,25320,119_1_0
7540,Boarding,23880,103_1_0
7540,Exit,25320,113_1_0
21139,Boarding,24660,108_1_0
21139,Exit,25320,113_1_0
1092,Boarding,23100,101_1_1
1092,Exit,25320,116_1_1
7727,Boarding,23460,103_1_1
7727,Exit,25320,116_1_1
34785,Boarding,24540,111_1_1
34785,Exit,25320,116_1_1
9277,Boarding,23100,103_1_0
9277,Transfer,23460,105_1_0
9277,Boarding,23460,105_3_0
9277,Exit,25320,208_3_0
143949,Boarding,23880,303_3_0
143949,Exit,25320,208_3_0
6992,Boarding,24630,103_1_1
6992,Exit,25350,108_1_1
158613,Boarding,25110,310_3_0
158613,Exit,25350,305_3_0
116877,Boarding,24540,213_2_0
116877,Exit,25380,206_2_0
116878,Boarding,24540,213_2_0
116878,Exit,25380,206_2_0
89800,Boarding,25080,204_2_0
89800,Exit,25380,206_2_0
26506,Boarding,22380,108_4_1
26506,Exit,25380,926_4_1
227795,Boarding,24900,922_4_1
227795,Exit,25380,926_4_1
227794,Boarding,24900,922_4_1
227794,Exit,25380,926_4_1
200512,Boarding,24540,913_4_0
200512,Exit,25380,921_4_0
147703,Boarding,22530,303_3_0
147703,Transfer,23550,305_3_0
147703,Boarding,23940,305_4_0
147703,Exit,25380,928_4_0
200331,Boarding,24120,913_4_1
200331,Exit,25380,919_4_1
43112,Boarding,23460,113_2_1
43112,Exit,25380,208_2_1
83312,Boarding,24360,202_2_1
83312,Exit,25380,208_2_1
6810,Boarding,25050,103_1_0
6810,Exit,25410,105_1_0
89083,Boarding,23280,204_2_0
89083,Transfer,23940,208_2_0
89083,Boarding,23970,208_3_0
89083,Transfer,24390,116_3_0
89083,Boarding,24510,116_1_0
89083,Exit,25410,122_1_0
95674,Boarding,23580,206_2_0
95674,Transfer,23940,208_2_0
95674,Boarding,23970,208_3_0
95674,Transfer,24390,116_3_0
95674,Boarding,24510,116_1_0
95674,Exit,25410,122_1_0
7918,Boarding,23070,103_1_1
7918,Exit,25410,119_1_1
21514,Boarding,23790,108_1_1
21514,Exit,25410,119_1_1
34961,Boarding,24150,111_1_1
34961,Exit,25410,119_1_1
23,Boarding,25050,101_1_1
23,Exit,25410,103_1_1
22,Boarding,25050,101_1_1
22,Exit,25410,103_1_1
198641,Boarding,24000,913_4_0
198641,Transfer,24480,305_4_0
198641,Boarding,24810,305_3_1
198641,Exit,25410,303_3_1
26306,Boarding,23280,108_4_0
26306,Exit,25440,925_4_0
200872,Boarding,24000,913_4_0
200872,Exit,25440,925_4_0
214222,Boarding,24600,919_4_0
214222,Exit,25440,925_4_0
220967,Boarding,24840,921_4_0
220967,Exit,25440,925_4_0
220966,Boarding,24840,921_4_0
220966,Exit,25440,925_4_0
194015,Boarding,24300,909_4_1
194015,Exit,25440,922_4_1
110149,Boarding,24270,210_2_1
110149,Exit,25470,206_2_1
27596,Boarding,25350,110_1_0
27596,Exit,25470,111_1_0
159316,Boarding,22410,310_3_0
159316,Exit,25470,329_3_0
199757,Boarding,21840,913_4_0
199757,Transfer,22320,305_4_0
199757,Boarding,22650,305_3_0
199757,Exit,25470,329_3_0
92163,Boarding,22380,204_2_0
92163,Transfer,23040,208_2_0
92163,Boarding,23070,208_3_0
92163,Exit,25470,329_3_0
98861,Boarding,22680,206_2_0
98861,Transfer,23040,208_2_0
98861,Boarding,23070,208_3_0
98861,Exit,25470,329_3_0
179565,Boarding,24810,325_3_0
179565,Exit,25470,329_3_0
20744,Boarding,25350,108_1_1
20744,Exit,25470,110_1_1
20745,Boarding,25350,108_1_1
20745,Exit,25470,110_1_1
20747,Boarding,25350,108_1_1
20747,Exit,25470,110_1_1
200692,Boarding,24540,913_4_0
200692,Exit,25500,922_4_0
160450,Boarding,24390,310_3_1
160450,Transfer,24810,305_3_1
160450,Boarding,25020,305_4_0
160450,Exit,25500,922_4_0
160451,Boarding,24390,310_3_1
160451,Transfer,24810,305_3_1
160451,Boarding,25020,305_4_0
160451,Exit,25500,922_4_0
160452,Boarding,24390,310_3_1
160452,Transfer,24810,305_3_1
160452,Boarding,25020,305_4_0
160452,Exit,25500,922_4_0
147146,Boarding,23880,303_3_0
147146,Transfer,24900,305_3_0
147146,Boarding,25020,305_4_0
147146,Exit,25500,922_4_0
220782,Boarding,25380,921_4_0
220782,Exit,25500,922_4_0
55268,Boarding,25020,119_1_1
55268,Exit,25500,122_1_1
21874,Boarding,23100,108_1_0
21874,Exit,25500,125_1_0
153590,Boarding,23640,305_4_1
153590,Exit,25500,921_4_1
156518,Boarding,22410,310_3_0
156518,Transfer,23490,116_3_0
156518,Boarding,23730,116_1_0
156518,Exit,25530,128_1_0
62456,Boarding,24630,122_1_0
62456,Exit,25530,128_1_0
97355,Boarding,24030,206_2_0
97355,Exit,25530,216_2_0
97356,Boarding,24030,206_2_0
97356,Exit,25530,216_2_0
104173,Boarding,24390,208_2_0
104173,Exit,25530,216_2_0
30241,Boarding,24570,110_1_0
30241,Transfer,24930,113_1_0
30241,Boarding,25050,113_2_0
30241,Exit,25530,216_2_0
37058,Boarding,24690,111_1_0
37058,Transfer,24930,113_1_0
37058,Boarding,25050,113_2_0
37058,Exit,25530,216_2_0
97136,Boarding,24570,206_2_1
97136,Exit,25530,214_2_1
117456,Boarding,25230,213_2_1
117456,Exit,25530,214_2_1
117453,Boarding,25230,213_2_1
117453,Exit,25530,214_2_1
124307,Boarding,25080,214_2_1
124307,Exit,25560,216_2_1
165756,Boarding,23460,316_3_0
165756,Exit,25560,321_3_0
158971,Boarding,23760,310_3_0
158971,Exit,25560,321_3_0
91798,Boarding,23730,204_2_0
91798,Transfer,24390,208_2_0
91798,Boarding,24420,208_3_0
91798,Exit,25560,321_3_0
31427,Boarding,23790,110_1_0
31427,Transfer,24510,116_1_0
31427,Boarding,24840,116_3_0
31427,Exit,25560,321_3_0
188613,Boarding,25380,909_4_1
188613,Exit,25560,108_4_1
198851,Boarding,25080,913_4_0
198851,Exit,25560,305_4_0
158777,Boarding,23040,310_3_1
158777,Exit,25560,316_3_1
145423,Boarding,24060,303_3_1
145423,Exit,25560,316_3_1
145422,Boarding,24060,303_3_1
145422,Exit,25560,316_3_1
105091,Boarding,24360,208_3_1
105091,Exit,25560,316_3_1
30413,Boarding,22230,110_1_0
30413,Transfer,22590,113_1_0
30413,Boarding,22560,113_2_0
30413,Exit,25560,219_2_0
145220,Boarding,24780,303_3_0
145220,Exit,25560,310_3_0
165573,Boarding,25260,316_3_0
165573,Exit,25560,310_3_0
147512,Boarding,23430,303_3_0
147512,Transfer,24450,305_3_0
147512,Boarding,24480,305_4_0
147512,Exit,25620,926_4_0
234448,Boarding,25440,925_4_0
234448,Exit,25620,926_4_0
234447,Boarding,25440,925_4_0
234447,Exit,25620,926_4_0
234446,Boarding,25440,925_4_0
234446,Exit,25620,926_4_0
29690,Boarding,24960,110_1_0
29690,Transfer,25320,113_1_0
29690,Boarding,25260,113_2_1
29690,Exit,25620,210_2_1
227610,Boarding,25440,922_4_1
227610,Exit,25620,925_4_1
96759,Boarding,24930,206_2_0
96759,Exit,25650,210_2_0
103631,Boarding,25290,208_2_0
103631,Exit,25650,210_2_0
90535,Boarding,24180,204_2_0
90535,Exit,25680,214_2_0
97135,Boarding,24480,206_2_0
97135,Exit,25680,214_2_0
43641,Boarding,25500,113_2_0
43641,Exit,25680,214_2_0
43637,Boarding,25500,113_2_0
43637,Exit,25680,214_2_0
43644,Boarding,25500,113_2_0
43644,Exit,25680,214_2_0
200334,Boarding,25080,913_4_0
200334,Exit,25680,919_4_0
200333,Boarding,25080,913_4_0
200333,Exit,25680,919_4_0
153416,Boarding,25560,305_4_0
153416,Exit,25680,919_4_0
83717,Boarding,24360,202_2_1
83717,Exit,25680,213_2_1
193444,Boarding,25380,909_4_1
193444,Exit,25680,918_4_1
25586,Boarding,25560,108_4_1
25586,Exit,25680,918_4_1
42545,Boarding,24810,113_2_1
42545,Exit,25710,202_2_1
109794,Boarding,25170,210_2_1
109794,Exit,25710,202_2_1
14837,Boarding,23850,105_1_0
14837,Exit,25710,119_1_0
145825,Boarding,22530,303_3_0
145825,Exit,25710,325_3_0
199554,Boarding,22920,913_4_0
199554,Transfer,23400,305_4_0
199554,Boarding,23550,305_3_0
199554,Exit,25710,325_3_0
1090,Boarding,23490,101_1_1
1090,Exit,25710,116_1_1
1091,Boarding,23490,101_1_1
1091,Exit,25710,116_1_1
7728,Boarding,23850,103_1_1
7728,Exit,25710,116_1_1
7356,Boarding,24630,103_1_1
7356,Exit,25710,111_1_1
20942,Boarding,25350,108_1_1
20942,Exit,25710,111_1_1
20943,Boarding,25350,108_1_1
20943,Exit,25710,111_1_1
20950,Boarding,25350,108_1_1
20950,Exit,25710,111_1_1
20948,Boarding,25350,108_1_1
20948,Exit,25710,111_1_1
143955,Boarding,25410,303_3_1
143955,Exit,25710,208_3_1
143956,Boarding,25410,303_3_1
143956,Exit,25710,208_3_1
143954,Boarding,25410,303_3_1
143954,Exit,25710,208_3_1
88719,Boarding,24630,204_2_0
88719,Transfer,25290,208_2_0
88719,Boarding,25320,208_3_0
88719,Exit,25740,116_3_0
146396,Boarding,23880,303_3_0
146396,Transfer,24900,305_3_0
146396,Boarding,25260,305_4_1
146396,Exit,25740,913_4_1
149178,Boarding,24360,305_3_1
149178,Exit,25740,116_3_1
149180,Boarding,24360,305_3_1
149180,Exit,25740,116_3_1
149179,Boarding,24360,305_3_1
149179,Exit,25740,116_3_1
102069,Boarding,25260,208_3_1
102069,Exit,25740,116_3_1
102075,Boarding,25260,208_3_1
102075,Exit,25740,116_3_1
89976,Boarding,25080,204_2_0
89976,Exit,25740,208_2_0
96597,Boarding,25380,206_2_0
96597,Exit,25740,208_2_0
96598,Boarding,25380,206_2_0
96598,Exit,25740,208_2_0
96595,Boarding,25380,206_2_0
96595,Exit,25740,208_2_0
143951,Boarding,24330,303_3_0
143951,Exit,25770,208_3_0
197520,Boarding,24540,913_4_0
197520,Transfer,25020,305_4_0
197520,Boarding,25350,305_3_0
197520,Exit,25770,208_3_0
150691,Boarding,25350,305_3_0
150691,Exit,25770,208_3_0
150692,Boarding,25350,305_3_0
150692,Exit,25770,208_3_0
156155,Boarding,23760,310_3_0
156155,Transfer,24840,116_3_0
156155,Boarding,24900,116_1_0
156155,Exit,25800,122_1_0
89086,Boarding,23730,204_2_0
89086,Transfer,24390,208_2_0
89086,Boarding,24420,208_3_0
89086,Transfer,24840,116_3_0
89086,Boarding,24900,116_1_0
89086,Exit,25800,122_1_0
89085,Boarding,23730,204_2_0
89085,Transfer,24390,208_2_0
89085,Boarding,24420,208_3_0
89085,Transfer,24840,116_3_0
89085,Boarding,24900,116_1_0
89085,Exit,25800,122_1_0
55275,Boarding,25320,119_1_0
55275,Exit,25800,122_1_0
55276,Boarding,25320,119_1_0
55276,Exit,25800,122_1_0
55279,Boarding,25320,119_1_0
55279,Exit,25800,122_1_0
24,Boarding,25440,101_1_1
24,Exit,25800,103_1_1
24129,Boarding,25620,108_4_1
24129,Exit,25800,305_4_1
158614,Boarding,25560,310_3_0
158614,Exit,25800,305_3_0
1296,Boarding,23100,101_1_1
1296,Exit,25800,119_1_1
89802,Boarding,25530,204_2_0
89802,Exit,25830,206_2_0
89804,Boarding,25530,204_2_0
89804,Exit,25830,206_2_0
13856,Boarding,25410,105_1_0
13856,Exit,25830,108_1_0
14054,Boarding,25440,105_1_1
14054,Exit,25860,110_1_1
17267,Boarding,25620,105_3_1
17267,Exit,25860,303_3_1
17263,Boarding,25620,105_3_1
17263,Exit,25860,303_3_1
17259,Boarding,25620,105_3_1
17259,Exit,25860,303_3_1
29862,Boarding,25350,110_1_0
29862,Transfer,25710,113_1_0
29862,Boarding,25710,113_2_0
29862,Exit,25890,213_2_0
1481,Boarding,22710,101_1_1
1481,Exit,25890,122_1_1
1479,Boarding,22710,101_1_1
1479,Exit,25890,122_1_1
55278,Boarding,25410,119_1_1
55278,Exit,25890,122_1_1
1646,Boarding,22350,101_1_0
1646,Exit,25890,125_1_0
89247,Boarding,23280,204_2_0
89247,Transfer,23940,208_2_0
89247,Boarding,23970,208_3_0
89247,Transfer,24390,116_3_0
89247,Boarding,24510,116_1_0
89247,Exit,25890,125_1_0
95867,Boarding,23580,206_2_0
95867,Transfer,23940,208_2_0
95867,Boarding,23970,208_3_0
95867,Transfer,24390,116_3_0
95867,Boarding,24510,116_1_0
95867,Exit,25890,125_1_0
62272,Boarding,25410,122_1_0
62272,Exit,25890,125_1_0
26677,Boarding,23280,108_4_0
26677,Exit,25920,928_4_0
201259,Boarding,24000,913_4_0
201259,Exit,25920,928_4_0
154315,Boarding,24480,305_4_0
154315,Exit,25920,928_4_0
214565,Boarding,24600,919_4_0
214565,Exit,25920,928_4_0
221335,Boarding,24840,921_4_0
221335,Exit,25920,928_4_0
221337,Boarding,24840,921_4_0
221337,Exit,25920,928_4_0
221338,Boarding,24840,921_4_0
221338,Exit,25920,928_4_0
234627,Boarding,25440,925_4_0
234627,Exit,25920,928_4_0
234628,Boarding,25440,925_4_0
234628,Exit,25920,928_4_0
241480,Boarding,25620,926_4_0
241480,Exit,25920,928_4_0
241484,Boarding,25620,926_4_0
241484,Exit,25920,928_4_0
18173,Boarding,22920,105_3_1
18173,Exit,25920,325_3_1
200511,Boarding,25080,913_4_0
200511,Exit,25920,921_4_0
213835,Boarding,25680,919_4_0
213835,Exit,25920,921_4_0
213832,Boarding,25680,919_4_0
213832,Exit,25920,921_4_0
213837,Boarding,25680,919_4_0
213837,Exit,25920,921_4_0
213836,Boarding,25680,919_4_0
213836,Exit,25920,921_4_0
213839,Boarding,25680,919_4_0
213839,Exit,25920,921_4_0
213834,Boarding,25680,919_4_0
213834,Exit,25920,921_4_0
207673,Boarding,24600,918_4_1
207673,Exit,25920,926_4_1
207674,Boarding,24600,918_4_1
207674,Exit,25920,926_4_1
214391,Boarding,24840,919_4_1
214391,Exit,25920,926_4_1
221174,Boarding,24960,921_4_1
221174,Exit,25920,926_4_1
227796,Boarding,25440,922_4_1
227796,Exit,25920,926_4_1
227799,Boarding,25440,922_4_1
227799,Exit,25920,926_4_1
227805,Boarding,25440,922_4_1
227805,Exit,25920,926_4_1
227803,Boarding,25440,922_4_1
227803,Exit,25920,926_4_1
227806,Boarding,25440,922_4_1
227806,Exit,25920,926_4_1
152883,Boarding,24720,305_4_1
152883,Exit,25920,909_4_1
25763,Boarding,24000,108_4_1
25763,Exit,25920,919_4_1
153413,Boarding,24180,305_4_1
153413,Exit,25920,919_4_1
193628,Boarding,25380,909_4_1
193628,Exit,25920,919_4_1
193629,Boarding,25380,909_4_1
193629,Exit,25920,919_4_1
206948,Boarding,25680,918_4_1
206948,Exit,25920,919_4_1
206950,Boarding,25680,918_4_1
206950,Exit,25920,919_4_1
28742,Boarding,23400,110_1_0
28742,Exit,25920,128_1_0
96059,Boarding,23130,206_2_0
96059,Transfer,23490,208_2_0
96059,Boarding,23520,208_3_0
96059,Transfer,23940,116_3_0
96059,Boarding,24120,116_1_0
96059,Exit,25920,128_1_0
69226,Boarding,25500,125_1_0
69226,Exit,25920,128_1_0
199758,Boarding,22380,913_4_0
199758,Transfer,22860,305_4_0
199758,Boarding,23100,305_3_0
199758,Exit,25920,329_3_0
98862,Boarding,23130,206_2_0
98862,Transfer,23490,208_2_0
98862,Boarding,23520,208_3_0
98862,Exit,25920,329_3_0
179569,Boarding,25260,325_3_0
179569,Exit,25920,329_3_0
83134,Boarding,25260,202_2_1
83134,Exit,25920,206_2_1
83137,Boarding,25260,202_2_1
83137,Exit,25920,206_2_1
83139,Boarding,25260,202_2_1
83139,Exit,25920,206_2_1
42131,Boarding,24120,113_1_1
42131,Exit,25920,125_1_1
48909,Boarding,24540,116_1_1
48909,Exit,25920,125_1_1
62271,Boarding,25500,122_1_1
62271,Exit,25920,125_1_1
88543,Boarding,24630,204_2_0
88543,Exit,25950,113_2_0
95126,Boarding,24930,206_2_0
95126,Exit,25950,113_2_0
95124,Boarding,24930,206_2_0
95124,Exit,25950,113_2_0
116700,Boarding,25440,213_2_0
116700,Exit,25980,204_2_0
116701,Boarding,25440,213_2_0
116701,Exit,25980,204_2_0
200873,Boarding,24540,913_4_0
200873,Exit,25980,925_4_0
