passenger_id,boarding_platform,left_behind_times
72814,125_1_0,0
70975,125_1_0,0
71326,125_1_0,0
73005,125_1_0,0
73530,125_1_0,0
72650,125_1_0,0
69801,125_1_0,0
67928,125_1_0,0
70571,125_1_0,0
69418,125_1_0,0
68333,125_1_0,0
73532,125_1_0,0
70383,125_1_0,0
71529,125_1_0,0
72075,125_1_0,0
70762,125_1_0,0
69411,125_1_0,0
69414,125_1_0,0
70377,125_1_0,0
67337,125_1_0,0
71332,125_1_0,0
73002,125_1_0,0
71732,125_1_0,0
72455,125_1_0,0
70385,125_1_0,0
72808,125_1_0,0
71333,125_1_0,0
72647,125_1_0,0
73529,125_1_0,0
71899,125_1_0,0
72268,125_1_0,0
69608,125_1_0,0
72652,125_1_0,0
73174,125_1_0,0
69799,125_1_0,0
70760,125_1_0,0
69415,125_1_0,0
69042,125_1_0,0
68863,125_1_0,0
71324,125_1_0,0
69230,125_1_0,0
70977,125_1_0,0
73355,125_1_0,0
73352,125_1_0,0
69804,125_1_0,0
68331,125_1_0,0
69989,125_1_0,0
67340,125_1_0,0
68334,125_1_0,0
71528,125_1_0,0
73177,125_1_0,0
73930,125_1_0,0
71155,125_1_0,0
73004,125_1_0,0
7740,103_1_1,0
12571,103_1_1,0
12760,103_1_1,0
10622,103_1_1,0
12570,103_1_1,0
6819,103_1_1,0
8552,103_1_1,0
12236,103_1_1,0
8727,103_1_1,0
12417,103_1_1,0
12946,103_1_1,0
7932,103_1_1,0
11220,103_1_1,0
12033,103_1_1,0
11227,103_1_1,0
8144,103_1_1,0
7546,103_1_1,0
89089,208_3_0,0
89433,208_3_0,0
89249,208_3_0,0
91619,208_3_0,0
88918,208_3_0,0
88725,208_3_0,0
89430,208_3_0,0
91614,208_3_0,0
88914,208_3_0,0
91616,208_3_0,0
91967,208_3_0,0
91971,208_3_0,0
89090,208_3_0,0
88724,208_3_0,0
91963,208_3_0,0
89431,208_3_0,0
89091,208_3_0,0
92174,208_3_0,0
88726,208_3_0,0
88919,208_3_0,0
91621,208_3_0,0
91799,208_3_0,0
91461,208_3_0,0
88915,208_3_0,0
91617,208_3_0,0
91802,208_3_0,0
91969,208_3_0,0
88917,208_3_0,0
92168,208_3_0,0
91618,208_3_0,0
89093,208_3_0,0
89428,208_3_0,0
91801,208_3_0,0
95872,208_3_0,0
98679,208_3_0,0
98312,208_3_0,0
98687,208_3_0,0
95318,208_3_0,0
98682,208_3_0,0
96064,208_3_0,0
98683,208_3_0,0
95677,208_3_0,0
98865,208_3_0,0
95676,208_3_0,0
95504,208_3_0,0
95682,208_3_0,0
98507,208_3_0,0
96077,208_3_0,0
95320,208_3_0,0
98877,208_3_0,0
98318,208_3_0,0
95319,208_3_0,0
98323,208_3_0,0
98320,208_3_0,0
101716,208_3_0,0
106045,208_3_0,0
101320,208_3_0,0
102857,208_3_0,0
104190,208_3_0,0
106245,208_3_0,0
101905,208_3_0,0
102854,208_3_0,0
107197,208_3_0,0
100943,208_3_0,0
103815,208_3_0,0
103225,208_3_0,0
22788,305_3_0,0
199021,305_3_0,0
196052,305_3_0,0
199389,305_3_0,0
196053,305_3_0,0
196051,305_3_0,0
199388,305_3_0,0
197696,305_3_0,0
199765,305_3_0,0
197354,305_3_0,0
199559,305_3_0,0
197522,305_3_0,0
197697,305_3_0,0
199555,305_3_0,0
196055,305_3_0,0
197164,305_3_0,0
199763,305_3_0,0
197524,305_3_0,0
197694,305_3_0,0
199391,305_3_0,0
197167,305_3_0,0
199023,305_3_0,0
197523,305_3_0,0
199767,305_3_0,0
199393,305_3_0,0
197357,305_3_0,0
197170,305_3_0,0
199207,305_3_0,0
197171,305_3_0,0
199206,305_3_0,0
197356,305_3_0,0
197525,305_3_0,0
199395,305_3_0,0
197169,305_3_0,0
197527,305_3_0,0
196057,305_3_0,0
197163,305_3_0,0
197173,305_3_0,0
197706,305_3_0,0
197710,305_3_0,0
197178,305_3_0,0
197708,305_3_0,0
151968,305_3_0,0
150695,305_3_0,0
154326,305_3_0,0
148271,305_3_0,0
152891,305_3_0,0
151442,305_3_0,0
150697,305_3_0,0
151242,305_3_0,0
154328,305_3_0,0
148086,305_3_0,0
149779,305_3_0,0
153770,305_3_0,0
151969,305_3_0,0
150698,305_3_0,0
151441,305_3_0,0
1112,101_1_1,0
3514,101_1_1,0
3146,101_1_1,0
5001,101_1_1,0
3912,101_1_1,0
28,101_1_1,0
2793,101_1_1,0
218,101_1_1,0
4103,101_1_1,0
2392,101_1_1,0
2397,101_1_1,0
4464,101_1_1,0
4106,101_1_1,0
4111,101_1_1,0
6099,101_1_1,0
405,101_1_1,0
2974,101_1_1,0
3150,101_1_1,0
5928,101_1_1,0
4277,101_1_1,0
2395,101_1_1,0
746,101_1_1,0
2972,101_1_1,0
2574,101_1_1,0
3510,101_1_1,0
219,101_1_1,0
3911,101_1_1,0
4463,101_1_1,0
1494,101_1_1,0
5386,101_1_1,0
749,101_1_1,0
3326,101_1_1,0
197533,913_4_0,0
194969,913_4_0,0
198043,913_4_0,0
196816,913_4_0,0
197360,913_4_0,0
200886,913_4_0,0
195322,913_4_0,0
199398,913_4_0,0
199396,913_4_0,0
198475,913_4_0,0
196813,913_4_0,0
201073,913_4_0,0
200152,913_4_0,0
197714,913_4_0,0
197889,913_4_0,0
197892,913_4_0,0
198042,913_4_0,0
196812,913_4_0,0
197531,913_4_0,0
198654,913_4_0,0
199956,913_4_0,0
201274,913_4_0,0
197709,913_4_0,0
199400,913_4_0,0
195868,913_4_0,0
200700,913_4_0,0
195325,913_4_0,0
200149,913_4_0,0
196241,913_4_0,0
194973,913_4_0,0
199210,913_4_0,0
198476,913_4_0,0
196811,913_4_0,0
196616,913_4_0,0
195146,913_4_0,0
196427,913_4_0,0
199563,913_4_0,0
199769,913_4_0,0
196246,913_4_0,0
194972,913_4_0,0
194768,913_4_0,0
197176,913_4_0,0
194767,913_4_0,0
194974,913_4_0,0
200150,913_4_0,0
199397,913_4_0,0
200885,913_4_0,0
198473,913_4_0,0
195506,913_4_0,0
198041,913_4_0,0
200148,913_4_0,0
195142,913_4_0,0
195509,913_4_0,0
194766,913_4_0,0
199403,913_4_0,0
196059,913_4_0,0
196620,913_4_0,0
200521,913_4_0,0
195324,913_4_0,0
198472,913_4_0,0
197702,913_4_0,0
198259,913_4_0,0
196245,913_4_0,0
195147,913_4_0,0
198652,913_4_0,0
201077,913_4_0,0
197177,913_4_0,0
199770,913_4_0,0
197363,913_4_0,0
195143,913_4_0,0
198258,913_4_0,0
199027,913_4_0,0
197707,913_4_0,0
199028,913_4_0,0
200884,913_4_0,0
199958,913_4_0,0
200697,913_4_0,0
195140,913_4_0,0
200147,913_4_0,0
200883,913_4_0,0
195323,913_4_0,0
199961,913_4_0,0
200145,913_4_0,0
199208,913_4_0,0
194970,913_4_0,0
197704,913_4_0,0
197705,913_4_0,0
194769,913_4_0,0
201072,913_4_0,0
196984,913_4_0,0
196987,913_4_0,0
196985,913_4_0,0
200882,913_4_0,0
196235,913_4_0,0
200523,913_4_0,0
196986,913_4_0,0
199209,913_4_0,0
199959,913_4_0,0
199562,913_4_0,0
197174,913_4_0,0
199565,913_4_0,0
67521,125_1_1,0
70978,125_1_1,0
73176,125_1_1,0
69413,125_1_1,0
69228,125_1_1,0
71328,125_1_1,0
71327,125_1_1,0
67723,125_1_1,0
229863,925_4_1,0
230960,925_4_1,0
234635,925_4_1,0
233737,925_4_1,0
232266,925_4_1,0
229860,925_4_1,0
233374,925_4_1,0
234286,925_4_1,0
231142,925_4_1,0
232058,925_4_1,0
231697,925_4_1,0
234453,925_4_1,0
232059,925_4_1,0
229080,925_4_1,0
230591,925_4_1,0
233913,925_4_1,0
233379,925_4_1,0
233736,925_4_1,0
229655,925_4_1,0
229278,925_4_1,0
230587,925_4_1,0
229277,925_4_1,0
229859,925_4_1,0
233563,925_4_1,0
230238,925_4_1,0
231527,925_4_1,0
233377,925_4_1,0
233562,925_4_1,0
231695,925_4_1,0
233017,925_4_1,0
228183,925_4_1,0
232437,925_4_1,0
233564,925_4_1,0
231145,925_4_1,0
234639,925_4_1,0
231877,925_4_1,0
228538,925_4_1,0
232638,925_4_1,0
228376,925_4_1,0
234454,925_4_1,0
234457,925_4_1,0
231336,925_4_1,0
229657,925_4_1,0
229275,925_4_1,0
236140,926_4_0,0
235961,926_4_0,0
237608,926_4_0,0
236693,926_4_0,0
236329,926_4_0,0
239556,926_4_0,0
241301,926_4_0,0
236695,926_4_0,0
239745,926_4_0,0
238191,926_4_0,0
239737,926_4_0,0
240112,926_4_0,0
235200,926_4_0,0
240697,926_4_0,0
241082,926_4_0,0
241486,926_4_0,0
236852,926_4_0,0
235385,926_4_0,0
239553,926_4_0,0
237766,926_4_0,0
238981,926_4_0,0
237215,926_4_0,0
237011,926_4_0,0
236519,926_4_0,0
236142,926_4_0,0
240486,926_4_0,0
236147,926_4_0,0
238391,926_4_0,0
237603,926_4_0,0
237208,926_4_0,0
237214,926_4_0,0
235577,926_4_0,0
238192,926_4_0,0
239921,926_4_0,0
235963,926_4_0,0
239740,926_4_0,0
239380,926_4_0,0
238977,926_4_0,0
240108,926_4_0,0
239742,926_4_0,0
236516,926_4_0,0
239743,926_4_0,0
238193,926_4_0,0
236688,926_4_0,0
235387,926_4_0,0
238787,926_4_0,0
237763,926_4_0,0
236692,926_4_0,0
75935,128_1_0,0
79345,128_1_0,0
78601,128_1_0,0
79145,128_1_0,0
80112,128_1_0,0
74629,128_1_0,0
76906,128_1_0,0
76336,128_1_0,0
78591,128_1_0,0
76337,128_1_0,0
76521,128_1_0,0
79704,128_1_0,0
80654,128_1_0,0
76522,128_1_0,0
76338,128_1_0,0
80452,128_1_0,0
75413,128_1_0,0
77835,128_1_0,0
78031,128_1_0,0
80107,128_1_0,0
74109,128_1_0,0
77452,128_1_0,0
76134,128_1_0,0
77451,128_1_0,0
74110,128_1_0,0
76137,128_1_0,0
80285,128_1_0,0
79705,128_1_0,0
80451,128_1_0,0
75408,128_1_0,0
75024,128_1_0,0
77248,128_1_0,0
78592,128_1_0,0
74112,128_1_0,0
77247,128_1_0,0
77092,128_1_0,0
78235,128_1_0,0
77091,128_1_0,0
80454,128_1_0,0
78600,128_1_0,0
77090,128_1_0,0
75212,128_1_0,0
76135,128_1_0,0
78976,128_1_0,0
74115,128_1_0,0
77833,128_1_0,0
75216,128_1_0,0
74456,128_1_0,0
78970,128_1_0,0
76139,128_1_0,0
80655,128_1_0,0
74826,128_1_0,0
76523,128_1_0,0
78971,128_1_0,0
78792,128_1_0,0
78030,128_1_0,0
78233,128_1_0,0
80111,128_1_0,0
76704,128_1_0,0
78974,128_1_0,0
78590,128_1_0,0
76909,128_1_0,0
79348,128_1_0,0
79885,128_1_0,0
80284,128_1_0,0
78037,128_1_0,0
78793,128_1_0,0
78231,128_1_0,0
78593,128_1_0,0
79706,128_1_0,0
80286,128_1_0,0
77089,128_1_0,0
78599,128_1_0,0
79701,128_1_0,0
78597,128_1_0,0
74824,128_1_0,0
80657,128_1_0,0
76908,128_1_0,0
76520,128_1_0,0
74113,128_1_0,0
75930,128_1_0,0
76525,128_1_0,0
74823,128_1_0,0
79884,128_1_0,0
80108,128_1_0,0
75597,128_1_0,0
77449,128_1_0,0
77644,128_1_0,0
78033,128_1_0,0
74451,128_1_0,0
77453,128_1_0,0
74284,128_1_0,0
79516,128_1_0,0
13111,108_4_0,0
13108,108_4_0,0
12225,108_4_0,0
20960,108_4_0,0
26137,108_4_0,0
24846,108_4_0,0
25217,108_4_0,0
26323,108_4_0,0
25589,108_4_0,0
20756,108_4_0,0
24490,108_4_0,0
20565,108_4_0,0
25590,108_4_0,0
26690,108_4_0,0
22993,108_4_0,0
24672,108_4_0,0
24669,108_4_0,0
21522,108_4_0,0
21885,108_4_0,0
20376,108_4_0,0
26691,108_4_0,0
156700,208_2_1,0
157075,208_2_1,0
156895,208_2_1,0
197160,208_2_1,0
197168,208_2_1,0
197162,208_2_1,0
196982,208_2_1,0
196983,208_2_1,0
197353,208_2_1,0
197161,208_2_1,0
197166,208_2_1,0
197172,208_2_1,0
197159,208_2_1,0
150302,208_2_1,0
150523,208_2_1,0
150139,208_2_1,0
101137,208_2_1,0
107199,208_2_1,0
102267,208_2_1,0
102669,208_2_1,0
106044,208_2_1,0
103426,208_2_1,0
106244,208_2_1,0
106441,208_2_1,0
103031,208_2_1,0
94963,206_2_0,0
95324,206_2_0,0
99585,206_2_0,0
96770,206_2_0,0
96971,206_2_0,0
99235,206_2_0,0
99408,206_2_0,0
95321,206_2_0,0
94961,206_2_0,0
97148,206_2_0,0
96431,206_2_0,0
94428,206_2_0,0
98509,206_2_0,0
100589,206_2_0,0
94256,206_2_0,0
99051,206_2_0,0
99410,206_2_0,0
99587,206_2_0,0
99589,206_2_0,0
97953,206_2_0,0
95140,206_2_0,0
95511,206_2_0,0
98504,206_2_0,0
95323,206_2_0,0
95510,206_2_0,0
100586,206_2_0,0
98324,206_2_0,0
100389,206_2_0,0
95883,206_2_0,0
94767,206_2_0,0
94960,206_2_0,0
97957,206_2_0,0
96434,206_2_0,0
95137,206_2_0,0
94262,206_2_0,0
95508,206_2_0,0
97568,206_2_0,0
95881,206_2_0,0
96602,206_2_0,0
98505,206_2_0,0
98875,206_2_0,0
98506,206_2_0,0
99046,206_2_0,0
97151,206_2_0,0
94264,206_2_0,0
98876,206_2_0,0
97956,206_2_0,0
98325,206_2_0,0
97566,206_2_0,0
96430,206_2_0,0
95679,206_2_0,0
100587,206_2_0,0
94060,206_2_0,0
96076,206_2_0,0
98319,206_2_0,0
96975,206_2_0,0
97562,206_2_0,0
96264,206_2_0,0
94763,206_2_0,0
97366,206_2_0,0
96078,206_2_0,0
95882,206_2_0,0
97149,206_2_0,0
94582,206_2_0,0
94062,206_2_0,0
95680,206_2_0,0
97567,206_2_0,0
98872,206_2_0,0
94061,206_2_0,0
99409,206_2_0,0
94764,206_2_0,0
95512,206_2_0,0
97763,206_2_0,0
94255,206_2_0,0
96261,206_2_0,0
94586,206_2_0,0
97561,206_2_0,0
96973,206_2_0,0
97565,206_2_0,0
98122,206_2_0,0
98690,206_2_0,0
98120,206_2_0,0
99049,206_2_0,0
95509,206_2_0,0
95678,206_2_0,0
94259,206_2_0,0
96974,206_2_0,0
99793,206_2_0,0
98123,206_2_0,0
12234,103_1_0,0
10058,103_1_0,0
11228,103_1_0,0
10826,103_1_0,0
7186,103_1_0,0
12945,103_1_0,0
9291,103_1_0,0
6822,103_1_0,0
12948,103_1_0,0
9875,103_1_0,0
7003,103_1_0,0
7000,103_1_0,0
7002,103_1_0,0
10444,103_1_0,0
9112,103_1_0,0
12233,103_1_0,0
12031,103_1_0,0
12757,103_1_0,0
10823,103_1_0,0
7939,103_1_0,0
12232,103_1_0,0
12415,103_1_0,0
8373,103_1_0,0
8368,103_1_0,0
9472,103_1_0,0
9656,103_1_0,0
11226,103_1_0,0
214405,919_4_0,0
209860,919_4_0,0
210069,919_4_0,0
208588,919_4_0,0
210637,919_4_0,0
209147,919_4_0,0
210809,919_4_0,0
210440,919_4_0,0
208757,919_4_0,0
210439,919_4_0,0
211727,919_4_0,0
212636,919_4_0,0
209148,919_4_0,0
214403,919_4_0,0
209509,919_4_0,0
208591,919_4_0,0
211724,919_4_0,0
209501,919_4_0,0
212638,919_4_0,0
212442,919_4_0,0
212449,919_4_0,0
212641,919_4_0,0
211184,919_4_0,0
213630,919_4_0,0
212445,919_4_0,0
211537,919_4_0,0
212444,919_4_0,0
211535,919_4_0,0
213035,919_4_0,0
213842,919_4_0,0
209510,919_4_0,0
213437,919_4_0,0
214406,919_4_0,0
208586,919_4_0,0
208761,919_4_0,0
210260,919_4_0,0
211357,919_4_0,0
212245,919_4_0,0
210068,919_4_0,0
210071,919_4_0,0
210431,919_4_0,0
211358,919_4_0,0
210640,919_4_0,0
210256,919_4_0,0
209337,919_4_0,0
208587,919_4_0,0
210639,919_4_0,0
211723,919_4_0,0
213845,919_4_0,0
211726,919_4_0,0
209696,919_4_0,0
209339,919_4_0,0
208395,919_4_0,0
210808,919_4_0,0
211725,919_4_0,0
210264,919_4_0,0
212836,919_4_0,0
208759,919_4_0,0
214574,919_4_0,0
214404,919_4_0,0
212077,919_4_0,0
212642,919_4_0,0
145435,303_3_1,0
145437,303_3_1,0
147522,303_3_1,0
141873,303_3_1,0
146958,303_3_1,0
144125,303_3_1,0
143018,303_3_1,0
143387,303_3_1,0
141364,303_3_1,0
145059,303_3_1,0
146586,303_3_1,0
142660,303_3_1,0
146777,303_3_1,0
146589,303_3_1,0
143194,303_3_1,0
145066,303_3_1,0
142068,303_3_1,0
147520,303_3_1,0
145060,303_3_1,0
147519,303_3_1,0
144322,303_3_1,0
147323,303_3_1,0
141179,303_3_1,0
144321,303_3_1,0
143196,303_3_1,0
145432,303_3_1,0
146406,303_3_1,0
143198,303_3_1,0
141679,303_3_1,0
144865,303_3_1,0
146960,303_3_1,0
142472,303_3_1,0
141877,303_3_1,0
142266,303_3_1,0
142069,303_3_1,0
145433,303_3_1,0
142264,303_3_1,0
144866,303_3_1,0
141181,303_3_1,0
144499,303_3_1,0
145228,303_3_1,0
145436,303_3_1,0
147722,303_3_1,0
146032,303_3_1,0
142269,303_3_1,0
4642,101_1_1,0
3328,101_1_1,0
1658,101_1_1,0
2026,101_1_1,0
1846,101_1_1,0
1656,101_1_1,0
1491,101_1_1,0
217,101_1_1,0
4806,101_1_1,0
2577,101_1_1,0
4105,101_1_1,0
224,101_1_1,0
6097,101_1_1,0
6435,101_1_1,0
2970,101_1_1,0
32,101_1_1,0
409,101_1_1,0
5926,101_1_1,0
408,101_1_1,0
204555,918_4_1,0
206198,918_4_1,0
204373,918_4_1,0
204370,918_4_1,0
203845,918_4_1,0
206017,918_4_1,0
206374,918_4_1,0
202558,918_4_1,0
204908,918_4_1,0
207321,918_4_1,0
205442,918_4_1,0
202386,918_4_1,0
203110,918_4_1,0
207687,918_4_1,0
201461,918_4_1,0
205838,918_4_1,0
206751,918_4_1,0
201821,918_4_1,0
203500,918_4_1,0
203844,918_4_1,0
203288,918_4_1,0
201823,918_4_1,0
204031,918_4_1,0
202557,918_4_1,0
203674,918_4_1,0
206200,918_4_1,0
207873,918_4_1,0
207490,918_4_1,0
202928,918_4_1,0
205254,918_4_1,0
206202,918_4_1,0
201649,918_4_1,0
201460,918_4_1,0
205839,918_4_1,0
207148,918_4_1,0
207878,918_4_1,0
205438,918_4_1,0
207320,918_4_1,0
207683,918_4_1,0
204374,918_4_1,0
203843,918_4_1,0
201819,918_4_1,0
203502,918_4_1,0
207154,918_4_1,0
207680,918_4_1,0
203501,918_4_1,0
205255,918_4_1,0
205447,918_4_1,0
206375,918_4_1,0
205451,918_4_1,0
204726,918_4_1,0
205441,918_4_1,0
205080,918_4_1,0
203111,918_4_1,0
204371,918_4_1,0
205261,918_4_1,0
206014,918_4_1,0
205837,918_4_1,0
207153,918_4_1,0
207489,918_4_1,0
206201,918_4_1,0
205628,918_4_1,0
205439,918_4_1,0
203109,918_4_1,0
203112,918_4_1,0
204907,918_4_1,0
202930,918_4_1,0
202556,918_4_1,0
204557,918_4_1,0
207876,918_4_1,0
205077,918_4_1,0
205079,918_4_1,0
202927,918_4_1,0
205444,918_4_1,0
205630,918_4_1,0
206377,918_4_1,0
201462,918_4_1,0
207877,918_4_1,0
204553,918_4_1,0
206013,918_4_1,0
204368,918_4_1,0
207689,918_4_1,0
202559,918_4_1,0
202185,918_4_1,0
203107,918_4_1,0
205256,918_4_1,0
202384,918_4_1,0
206016,918_4_1,0
206956,918_4_1,0
205081,918_4_1,0
203673,918_4_1,0
207484,918_4_1,0
203504,918_4_1,0
207486,918_4_1,0
116337,213_2_0,0
118409,213_2_0,0
119347,213_2_0,0
120656,213_2_0,0
117837,213_2_0,0
119513,213_2_0,0
116334,213_2_0,0
118236,213_2_0,0
114482,213_2_0,0
117464,213_2_0,0
115983,213_2_0,0
114680,213_2_0,0
117465,213_2_0,0
120450,213_2_0,0
115446,213_2_0,0
115266,213_2_0,0
118975,213_2_0,0
116705,213_2_0,0
117839,213_2_0,0
120848,213_2_0,0
114484,213_2_0,0
120249,213_2_0,0
115062,213_2_0,0
115264,213_2_0,0
115263,213_2_0,0
120849,213_2_0,0
117654,213_2_0,0
119172,213_2_0,0
115627,213_2_0,0
118408,213_2_0,0
120455,213_2_0,0
119173,213_2_0,0
115065,213_2_0,0
115066,213_2_0,0
119697,213_2_0,0
117264,213_2_0,0
114282,213_2_0,0
119886,213_2_0,0
120451,213_2_0,0
119510,213_2_0,0
114880,213_2_0,0
114883,213_2_0,0
118240,213_2_0,0
118026,213_2_0,0
119170,213_2_0,0
115629,213_2_0,0
117072,213_2_0,0
114481,213_2_0,0
176632,325_3_1,0
175033,325_3_1,0
180707,325_3_1,0
175445,325_3_1,0
177173,325_3_1,0
175832,325_3_1,0
177341,325_3_1,0
175441,325_3_1,0
178471,325_3_1,0
179202,325_3_1,0
181091,325_3_1,0
179973,325_3_1,0
180902,325_3_1,0
178653,325_3_1,0
174665,325_3_1,0
175662,325_3_1,0
176034,325_3_1,0
179578,325_3_1,0
177348,325_3_1,0
177532,325_3_1,0
175450,325_3_1,0
175244,325_3_1,0
179199,325_3_1,0
180357,325_3_1,0
175247,325_3_1,0
178820,325_3_1,0
180899,325_3_1,0
180362,325_3_1,0
180353,325_3_1,0
175030,325_3_1,0
175448,325_3_1,0
180355,325_3_1,0
177534,325_3_1,0
179200,325_3_1,0
179394,325_3_1,0
180898,325_3_1,0
180358,325_3_1,0
180706,325_3_1,0
175248,325_3_1,0
181240,325_3_1,0
177901,325_3_1,0
180356,325_3_1,0
177898,325_3_1,0
180533,325_3_1,0
176798,325_3_1,0
179784,325_3_1,0
180359,325_3_1,0
180169,325_3_1,0
178119,325_3_1,0
176995,325_3_1,0
176993,325_3_1,0
175446,325_3_1,0
181086,325_3_1,0
177899,325_3_1,0
180361,325_3_1,0
175661,325_3_1,0
177349,325_3_1,0
176430,325_3_1,0
174848,325_3_1,0
178996,325_3_1,0
18750,105_1_0,0
15954,105_1_0,0
17459,105_1_0,0
15193,105_1_0,0
16542,105_1_0,0
15359,105_1_0,0
16726,105_1_0,0
15007,105_1_0,0
17271,105_1_0,0
14845,105_1_0,0
16887,105_1_0,0
14443,105_1_0,0
13481,105_1_0,0
16161,105_1_0,0
15540,105_1_0,0
19656,105_1_0,0
13658,105_1_0,0
19477,105_1_0,0
15764,105_1_0,0
13475,105_1_0,0
15542,105_1_0,0
20032,105_1_0,0
14063,105_1_0,0
19481,105_1_0,0
18751,105_1_0,0
15952,105_1_0,0
16543,105_1_0,0
14060,105_1_0,0
19106,105_1_0,0
13862,105_1_0,0
13659,105_1_0,0
17619,105_1_0,0
13479,105_1_0,0
7930,103_1_1,0
7934,103_1_1,0
8902,103_1_1,0
12231,103_1_1,0
11221,103_1_1,0
10279,103_1_1,0
12027,103_1_1,0
8365,103_1_1,0
9874,103_1_1,0
8141,103_1_1,0
184932,329_3_0,0
185135,329_3_0,0
182182,329_3_0,0
185137,329_3_0,0
186586,329_3_0,0
184361,329_3_0,0
183816,329_3_0,0
184162,329_3_0,0
187844,329_3_0,0
183287,329_3_0,0
184355,329_3_0,0
186056,329_3_0,0
187157,329_3_0,0
186977,329_3_0,0
187688,329_3_0,0
183630,329_3_0,0
185665,329_3_0,0
182914,329_3_0,0
184163,329_3_0,0
182362,329_3_0,0
184360,329_3_0,0
183992,329_3_0,0
181416,329_3_0,0
187323,329_3_0,0
186976,329_3_0,0
187153,329_3_0,0
183288,329_3_0,0
186978,329_3_0,0
184934,329_3_0,0
186051,329_3_0,0
184937,329_3_0,0
187493,329_3_0,0
186974,329_3_0,0
184537,329_3_0,0
187324,329_3_0,0
184165,329_3_0,0
182361,329_3_0,0
184927,329_3_0,0
181414,329_3_0,0
183467,329_3_0,0
187488,329_3_0,0
181809,329_3_0,0
183293,329_3_0,0
183817,329_3_0,0
185664,329_3_0,0
181421,329_3_0,0
182359,329_3_0,0
184539,329_3_0,0
182741,329_3_0,0
182186,329_3_0,0
187850,329_3_0,0
186971,329_3_0,0
185839,329_3_0,0
183988,329_3_0,0
187327,329_3_0,0
187843,329_3_0,0
185491,329_3_0,0
185487,329_3_0,0
184743,329_3_0,0
186402,329_3_0,0
185842,329_3_0,0
181612,329_3_0,0
183990,329_3_0,0
183114,329_3_0,0
187847,329_3_0,0
181805,329_3_0,0
182551,329_3_0,0
187322,329_3_0,0
181608,329_3_0,0
184928,329_3_0,0
186784,329_3_0,0
187325,329_3_0,0
186238,329_3_0,0
186587,329_3_0,0
182549,329_3_0,0
182181,329_3_0,0
185495,329_3_0,0
187331,329_3_0,0
183989,329_3_0,0
183290,329_3_0,0
181420,329_3_0,0
182364,329_3_0,0
187492,329_3_0,0
184358,329_3_0,0
183813,329_3_0,0
182740,329_3_0,0
185490,329_3_0,0
181987,329_3_0,0
187687,329_3_0,0
187328,329_3_0,0
183466,329_3_0,0
184164,329_3_0,0
187158,329_3_0,0
182360,329_3_0,0
185494,329_3_0,0
184741,329_3_0,0
186403,329_3_0,0
183987,329_3_0,0
183289,329_3_0,0
186052,329_3_0,0
187151,329_3_0,0
96769,206_2_1,0
94058,206_2_1,0
98688,206_2_1,0
95514,206_2_1,0
98121,206_2_1,0
97951,206_2_1,0
95136,206_2_1,0
99050,206_2_1,0
95681,206_2_1,0
96432,206_2_1,0
98874,206_2_1,0
96768,206_2_1,0
97147,206_2_1,0
99987,206_2_1,0
94059,206_2_1,0
94765,206_2_1,0
99233,206_2_1,0
99984,206_2_1,0
94957,206_2_1,0
97952,206_2_1,0
94959,206_2_1,0
94260,206_2_1,0
98870,206_2_1,0
94432,206_2_1,0
195505,913_4_1,0
197891,913_4_1,0
198858,913_4_1,0
198861,913_4_1,0
199564,913_4_1,0
199776,913_4_1,0
197532,913_4_1,0
194765,913_4_1,0
200340,913_4_1,0
201275,913_4_1,0
198859,913_4_1,0
194975,913_4_1,0
197534,913_4_1,0
201273,913_4_1,0
199774,913_4_1,0
196242,913_4_1,0
197701,913_4_1,0
200151,913_4_1,0
201076,913_4_1,0
200702,913_4_1,0
198261,913_4_1,0
196815,913_4_1,0
196428,913_4_1,0
197361,913_4_1,0
199777,913_4_1,0
197890,913_4_1,0
196810,913_4_1,0
22992,113_2_1,0
28940,113_2_1,0
29700,113_2_1,0
35931,113_2_1,0
36486,113_2_1,0
46971,113_2_1,0
46575,113_2_1,0
41371,113_2_1,0
40439,113_2_1,0
45131,113_2_1,0
44594,113_2_1,0
41749,113_2_1,0
42140,113_2_1,0
41180,113_2_1,0
43650,113_2_1,0
43295,113_2_1,0
45657,113_2_1,0
41377,113_2_1,0
44764,113_2_1,0
46571,113_2_1,0
43810,113_2_1,0
44759,113_2_1,0
44761,113_2_1,0
40443,113_2_1,0
41945,113_2_1,0
44593,113_2_1,0
44201,113_2_1,0
46216,113_2_1,0
44203,113_2_1,0
41942,113_2_1,0
42553,113_2_1,0
42729,113_2_1,0
40444,113_2_1,0
44958,113_2_1,0
44394,113_2_1,0
41943,113_2_1,0
41944,113_2_1,0
44398,113_2_1,0
44399,113_2_1,0
40838,113_2_1,0
46777,113_2_1,0
41752,113_2_1,0
45133,113_2_1,0
43649,113_2_1,0
44204,113_2_1,0
43293,113_2_1,0
41177,113_2_1,0
46972,113_2_1,0
46395,113_2_1,0
43296,113_2_1,0
46577,113_2_1,0
42735,113_2_1,0
46032,113_2_1,0
41561,113_2_1,0
41175,113_2_1,0
41562,113_2_1,0
42736,113_2_1,0
41378,113_2_1,0
3719,101_1_1,0
920,101_1_1,0
1849,101_1_1,0
922,101_1_1,0
4641,101_1_1,0
2973,101_1_1,0
2578,101_1_1,0
5382,101_1_1,0
1312,101_1_1,0
