train_id,timestamp,train_load_type,train_load,platform_id
1_0_12,23730,Arrival,52,110_1_0
1_0_10,23730,Departure,38,116_1_0
3_1_8,23730,Departure,15,116_3_1
3_1_12,23730,Departure,24,325_3_1
1_1_10,23730,Arrival,34,113_1_1
1_0_9,23760,Departure,48,119_1_0
2_0_11,23760,Arrival,23,208_2_0
2_1_9,23760,Arrival,23,206_2_1
1_0_11,23760,Departure,62,113_1_0
3_1_5,23760,Departure,35,303_3_1
2_1_7,23760,Departure,42,202_2_1
3_0_7,23760,Departure,29,321_3_0
4_1_11,23760,Arrival,15,926_4_1
4_0_7,23760,Arrival,51,925_4_0
4_0_8,23760,Departure,46,921_4_0
4_0_6,23760,Departure,63,928_4_0
4_0_9,23760,Departure,41,108_4_0
2_0_7,23760,Departure,42,219_2_0
4_1_9,23760,Departure,51,919_4_1
1_1_9,23760,Departure,46,110_1_1
1_1_11,23760,Arrival,34,116_1_1
4_1_6,23760,Departure,51,909_4_1
2_1_12,23790,Arrival,13,214_2_1
1_1_10,23790,Departure,51,113_1_1
1_0_12,23790,Departure,51,110_1_0
1_1_12,23790,Departure,19,119_1_1
1_0_8,23790,Arrival,39,122_1_0
1_0_14,23790,Arrival,26,105_1_0
2_0_9,23820,Arrival,37,214_2_0
1_1_11,23820,Departure,43,116_1_1
1_0_15,23820,Arrival,11,103_1_0
4_1_11,23820,Departure,32,926_4_1
3_0_13,23820,Arrival,11,303_3_0
3_1_11,23820,Arrival,20,321_3_1
4_0_7,23820,Departure,64,925_4_0
4_0_8,23820,Arrival,46,922_4_0
4_1_9,23820,Arrival,51,918_4_1
2_0_11,23820,Departure,8,208_2_0
1_0_13,23820,Arrival,17,108_1_0
2_1_9,23820,Departure,28,206_2_1
1_0_12,23850,Arrival,51,111_1_0
1_0_8,23850,Departure,44,122_1_0
2_0_12,23850,Arrival,26,206_2_0
2_1_12,23850,Departure,28,214_2_1
3_0_6,23850,Arrival,32,325_3_0
1_0_14,23850,Departure,23,105_1_0
3_0_10,23850,Arrival,30,116_3_0
2_1_10,23850,Arrival,21,208_2_1
4_1_9,23880,Departure,63,918_4_1
1_0_15,23880,Departure,17,103_1_0
3_0_11,23880,Arrival,24,310_3_0
1_0_7,23880,Arrival,47,125_1_0
1_0_13,23880,Departure,19,108_1_0
3_0_13,23880,Departure,19,303_3_0
4_0_8,23880,Departure,58,922_4_0
4_0_9,23880,Arrival,41,918_4_0
3_1_11,23880,Departure,24,321_3_1
3_0_9,23880,Arrival,30,316_3_0
4_1_10,23880,Arrival,31,922_4_1
2_0_9,23880,Departure,33,214_2_0
2_0_14,23910,Departure,5,202_2_0
3_0_6,23910,Departure,36,325_3_0
3_0_10,23910,Departure,38,116_3_0
3_1_6,23910,Arrival,41,305_3_1
1_0_16,23910,Departure,11,101_1_0
1_1_16,23910,Departure,14,128_1_1
1_0_12,23910,Departure,53,111_1_0
3_0_14,23910,Departure,8,105_3_0
3_1_14,23910,Departure,10,329_3_1
2_1_14,23910,Departure,7,219_2_1
1_1_6,23910,Arrival,30,101_1_1
2_1_10,23910,Departure,28,208_2_1
1_0_6,23910,Arrival,29,128_1_0
2_0_12,23910,Departure,29,206_2_0
1_0_7,23940,Departure,56,125_1_0
4_1_11,23940,Arrival,32,925_4_1
2_1_13,23940,Arrival,7,216_2_1
2_1_11,23940,Arrival,25,210_2_1
4_0_9,23940,Departure,41,918_4_0
3_1_7,23940,Arrival,29,208_3_1
1_1_15,23940,Arrival,9,125_1_1
3_0_11,23940,Departure,31,310_3_0
4_0_7,23940,Arrival,64,926_4_0
4_1_10,23940,Departure,29,922_4_1
3_0_9,23940,Departure,32,316_3_0
1_1_6,23970,Departure,34,101_1_1
1_1_10,23970,Arrival,51,111_1_1
1_0_6,23970,Departure,31,128_1_0
2_1_12,23970,Arrival,28,213_2_1
2_0_10,23970,Arrival,18,113_2_0
3_1_6,23970,Departure,42,305_3_1
4_1_10,24000,Arrival,29,921_4_1
4_0_7,24000,Departure,64,926_4_0
4_0_12,24000,Departure,5,909_4_0
3_1_7,24000,Departure,38,208_3_1
4_0_9,24000,Arrival,41,919_4_0
1_1_15,24000,Departure,11,125_1_1
4_1_12,24000,Departure,3,928_4_1
1_1_9,24000,Arrival,46,108_1_1
1_1_7,24000,Arrival,24,103_1_1
4_1_9,24000,Arrival,63,108_4_1
2_0_13,24000,Arrival,6,204_2_0
2_1_13,24000,Departure,19,216_2_1
4_1_11,24000,Departure,37,925_4_1
2_1_11,24000,Departure,28,210_2_1
1_1_14,24030,Arrival,13,122_1_1
1_1_8,24030,Arrival,38,105_1_1
2_1_12,24030,Departure,47,213_2_1
2_0_10,24030,Departure,44,113_2_0
1_1_10,24030,Departure,54,111_1_1
3_0_12,24030,Arrival,26,208_3_0
4_1_9,24060,Departure,34,108_4_1
3_0_5,24060,Arrival,25,329_3_0
4_0_9,24060,Departure,44,919_4_0
2_1_9,24060,Arrival,28,204_2_1
1_0_11,24060,Arrival,62,116_1_0
3_1_5,24060,Arrival,35,105_3_1
1_1_9,24060,Departure,30,108_1_1
4_1_8,24060,Arrival,30,913_4_1
2_0_13,24060,Departure,22,204_2_0
1_1_7,24060,Departure,29,103_1_1
3_0_13,24060,Arrival,19,305_3_0
4_1_10,24060,Departure,36,921_4_1
1_1_10,24090,Arrival,54,110_1_1
2_1_12,24090,Arrival,47,113_2_1
3_1_8,24090,Arrival,15,310_3_1
3_1_10,24090,Arrival,35,316_3_1
1_1_14,24090,Departure,21,122_1_1
3_0_12,24090,Departure,22,208_3_0
2_0_10,24090,Arrival,44,213_2_0
1_1_8,24090,Departure,46,105_1_1
1_0_12,24090,Arrival,53,113_1_0
1_0_10,24090,Arrival,38,119_1_0
2_0_11,24120,Arrival,8,210_2_0
2_0_9,24120,Arrival,33,216_2_0
1_1_13,24120,Arrival,25,119_1_1
1_1_11,24120,Arrival,43,113_1_1
4_1_9,24120,Arrival,34,305_4_1
4_1_8,24120,Departure,47,913_4_1
3_0_5,24120,Departure,32,329_3_0
3_0_13,24120,Departure,26,305_3_0
3_1_5,24120,Departure,34,105_3_1
2_1_9,24120,Departure,26,204_2_1
1_0_11,24120,Departure,39,116_1_0
3_1_13,24120,Arrival,9,325_3_1
4_0_10,24120,Arrival,19,305_4_0
1_0_13,24120,Arrival,19,110_1_0
3_1_9,24120,Arrival,21,116_3_1
3_1_10,24150,Departure,41,316_3_1
3_1_6,24150,Arrival,42,303_3_1
1_1_10,24150,Departure,64,110_1_1
1_0_12,24150,Departure,62,113_1_0
2_1_12,24150,Departure,19,113_2_1
2_0_10,24150,Departure,37,213_2_0
1_0_10,24150,Departure,41,119_1_0
1_1_12,24150,Arrival,19,116_1_1
2_0_8,24150,Arrival,33,219_2_0
2_1_8,24150,Arrival,20,202_2_1
3_0_8,24150,Arrival,37,321_3_0
3_1_8,24150,Departure,16,310_3_1
4_0_10,24180,Departure,27,305_4_0
2_0_11,24180,Departure,11,210_2_0
4_0_11,24180,Arrival,9,913_4_0
3_1_13,24180,Departure,26,325_3_1
1_1_13,24180,Departure,26,119_1_1
2_0_9,24180,Departure,35,216_2_0
1_0_9,24180,Arrival,48,122_1_0
1_0_15,24180,Arrival,17,105_1_0
1_1_11,24180,Departure,55,113_1_1
3_1_9,24180,Departure,27,116_3_1
1_0_13,24180,Departure,18,110_1_0
4_1_9,24180,Departure,18,305_4_1
2_1_10,24210,Arrival,28,206_2_1
1_0_14,24210,Arrival,23,108_1_0
2_1_8,24210,Departure,38,202_2_1
2_0_8,24210,Departure,40,219_2_0
3_0_8,24210,Departure,43,321_3_0
2_0_12,24210,Arrival,29,208_2_0
3_1_6,24210,Departure,61,303_3_1
1_0_16,24210,Arrival,11,103_1_0
1_1_12,24210,Departure,24,116_1_1
2_1_13,24240,Arrival,19,214_2_1
4_1_7,24240,Arrival,21,909_4_1
1_0_9,24240,Departure,52,122_1_0
4_0_10,24240,Arrival,27,108_4_0
4_0_7,24240,Arrival,64,928_4_0
1_0_15,24240,Departure,21,105_1_0
4_0_11,24240,Departure,14,913_4_0
4_1_10,24240,Arrival,36,919_4_1
4_0_9,24240,Arrival,44,921_4_0
1_0_13,24240,Arrival,18,111_1_0
2_0_10,24270,Arrival,37,214_2_0
1_0_8,24270,Arrival,44,125_1_0
1_0_14,24270,Departure,77,108_1_0
3_1_12,24270,Arrival,24,321_3_1
1_0_16,24270,Departure,13,103_1_0
2_1_10,24270,Departure,35,206_2_1
3_0_14,24270,Arrival,8,303_3_0
2_0_12,24270,Departure,19,208_2_0
2_0_13,24300,Arrival,22,206_2_0
1_1_7,24300,Arrival,29,101_1_1
3_0_7,24300,Arrival,29,325_3_0
4_1_7,24300,Departure,30,909_4_1
2_1_13,24300,Departure,40,214_2_1
4_0_10,24300,Departure,36,108_4_0
4_0_8,24300,Arrival,58,925_4_0
4_1_12,24300,Arrival,3,926_4_1
1_0_17,24300,Departure,12,101_1_0
1_0_13,24300,Departure,33,111_1_0
3_0_11,24300,Arrival,31,116_3_0
1_1_17,24300,Departure,17,128_1_1
4_1_10,24300,Departure,47,919_4_1
1_0_7,24300,Arrival,56,128_1_0
4_0_9,24300,Departure,42,921_4_0
4_0_7,24300,Departure,71,928_4_0
2_1_11,24300,Arrival,28,208_2_1
3_0_12,24330,Arrival,22,310_3_0
1_1_16,24330,Arrival,14,125_1_1
3_0_10,24330,Arrival,38,316_3_0
1_0_8,24330,Departure,45,125_1_0
2_0_10,24330,Departure,36,214_2_0
3_0_14,24330,Departure,15,303_3_0
3_1_12,24330,Departure,30,321_3_1
4_1_10,24360,Arrival,47,918_4_1
4_0_9,24360,Arrival,42,922_4_0
3_1_15,24360,Departure,9,329_3_1
3_0_7,24360,Departure,35,325_3_0
1_1_11,24360,Arrival,55,111_1_1
3_0_15,24360,Departure,7,105_3_0
2_1_11,24360,Departure,39,208_2_1
2_0_13,24360,Departure,24,206_2_0
2_0_15,24360,Departure,7,202_2_0
1_1_7,24360,Departure,27,101_1_1
3_1_7,24360,Arrival,38,305_3_1
4_1_12,24360,Departure,14,926_4_1
4_0_8,24360,Departure,68,925_4_0
2_1_15,24360,Departure,2,219_2_1
1_0_7,24360,Departure,57,128_1_0
3_0_11,24360,Departure,56,116_3_0
2_1_12,24390,Arrival,19,210_2_1
3_0_12,24390,Departure,31,310_3_0
3_1_8,24390,Arrival,16,208_3_1
1_1_10,24390,Arrival,64,108_1_1
1_1_16,24390,Departure,16,125_1_1
1_1_8,24390,Arrival,46,103_1_1
3_0_10,24390,Departure,48,316_3_0
2_1_14,24390,Arrival,7,216_2_1
2_1_13,24420,Arrival,40,213_2_1
3_1_7,24420,Departure,39,305_3_1
1_1_9,24420,Arrival,30,105_1_1
1_1_11,24420,Departure,56,111_1_1
4_0_9,24420,Departure,61,922_4_0
4_0_10,24420,Arrival,36,918_4_0
2_0_11,24420,Arrival,11,113_2_0
1_1_15,24420,Arrival,11,122_1_1
4_1_11,24420,Arrival,37,922_4_1
4_1_10,24420,Departure,60,918_4_1
2_0_14,24450,Arrival,5,204_2_0
1_1_10,24450,Departure,30,108_1_1
2_1_14,24450,Departure,19,216_2_1
1_0_12,24450,Arrival,62,116_1_0
2_1_12,24450,Departure,25,210_2_1
3_1_8,24450,Departure,32,208_3_1
1_1_8,24450,Departure,50,103_1_1
3_0_13,24480,Arrival,26,208_3_0
2_1_13,24480,Departure,50,213_2_1
1_0_11,24480,Arrival,39,119_1_0
4_1_12,24480,Arrival,14,925_4_1
1_1_9,24480,Departure,26,105_1_1
4_1_11,24480,Departure,38,922_4_1
4_0_10,24480,Departure,35,918_4_0
2_0_11,24480,Departure,33,113_2_0
1_1_11,24480,Arrival,56,110_1_1
1_1_15,24480,Departure,21,122_1_1
1_0_13,24480,Arrival,33,113_1_0
4_0_8,24480,Arrival,68,926_4_0
3_0_6,24510,Arrival,36,329_3_0
1_1_12,24510,Arrival,24,113_1_1
1_1_14,24510,Arrival,21,119_1_1
1_0_14,24510,Arrival,77,110_1_0
2_1_10,24510,Arrival,35,204_2_1
3_1_6,24510,Arrival,61,105_3_1
1_0_12,24510,Departure,52,116_1_0
3_0_14,24510,Arrival,15,305_3_0
2_0_14,24510,Departure,17,204_2_0
4_0_13,24540,Departure,12,909_4_0
4_1_11,24540,Arrival,38,921_4_1
4_0_10,24540,Arrival,35,919_4_0
4_1_13,24540,Departure,10,928_4_1
1_0_13,24540,Departure,21,113_1_0
4_1_12,24540,Departure,18,925_4_1
1_0_11,24540,Departure,48,119_1_0
1_1_11,24540,Departure,68,110_1_1
2_0_11,24540,Arrival,33,213_2_0
3_0_13,24540,Departure,26,208_3_0
2_1_13,24540,Arrival,50,113_2_1
4_1_10,24540,Arrival,60,108_4_1
3_1_11,24540,Arrival,24,316_3_1
4_0_8,24540,Departure,72,926_4_0
1_1_13,24540,Arrival,26,116_1_1
3_1_9,24540,Arrival,27,310_3_1
1_0_14,24570,Departure,74,110_1_0
1_0_10,24570,Arrival,41,122_1_0
1_1_12,24570,Departure,49,113_1_1
3_0_6,24570,Departure,46,329_3_0
1_1_14,24570,Departure,22,119_1_1
2_1_10,24570,Departure,34,204_2_1
2_0_10,24570,Arrival,36,216_2_0
3_0_14,24570,Departure,24,305_3_0
3_1_10,24570,Arrival,41,116_3_1
3_1_14,24570,Arrival,10,325_3_1
3_1_6,24570,Departure,54,105_3_1
2_0_12,24570,Arrival,19,210_2_0
1_0_16,24570,Arrival,13,105_1_0
3_1_7,24600,Arrival,39,303_3_1
2_1_13,24600,Departure,16,113_2_1
3_0_9,24600,Arrival,32,321_3_0
1_0_15,24600,Arrival,21,108_1_0
2_0_11,24600,Departure,32,213_2_0
2_1_9,24600,Arrival,26,202_2_1
4_0_10,24600,Departure,39,919_4_0
4_1_11,24600,Departure,54,921_4_1
1_1_13,24600,Departure,43,116_1_1
2_0_9,24600,Arrival,35,219_2_0
4_1_10,24600,Departure,47,108_4_1
4_1_9,24600,Arrival,18,913_4_1
3_1_11,24600,Departure,33,316_3_1
1_0_17,24600,Arrival,12,103_1_0
3_1_9,24600,Departure,28,310_3_1
1_0_10,24630,Departure,42,122_1_0
1_0_16,24630,Departure,9,105_1_0
2_0_10,24630,Departure,35,216_2_0
1_0_14,24630,Arrival,74,111_1_0
3_1_14,24630,Departure,14,325_3_1
2_0_12,24630,Departure,21,210_2_0
3_1_10,24630,Departure,20,116_3_1
4_1_10,24660,Arrival,47,305_4_1
3_0_9,24660,Departure,41,321_3_0
4_0_11,24660,Arrival,14,305_4_0
1_0_9,24660,Arrival,52,125_1_0
2_1_9,24660,Departure,34,202_2_1
1_0_15,24660,Departure,40,108_1_0
4_1_9,24660,Departure,33,913_4_1
2_0_13,24660,Arrival,24,208_2_0
3_1_7,24660,Departure,47,303_3_1
2_0_9,24660,Departure,44,219_2_0
2_1_11,24660,Arrival,39,206_2_1
1_0_17,24660,Departure,26,103_1_0
1_1_8,24690,Arrival,50,101_1_1
1_0_18,24690,Departure,7,101_1_0
1_0_14,24690,Departure,76,111_1_0
2_1_14,24690,Arrival,19,214_2_1
1_0_8,24690,Arrival,45,128_1_0
1_1_18,24690,Departure,14,128_1_1
1_0_9,24720,Departure,59,125_1_0
2_1_11,24720,Departure,48,206_2_1
4_1_10,24720,Departure,32,305_4_1
1_1_17,24720,Arrival,17,125_1_1
3_1_13,24720,Arrival,26,321_3_1
4_0_12,24720,Arrival,5,913_4_0
2_0_13,24720,Departure,14,208_2_0
2_0_11,24720,Arrival,32,214_2_0
3_0_15,24720,Arrival,7,303_3_0
4_0_11,24720,Departure,19,305_4_0
3_0_12,24750,Arrival,31,116_3_0
2_0_14,24750,Arrival,17,206_2_0
2_1_12,24750,Arrival,25,208_2_1
1_0_8,24750,Departure,46,128_1_0
1_1_8,24750,Departure,48,101_1_1
3_0_8,24750,Arrival,43,325_3_0
1_1_12,24750,Arrival,49,111_1_1
2_1_14,24750,Departure,40,214_2_1
3_0_13,24780,Arrival,26,310_3_0
4_0_8,24780,Arrival,72,928_4_0
3_1_13,24780,Departure,31,321_3_1
3_0_15,24780,Departure,11,303_3_0
1_1_11,24780,Arrival,68,108_1_1
1_1_9,24780,Arrival,26,103_1_1
1_1_17,24780,Departure,20,125_1_1
4_1_8,24780,Arrival,47,909_4_1
4_0_12,24780,Departure,10,913_4_0
3_0_11,24780,Arrival,56,316_3_0
4_1_11,24780,Arrival,54,919_4_1
2_0_11,24780,Departure,30,214_2_0
4_0_10,24780,Arrival,39,921_4_0
4_0_11,24780,Arrival,19,108_4_0
3_0_12,24810,Departure,53,116_3_0
2_0_14,24810,Departure,20,206_2_0
3_1_8,24810,Arrival,32,305_3_1
2_0_16,24810,Departure,6,202_2_0
1_1_10,24810,Arrival,30,105_1_1
3_0_16,24810,Departure,7,105_3_0
2_1_12,24810,Departure,33,208_2_1
3_1_16,24810,Departure,10,329_3_1
3_0_8,24810,Departure,45,325_3_0
2_1_16,24810,Departure,7,219_2_1
1_1_16,24810,Arrival,16,122_1_1
1_1_12,24810,Departure,50,111_1_1
4_0_11,24840,Departure,81,108_4_0
2_1_13,24840,Arrival,16,210_2_1
3_1_9,24840,Arrival,28,208_3_1
1_0_13,24840,Arrival,21,116_1_0
4_1_8,24840,Departure,42,909_4_1
1_1_9,24840,Departure,28,103_1_1
1_1_11,24840,Departure,31,108_1_1
4_0_9,24840,Arrival,61,925_4_0
3_0_13,24840,Departure,29,310_3_0
2_1_15,24840,Arrival,2,216_2_1
4_1_13,24840,Arrival,10,926_4_1
4_1_11,24840,Departure,60,919_4_1
4_0_8,24840,Departure,70,928_4_0
4_0_10,24840,Departure,41,921_4_0
3_0_11,24840,Departure,62,316_3_0
1_0_14,24870,Arrival,76,113_1_0
2_0_12,24870,Arrival,21,113_2_0
3_1_8,24870,Departure,22,305_3_1
1_1_10,24870,Departure,36,105_1_1
1_0_12,24870,Arrival,52,119_1_0
2_1_14,24870,Arrival,40,213_2_1
1_1_12,24870,Arrival,50,110_1_1
1_1_16,24870,Departure,19,122_1_1
1_0_13,24900,Departure,31,116_1_0
2_1_15,24900,Departure,14,216_2_1
1_0_15,24900,Arrival,40,110_1_0
2_0_15,24900,Arrival,7,204_2_0
4_0_10,24900,Arrival,41,922_4_0
4_0_9,24900,Departure,68,925_4_0
2_1_13,24900,Departure,21,210_2_1
4_1_13,24900,Departure,21,926_4_1
3_1_9,24900,Departure,34,208_3_1
1_1_15,24900,Arrival,21,119_1_1
1_1_13,24900,Arrival,43,113_1_1
4_1_11,24900,Arrival,60,918_4_1
2_1_14,24930,Departure,60,213_2_1
1_1_14,24930,Arrival,22,116_1_1
2_0_12,24930,Departure,68,113_2_0
1_0_14,24930,Departure,57,113_1_0
1_0_12,24930,Departure,47,119_1_0
3_0_14,24930,Arrival,24,208_3_0
1_1_12,24930,Departure,65,110_1_1
4_0_10,24960,Departure,55,922_4_0
3_0_7,24960,Arrival,35,329_3_0
3_0_15,24960,Arrival,11,305_3_0
2_1_11,24960,Arrival,48,204_2_1
4_1_12,24960,Arrival,18,922_4_1
3_1_7,24960,Arrival,47,105_3_1
1_0_11,24960,Arrival,48,122_1_0
4_0_11,24960,Arrival,81,918_4_0
1_1_13,24960,Departure,37,113_1_1
1_0_17,24960,Arrival,26,105_1_0
1_1_15,24960,Departure,20,119_1_1
2_0_15,24960,Departure,16,204_2_0
4_1_11,24960,Departure,80,918_4_1
1_0_15,24960,Departure,38,110_1_0
3_0_14,24990,Departure,22,208_3_0
1_1_14,24990,Departure,21,116_1_1
2_1_14,24990,Arrival,60,113_2_1
1_0_16,24990,Arrival,9,108_1_0
1_0_18,24990,Arrival,7,103_1_0
3_1_12,24990,Arrival,30,316_3_1
2_0_12,24990,Arrival,68,213_2_0
3_1_10,24990,Arrival,20,310_3_1
1_0_17,25020,Departure,32,105_1_0
4_1_12,25020,Departure,20,922_4_1
3_1_7,25020,Departure,44,105_3_1
4_1_13,25020,Arrival,21,925_4_1
1_0_15,25020,Arrival,38,111_1_0
2_0_13,25020,Arrival,14,210_2_0
2_0_11,25020,Arrival,30,216_2_0
3_0_15,25020,Departure,31,305_3_0
4_0_9,25020,Arrival,68,926_4_0
3_0_7,25020,Departure,37,329_3_0
4_0_11,25020,Departure,69,918_4_0
3_1_15,25020,Arrival,9,325_3_1
1_0_11,25020,Departure,46,122_1_0
2_1_11,25020,Departure,41,204_2_1
3_1_11,25020,Arrival,33,116_3_1
1_0_18,25050,Departure,15,103_1_0
3_0_10,25050,Arrival,48,321_3_0
2_0_12,25050,Departure,62,213_2_0
2_1_14,25050,Departure,27,113_2_1
1_0_16,25050,Departure,18,108_1_0
2_0_10,25050,Arrival,35,219_2_0
2_1_10,25050,Arrival,34,202_2_1
1_0_10,25050,Arrival,42,125_1_0
3_1_12,25050,Departure,43,316_3_1
3_1_8,25050,Arrival,22,303_3_1
3_1_10,25050,Departure,21,310_3_1
4_1_13,25080,Departure,29,925_4_1
1_1_9,25080,Arrival,28,101_1_1
2_0_13,25080,Departure,23,210_2_0
1_0_15,25080,Departure,46,111_1_0
2_0_11,25080,Departure,37,216_2_0
4_1_14,25080,Departure,14,928_4_1
4_0_9,25080,Departure,67,926_4_0
1_0_19,25080,Departure,13,101_1_0
3_1_15,25080,Departure,23,325_3_1
4_0_11,25080,Arrival,69,919_4_0
1_0_9,25080,Arrival,59,128_1_0
4_1_11,25080,Arrival,80,108_4_1
1_1_19,25080,Departure,15,128_1_1
3_1_11,25080,Departure,17,116_3_1
4_1_12,25080,Arrival,20,921_4_1
4_0_14,25080,Departure,10,909_4_0
2_1_12,25110,Arrival,33,206_2_1
1_0_10,25110,Departure,50,125_1_0
1_1_18,25110,Arrival,14,125_1_1
2_0_10,25110,Departure,47,219_2_0
3_0_10,25110,Departure,54,321_3_0
2_0_14,25110,Arrival,20,208_2_0
3_1_8,25110,Departure,23,303_3_1
2_1_10,25110,Departure,39,202_2_1
2_1_15,25140,Arrival,14,214_2_1
4_1_12,25140,Departure,33,921_4_1
1_1_9,25140,Departure,24,101_1_1
4_1_10,25140,Arrival,32,913_4_1
4_0_11,25140,Departure,74,919_4_0
1_1_13,25140,Arrival,37,111_1_1
1_0_9,25140,Departure,57,128_1_0
4_1_11,25140,Departure,52,108_4_1
1_1_10,25170,Arrival,36,103_1_1
2_0_12,25170,Arrival,62,214_2_0
2_0_14,25170,Departure,17,208_2_0
1_1_12,25170,Arrival,65,108_1_1
1_1_18,25170,Departure,13,125_1_1
3_1_14,25170,Arrival,14,321_3_1
3_0_16,25170,Arrival,7,303_3_0
2_1_12,25170,Departure,31,206_2_1
1_1_17,25200,Arrival,20,122_1_1
1_1_13,25200,Departure,32,111_1_1
2_0_15,25200,Arrival,16,206_2_0
4_1_10,25200,Departure,40,913_4_1
2_1_13,25200,Arrival,21,208_2_1
3_0_9,25200,Arrival,41,325_3_0
4_1_11,25200,Arrival,52,305_4_1
4_0_12,25200,Arrival,10,305_4_0
2_1_15,25200,Departure,25,214_2_1
1_1_11,25200,Arrival,31,105_1_1
3_0_13,25200,Arrival,29,116_3_0
1_0_14,25230,Arrival,57,116_1_0
3_0_12,25230,Arrival,53,316_3_0
1_1_12,25230,Departure,44,108_1_1
3_0_14,25230,Arrival,22,310_3_0
1_1_10,25230,Departure,42,103_1_1
3_1_14,25230,Departure,29,321_3_1
3_0_16,25230,Departure,18,303_3_0
2_0_12,25230,Departure,56,214_2_0
1_1_13,25260,Arrival,32,110_1_1
2_0_15,25260,Departure,36,206_2_0
3_0_9,25260,Departure,57,325_3_0
1_1_11,25260,Departure,38,105_1_1
1_0_15,25260,Arrival,46,113_1_0
3_1_9,25260,Arrival,34,305_3_1
2_0_17,25260,Departure,17,202_2_0
1_1_17,25260,Departure,35,122_1_1
4_1_11,25260,Departure,57,305_4_1
4_0_13,25260,Arrival,12,913_4_0
2_1_13,25260,Departure,53,208_2_1
2_1_17,25260,Departure,16,219_2_1
3_1_17,25260,Departure,18,329_3_1
4_0_12,25260,Departure,29,305_4_0
3_0_13,25260,Departure,66,116_3_0
3_0_17,25260,Departure,2,105_3_0
1_0_13,25260,Arrival,31,119_1_0
3_0_12,25290,Departure,76,316_3_0
1_1_14,25290,Arrival,21,113_1_1
1_0_14,25290,Departure,45,116_1_0
3_0_14,25290,Departure,49,310_3_0
2_1_14,25290,Arrival,27,210_2_1
3_1_10,25290,Arrival,21,208_3_1
2_1_16,25290,Arrival,7,216_2_1
1_1_16,25290,Arrival,19,119_1_1
1_0_16,25290,Arrival,18,110_1_0
1_1_13,25320,Departure,73,110_1_1
1_1_15,25320,Arrival,20,116_1_1
4_1_9,25320,Arrival,33,909_4_1
4_0_11,25320,Arrival,74,921_4_0
1_0_15,25320,Departure,76,113_1_0
4_0_9,25320,Arrival,67,928_4_0
2_0_13,25320,Arrival,23,113_2_0
4_1_12,25320,Arrival,33,919_4_1
2_1_15,25320,Arrival,25,213_2_1
4_0_12,25320,Arrival,29,108_4_0
4_0_13,25320,Departure,44,913_4_0
3_1_9,25320,Departure,31,305_3_1
1_0_13,25320,Departure,71,119_1_0
1_1_16,25350,Departure,25,119_1_1
1_1_14,25350,Departure,47,113_1_1
1_0_18,25350,Arrival,15,105_1_0
2_0_16,25350,Arrival,6,204_2_0
3_1_10,25350,Departure,37,208_3_1
2_1_16,25350,Departure,46,216_2_1
1_0_12,25350,Arrival,47,122_1_0
2_1_14,25350,Departure,71,210_2_1
1_0_16,25350,Departure,27,110_1_0
1_1_15,25380,Departure,55,116_1_1
2_0_13,25380,Departure,41,113_2_0
4_1_14,25380,Arrival,14,926_4_1
2_1_15,25380,Departure,74,213_2_1
4_0_9,25380,Departure,101,928_4_0
3_0_15,25380,Arrival,31,208_3_0
4_0_11,25380,Departure,97,921_4_0
4_1_9,25380,Departure,83,909_4_1
4_1_12,25380,Departure,85,919_4_1
1_0_17,25380,Arrival,32,108_1_0
4_0_12,25380,Departure,100,108_4_0
1_0_19,25380,Arrival,13,103_1_0
4_0_10,25380,Arrival,55,925_4_0
2_0_16,25410,Departure,74,204_2_0
3_1_8,25410,Arrival,23,105_3_1
3_0_16,25410,Arrival,18,305_3_0
3_0_8,25410,Arrival,45,329_3_0
2_1_12,25410,Arrival,31,204_2_1
1_0_18,25410,Departure,50,105_1_0
1_0_16,25410,Arrival,27,111_1_0
1_0_12,25410,Departure,80,122_1_0
1_0_11,25440,Arrival,46,125_1_0
3_0_15,25440,Departure,32,208_3_0
4_1_14,25440,Departure,79,926_4_1
3_1_11,25440,Arrival,17,310_3_1
1_0_19,25440,Departure,63,103_1_0
4_0_11,25440,Arrival,97,922_4_0
2_0_13,25440,Arrival,41,213_2_0
4_0_10,25440,Departure,121,925_4_0
2_1_15,25440,Arrival,74,113_2_1
1_0_17,25440,Departure,68,108_1_0
3_1_13,25440,Arrival,31,316_3_1
4_1_12,25440,Arrival,85,918_4_1
2_0_12,25470,Arrival,56,216_2_0
1_1_10,25470,Arrival,42,101_1_1
1_1_20,25470,Departure,72,128_1_1
3_1_8,25470,Departure,35,105_3_1
3_1_12,25470,Arrival,43,116_3_1
1_0_16,25470,Departure,61,111_1_0
2_1_12,25470,Departure,40,204_2_1
3_0_8,25470,Departure,91,329_3_0
1_0_20,25470,Departure,65,101_1_0
3_0_16,25470,Departure,58,305_3_0
1_0_10,25470,Arrival,50,128_1_0
3_1_16,25470,Arrival,10,325_3_1
2_0_14,25470,Arrival,17,210_2_0
2_1_11,25500,Arrival,41,202_2_1
3_1_9,25500,Arrival,31,303_3_1
4_1_12,25500,Departure,168,918_4_1
4_1_13,25500,Arrival,29,922_4_1
1_0_11,25500,Departure,113,125_1_0
3_0_11,25500,Arrival,62,321_3_0
2_0_13,25500,Departure,61,213_2_0
2_1_15,25500,Departure,43,113_2_1
2_0_11,25500,Arrival,37,219_2_0
