event_id,line_id,direction_id,train_id,station_id,platform_id,event_timestamp,event_type
16863,2,0,2_0_215,208,208_2_0,69360,Arrival
16864,2,0,2_0_215,208,208_2_0,69420,Departure
16865,2,0,2_0_215,210,210_2_0,69720,Arrival
16866,2,0,2_0_215,210,210_2_0,69780,Departure
16867,2,0,2_0_215,113,113_2_0,70020,Arrival
16868,2,0,2_0_215,113,113_2_0,70080,Departure
16869,2,0,2_0_215,213,213_2_0,70140,Arrival
16870,2,0,2_0_215,213,213_2_0,70200,Departure
16871,2,0,2_0_215,214,214_2_0,70320,Arrival
16872,2,0,2_0_215,214,214_2_0,70380,Departure
16873,2,0,2_0_215,216,216_2_0,70620,Arrival
16874,2,0,2_0_215,216,216_2_0,70680,Departure
16875,2,0,2_0_215,219,219_2_0,71100,Arrival
16876,2,0,2_0_215,219,219_2_0,71160,Departure
16877,2,0,2_0_216,202,202_2_0,68280,Arrival
16878,2,0,2_0_216,202,202_2_0,68340,Departure
16879,2,0,2_0_216,204,204_2_0,68880,Arrival
16880,2,0,2_0_216,204,204_2_0,68940,Departure
16881,2,0,2_0_216,206,206_2_0,69180,Arrival
16882,2,0,2_0_216,206,206_2_0,69240,Departure
16883,2,0,2_0_216,208,208_2_0,69540,Arrival
16884,2,0,2_0_216,208,208_2_0,69600,Departure
16885,2,0,2_0_216,210,210_2_0,69900,Arrival
16886,2,0,2_0_216,210,210_2_0,69960,Departure
16887,2,0,2_0_216,113,113_2_0,70200,Arrival
16888,2,0,2_0_216,113,113_2_0,70260,Departure
16889,2,0,2_0_216,213,213_2_0,70320,Arrival
16890,2,0,2_0_216,213,213_2_0,70380,Departure
16891,2,0,2_0_216,214,214_2_0,70500,Arrival
16892,2,0,2_0_216,214,214_2_0,70560,Departure
16893,2,0,2_0_216,216,216_2_0,70800,Arrival
16894,2,0,2_0_216,216,216_2_0,70860,Departure
16895,2,0,2_0_216,219,219_2_0,71280,Arrival
16896,2,0,2_0_216,219,219_2_0,71340,Departure
16897,2,0,2_0_217,202,202_2_0,68460,Arrival
16898,2,0,2_0_217,202,202_2_0,68520,Departure
16899,2,0,2_0_217,204,204_2_0,69060,Arrival
16900,2,0,2_0_217,204,204_2_0,69120,Departure
16901,2,0,2_0_217,206,206_2_0,69360,Arrival
16902,2,0,2_0_217,206,206_2_0,69420,Departure
16903,2,0,2_0_217,208,208_2_0,69720,Arrival
16904,2,0,2_0_217,208,208_2_0,69780,Departure
16905,2,0,2_0_217,210,210_2_0,70080,Arrival
16906,2,0,2_0_217,210,210_2_0,70140,Departure
16907,2,0,2_0_217,113,113_2_0,70380,Arrival
16908,2,0,2_0_217,113,113_2_0,70440,Departure
16909,2,0,2_0_217,213,213_2_0,70500,Arrival
16910,2,0,2_0_217,213,213_2_0,70560,Departure
16911,2,0,2_0_217,214,214_2_0,70680,Arrival
16912,2,0,2_0_217,214,214_2_0,70740,Departure
16913,2,0,2_0_217,216,216_2_0,70980,Arrival
16914,2,0,2_0_217,216,216_2_0,71040,Departure
16915,2,0,2_0_217,219,219_2_0,71460,Arrival
16916,2,0,2_0_217,219,219_2_0,71520,Departure
16917,2,0,2_0_218,202,202_2_0,68640,Arrival
16918,2,0,2_0_218,202,202_2_0,68700,Departure
16919,2,0,2_0_218,204,204_2_0,69240,Arrival
16920,2,0,2_0_218,204,204_2_0,69300,Departure
16921,2,0,2_0_218,206,206_2_0,69540,Arrival
16922,2,0,2_0_218,206,206_2_0,69600,Departure
16923,2,0,2_0_218,208,208_2_0,69900,Arrival
16924,2,0,2_0_218,208,208_2_0,69960,Departure
16925,2,0,2_0_218,210,210_2_0,70260,Arrival
16926,2,0,2_0_218,210,210_2_0,70320,Departure
16927,2,0,2_0_218,113,113_2_0,70560,Arrival
16928,2,0,2_0_218,113,113_2_0,70620,Departure
16929,2,0,2_0_218,213,213_2_0,70680,Arrival
16930,2,0,2_0_218,213,213_2_0,70740,Departure
16931,2,0,2_0_218,214,214_2_0,70860,Arrival
16932,2,0,2_0_218,214,214_2_0,70920,Departure
16933,2,0,2_0_218,216,216_2_0,71160,Arrival
16934,2,0,2_0_218,216,216_2_0,71220,Departure
16935,2,0,2_0_218,219,219_2_0,71640,Arrival
16936,2,0,2_0_218,219,219_2_0,71700,Departure
16937,2,0,2_0_219,202,202_2_0,68820,Arrival
16938,2,0,2_0_219,202,202_2_0,68880,Departure
16939,2,0,2_0_219,204,204_2_0,69420,Arrival
16940,2,0,2_0_219,204,204_2_0,69480,Departure
16941,2,0,2_0_219,206,206_2_0,69720,Arrival
16942,2,0,2_0_219,206,206_2_0,69780,Departure
16943,2,0,2_0_219,208,208_2_0,70080,Arrival
16944,2,0,2_0_219,208,208_2_0,70140,Departure
16945,2,0,2_0_219,210,210_2_0,70440,Arrival
16946,2,0,2_0_219,210,210_2_0,70500,Departure
16947,2,0,2_0_219,113,113_2_0,70740,Arrival
16948,2,0,2_0_219,113,113_2_0,70800,Departure
16949,2,0,2_0_219,213,213_2_0,70860,Arrival
16950,2,0,2_0_219,213,213_2_0,70920,Departure
16951,2,0,2_0_219,214,214_2_0,71040,Arrival
16952,2,0,2_0_219,214,214_2_0,71100,Departure
16953,2,0,2_0_219,216,216_2_0,71340,Arrival
16954,2,0,2_0_219,216,216_2_0,71400,Departure
16955,2,0,2_0_219,219,219_2_0,71820,Arrival
16956,2,0,2_0_219,219,219_2_0,71880,Departure
16957,2,0,2_0_220,202,202_2_0,69000,Arrival
16958,2,0,2_0_220,202,202_2_0,69060,Departure
16959,2,0,2_0_220,204,204_2_0,69600,Arrival
16960,2,0,2_0_220,204,204_2_0,69660,Departure
16961,2,0,2_0_220,206,206_2_0,69900,Arrival
16962,2,0,2_0_220,206,206_2_0,69960,Departure
16963,2,0,2_0_220,208,208_2_0,70260,Arrival
16964,2,0,2_0_220,208,208_2_0,70320,Departure
16965,2,0,2_0_220,210,210_2_0,70620,Arrival
16966,2,0,2_0_220,210,210_2_0,70680,Departure
16967,2,0,2_0_220,113,113_2_0,70920,Arrival
16968,2,0,2_0_220,113,113_2_0,70980,Departure
16969,2,0,2_0_220,213,213_2_0,71040,Arrival
16970,2,0,2_0_220,213,213_2_0,71100,Departure
16971,2,0,2_0_220,214,214_2_0,71220,Arrival
16972,2,0,2_0_220,214,214_2_0,71280,Departure
16973,2,0,2_0_220,216,216_2_0,71520,Arrival
16974,2,0,2_0_220,216,216_2_0,71580,Departure
16975,2,0,2_0_220,219,219_2_0,72000,Arrival
16976,2,0,2_0_220,219,219_2_0,72060,Departure
16977,2,0,2_0_221,202,202_2_0,69180,Arrival
16978,2,0,2_0_221,202,202_2_0,69240,Departure
16979,2,0,2_0_221,204,204_2_0,69780,Arrival
16980,2,0,2_0_221,204,204_2_0,69840,Departure
16981,2,0,2_0_221,206,206_2_0,70080,Arrival
16982,2,0,2_0_221,206,206_2_0,70140,Departure
16983,2,0,2_0_221,208,208_2_0,70440,Arrival
16984,2,0,2_0_221,208,208_2_0,70500,Departure
16985,2,0,2_0_221,210,210_2_0,70800,Arrival
16986,2,0,2_0_221,210,210_2_0,70860,Departure
16987,2,0,2_0_221,113,113_2_0,71100,Arrival
16988,2,0,2_0_221,113,113_2_0,71160,Departure
16989,2,0,2_0_221,213,213_2_0,71220,Arrival
16990,2,0,2_0_221,213,213_2_0,71280,Departure
16991,2,0,2_0_221,214,214_2_0,71400,Arrival
16992,2,0,2_0_221,214,214_2_0,71460,Departure
16993,2,0,2_0_221,216,216_2_0,71700,Arrival
16994,2,0,2_0_221,216,216_2_0,71760,Departure
16995,2,0,2_0_221,219,219_2_0,72180,Arrival
16996,2,0,2_0_221,219,219_2_0,72240,Departure
16997,2,0,2_0_222,202,202_2_0,69360,Arrival
16998,2,0,2_0_222,202,202_2_0,69420,Departure
16999,2,0,2_0_222,204,204_2_0,69960,Arrival
17000,2,0,2_0_222,204,204_2_0,70020,Departure
17001,2,0,2_0_222,206,206_2_0,70260,Arrival
17002,2,0,2_0_222,206,206_2_0,70320,Departure
17003,2,0,2_0_222,208,208_2_0,70620,Arrival
17004,2,0,2_0_222,208,208_2_0,70680,Departure
17005,2,0,2_0_222,210,210_2_0,70980,Arrival
17006,2,0,2_0_222,210,210_2_0,71040,Departure
17007,2,0,2_0_222,113,113_2_0,71280,Arrival
17008,2,0,2_0_222,113,113_2_0,71340,Departure
17009,2,0,2_0_222,213,213_2_0,71400,Arrival
17010,2,0,2_0_222,213,213_2_0,71460,Departure
17011,2,0,2_0_222,214,214_2_0,71580,Arrival
17012,2,0,2_0_222,214,214_2_0,71640,Departure
17013,2,0,2_0_222,216,216_2_0,71880,Arrival
17014,2,0,2_0_222,216,216_2_0,71940,Departure
17015,2,0,2_0_222,219,219_2_0,72360,Arrival
17016,2,0,2_0_222,219,219_2_0,72420,Departure
17017,2,0,2_0_223,202,202_2_0,69540,Arrival
17018,2,0,2_0_223,202,202_2_0,69600,Departure
17019,2,0,2_0_223,204,204_2_0,70140,Arrival
17020,2,0,2_0_223,204,204_2_0,70200,Departure
17021,2,0,2_0_223,206,206_2_0,70440,Arrival
17022,2,0,2_0_223,206,206_2_0,70500,Departure
17023,2,0,2_0_223,208,208_2_0,70800,Arrival
17024,2,0,2_0_223,208,208_2_0,70860,Departure
17025,2,0,2_0_223,210,210_2_0,71160,Arrival
17026,2,0,2_0_223,210,210_2_0,71220,Departure
17027,2,0,2_0_223,113,113_2_0,71460,Arrival
17028,2,0,2_0_223,113,113_2_0,71520,Departure
17029,2,0,2_0_223,213,213_2_0,71580,Arrival
17030,2,0,2_0_223,213,213_2_0,71640,Departure
17031,2,0,2_0_223,214,214_2_0,71760,Arrival
17032,2,0,2_0_223,214,214_2_0,71820,Departure
17033,2,0,2_0_223,216,216_2_0,72060,Arrival
17034,2,0,2_0_223,216,216_2_0,72120,Departure
17035,2,0,2_0_223,219,219_2_0,72540,Arrival
17036,2,0,2_0_223,219,219_2_0,72600,Departure
17037,2,0,2_0_224,202,202_2_0,69720,Arrival
17038,2,0,2_0_224,202,202_2_0,69780,Departure
17039,2,0,2_0_224,204,204_2_0,70320,Arrival
17040,2,0,2_0_224,204,204_2_0,70380,Departure
17041,2,0,2_0_224,206,206_2_0,70620,Arrival
17042,2,0,2_0_224,206,206_2_0,70680,Departure
17043,2,0,2_0_224,208,208_2_0,70980,Arrival
17044,2,0,2_0_224,208,208_2_0,71040,Departure
17045,2,0,2_0_224,210,210_2_0,71340,Arrival
17046,2,0,2_0_224,210,210_2_0,71400,Departure
17047,2,0,2_0_224,113,113_2_0,71640,Arrival
17048,2,0,2_0_224,113,113_2_0,71700,Departure
17049,2,0,2_0_224,213,213_2_0,71760,Arrival
17050,2,0,2_0_224,213,213_2_0,71820,Departure
17051,2,0,2_0_224,214,214_2_0,71940,Arrival
17052,2,0,2_0_224,214,214_2_0,72000,Departure
17053,2,0,2_0_224,216,216_2_0,72240,Arrival
17054,2,0,2_0_224,216,216_2_0,72300,Departure
17055,2,0,2_0_224,219,219_2_0,72720,Arrival
17056,2,0,2_0_224,219,219_2_0,72780,Departure
17057,2,0,2_0_225,202,202_2_0,69900,Arrival
17058,2,0,2_0_225,202,202_2_0,69960,Departure
17059,2,0,2_0_225,204,204_2_0,70500,Arrival
17060,2,0,2_0_225,204,204_2_0,70560,Departure
17061,2,0,2_0_225,206,206_2_0,70800,Arrival
17062,2,0,2_0_225,206,206_2_0,70860,Departure
17063,2,0,2_0_225,208,208_2_0,71160,Arrival
17064,2,0,2_0_225,208,208_2_0,71220,Departure
17065,2,0,2_0_225,210,210_2_0,71520,Arrival
17066,2,0,2_0_225,210,210_2_0,71580,Departure
17067,2,0,2_0_225,113,113_2_0,71820,Arrival
17068,2,0,2_0_225,113,113_2_0,71880,Departure
17069,2,0,2_0_225,213,213_2_0,71940,Arrival
17070,2,0,2_0_225,213,213_2_0,72000,Departure
17071,2,0,2_0_225,214,214_2_0,72120,Arrival
17072,2,0,2_0_225,214,214_2_0,72180,Departure
17073,2,0,2_0_225,216,216_2_0,72420,Arrival
17074,2,0,2_0_225,216,216_2_0,72480,Departure
17075,2,0,2_0_225,219,219_2_0,72900,Arrival
17076,2,0,2_0_225,219,219_2_0,72960,Departure
17077,2,0,2_0_226,202,202_2_0,70080,Arrival
17078,2,0,2_0_226,202,202_2_0,70140,Departure
17079,2,0,2_0_226,204,204_2_0,70680,Arrival
17080,2,0,2_0_226,204,204_2_0,70740,Departure
17081,2,0,2_0_226,206,206_2_0,70980,Arrival
17082,2,0,2_0_226,206,206_2_0,71040,Departure
17083,2,0,2_0_226,208,208_2_0,71340,Arrival
17084,2,0,2_0_226,208,208_2_0,71400,Departure
17085,2,0,2_0_226,210,210_2_0,71700,Arrival
17086,2,0,2_0_226,210,210_2_0,71760,Departure
17087,2,0,2_0_226,113,113_2_0,72000,Arrival
17088,2,0,2_0_226,113,113_2_0,72060,Departure
17089,2,0,2_0_226,213,213_2_0,72120,Arrival
17090,2,0,2_0_226,213,213_2_0,72180,Departure
17091,2,0,2_0_226,214,214_2_0,72300,Arrival
17092,2,0,2_0_226,214,214_2_0,72360,Departure
17093,2,0,2_0_226,216,216_2_0,72600,Arrival
17094,2,0,2_0_226,216,216_2_0,72660,Departure
17095,2,0,2_0_226,219,219_2_0,73080,Arrival
17096,2,0,2_0_226,219,219_2_0,73140,Departure
17097,2,0,2_0_227,202,202_2_0,70260,Arrival
17098,2,0,2_0_227,202,202_2_0,70320,Departure
17099,2,0,2_0_227,204,204_2_0,70860,Arrival
17100,2,0,2_0_227,204,204_2_0,70920,Departure
17101,2,0,2_0_227,206,206_2_0,71160,Arrival
17102,2,0,2_0_227,206,206_2_0,71220,Departure
17103,2,0,2_0_227,208,208_2_0,71520,Arrival
17104,2,0,2_0_227,208,208_2_0,71580,Departure
17105,2,0,2_0_227,210,210_2_0,71880,Arrival
17106,2,0,2_0_227,210,210_2_0,71940,Departure
17107,2,0,2_0_227,113,113_2_0,72180,Arrival
17108,2,0,2_0_227,113,113_2_0,72240,Departure
17109,2,0,2_0_227,213,213_2_0,72300,Arrival
17110,2,0,2_0_227,213,213_2_0,72360,Departure
17111,2,0,2_0_227,214,214_2_0,72480,Arrival
17112,2,0,2_0_227,214,214_2_0,72540,Departure
17113,2,0,2_0_227,216,216_2_0,72780,Arrival
17114,2,0,2_0_227,216,216_2_0,72840,Departure
17115,2,0,2_0_227,219,219_2_0,73260,Arrival
17116,2,0,2_0_227,219,219_2_0,73320,Departure
17117,2,0,2_0_228,202,202_2_0,70440,Arrival
17118,2,0,2_0_228,202,202_2_0,70500,Departure
17119,2,0,2_0_228,204,204_2_0,71040,Arrival
17120,2,0,2_0_228,204,204_2_0,71100,Departure
17121,2,0,2_0_228,206,206_2_0,71340,Arrival
17122,2,0,2_0_228,206,206_2_0,71400,Departure
17123,2,0,2_0_228,208,208_2_0,71700,Arrival
17124,2,0,2_0_228,208,208_2_0,71760,Departure
17125,2,0,2_0_228,210,210_2_0,72060,Arrival
17126,2,0,2_0_228,210,210_2_0,72120,Departure
17127,2,0,2_0_228,113,113_2_0,72360,Arrival
17128,2,0,2_0_228,113,113_2_0,72420,Departure
17129,2,0,2_0_228,213,213_2_0,72480,Arrival
17130,2,0,2_0_228,213,213_2_0,72540,Departure
17131,2,0,2_0_228,214,214_2_0,72660,Arrival
17132,2,0,2_0_228,214,214_2_0,72720,Departure
17133,2,0,2_0_228,216,216_2_0,72960,Arrival
17134,2,0,2_0_228,216,216_2_0,73020,Departure
17135,2,0,2_0_228,219,219_2_0,73440,Arrival
17136,2,0,2_0_228,219,219_2_0,73500,Departure
17137,2,0,2_0_229,202,202_2_0,70620,Arrival
17138,2,0,2_0_229,202,202_2_0,70680,Departure
17139,2,0,2_0_229,204,204_2_0,71220,Arrival
17140,2,0,2_0_229,204,204_2_0,71280,Departure
17141,2,0,2_0_229,206,206_2_0,71520,Arrival
17142,2,0,2_0_229,206,206_2_0,71580,Departure
17143,2,0,2_0_229,208,208_2_0,71880,Arrival
17144,2,0,2_0_229,208,208_2_0,71940,Departure
17145,2,0,2_0_229,210,210_2_0,72240,Arrival
17146,2,0,2_0_229,210,210_2_0,72300,Departure
17147,2,0,2_0_229,113,113_2_0,72540,Arrival
17148,2,0,2_0_229,113,113_2_0,72600,Departure
17149,2,0,2_0_229,213,213_2_0,72660,Arrival
17150,2,0,2_0_229,213,213_2_0,72720,Departure
17151,2,0,2_0_229,214,214_2_0,72840,Arrival
17152,2,0,2_0_229,214,214_2_0,72900,Departure
17153,2,0,2_0_229,216,216_2_0,73140,Arrival
17154,2,0,2_0_229,216,216_2_0,73200,Departure
17155,2,0,2_0_229,219,219_2_0,73620,Arrival
17156,2,0,2_0_229,219,219_2_0,73680,Departure
17157,2,0,2_0_230,202,202_2_0,70800,Arrival
17158,2,0,2_0_230,202,202_2_0,70860,Departure
17159,2,0,2_0_230,204,204_2_0,71400,Arrival
17160,2,0,2_0_230,204,204_2_0,71460,Departure
17161,2,0,2_0_230,206,206_2_0,71700,Arrival
17162,2,0,2_0_230,206,206_2_0,71760,Departure
17163,2,0,2_0_230,208,208_2_0,72060,Arrival
17164,2,0,2_0_230,208,208_2_0,72120,Departure
17165,2,0,2_0_230,210,210_2_0,72420,Arrival
17166,2,0,2_0_230,210,210_2_0,72480,Departure
17167,2,0,2_0_230,113,113_2_0,72720,Arrival
17168,2,0,2_0_230,113,113_2_0,72780,Departure
17169,2,0,2_0_230,213,213_2_0,72840,Arrival
17170,2,0,2_0_230,213,213_2_0,72900,Departure
17171,2,0,2_0_230,214,214_2_0,73020,Arrival
17172,2,0,2_0_230,214,214_2_0,73080,Departure
17173,2,0,2_0_230,216,216_2_0,73320,Arrival
17174,2,0,2_0_230,216,216_2_0,73380,Departure
17175,2,0,2_0_230,219,219_2_0,73800,Arrival
17176,2,0,2_0_230,219,219_2_0,73860,Departure
17177,2,0,2_0_231,202,202_2_0,70980,Arrival
17178,2,0,2_0_231,202,202_2_0,71040,Departure
17179,2,0,2_0_231,204,204_2_0,71580,Arrival
17180,2,0,2_0_231,204,204_2_0,71640,Departure
17181,2,0,2_0_231,206,206_2_0,71880,Arrival
17182,2,0,2_0_231,206,206_2_0,71940,Departure
17183,2,0,2_0_231,208,208_2_0,72240,Arrival
17184,2,0,2_0_231,208,208_2_0,72300,Departure
17185,2,0,2_0_231,210,210_2_0,72600,Arrival
17186,2,0,2_0_231,210,210_2_0,72660,Departure
17187,2,0,2_0_231,113,113_2_0,72900,Arrival
17188,2,0,2_0_231,113,113_2_0,72960,Departure
17189,2,0,2_0_231,213,213_2_0,73020,Arrival
17190,2,0,2_0_231,213,213_2_0,73080,Departure
17191,2,0,2_0_231,214,214_2_0,73200,Arrival
17192,2,0,2_0_231,214,214_2_0,73260,Departure
17193,2,0,2_0_231,216,216_2_0,73500,Arrival
17194,2,0,2_0_231,216,216_2_0,73560,Departure
17195,2,0,2_0_231,219,219_2_0,73980,Arrival
17196,2,0,2_0_231,219,219_2_0,74040,Departure
17197,2,0,2_0_232,202,202_2_0,71160,Arrival
17198,2,0,2_0_232,202,202_2_0,71220,Departure
17199,2,0,2_0_232,204,204_2_0,71760,Arrival
17200,2,0,2_0_232,204,204_2_0,71820,Departure
17201,2,0,2_0_232,206,206_2_0,72060,Arrival
17202,2,0,2_0_232,206,206_2_0,72120,Departure
17203,2,0,2_0_232,208,208_2_0,72420,Arrival
17204,2,0,2_0_232,208,208_2_0,72480,Departure
17205,2,0,2_0_232,210,210_2_0,72780,Arrival
17206,2,0,2_0_232,210,210_2_0,72840,Departure
17207,2,0,2_0_232,113,113_2_0,73080,Arrival
17208,2,0,2_0_232,113,113_2_0,73140,Departure
17209,2,0,2_0_232,213,213_2_0,73200,Arrival
17210,2,0,2_0_232,213,213_2_0,73260,Departure
17211,2,0,2_0_232,214,214_2_0,73380,Arrival
17212,2,0,2_0_232,214,214_2_0,73440,Departure
17213,2,0,2_0_232,216,216_2_0,73680,Arrival
17214,2,0,2_0_232,216,216_2_0,73740,Departure
17215,2,0,2_0_232,219,219_2_0,74160,Arrival
17216,2,0,2_0_232,219,219_2_0,74220,Departure
17217,2,0,2_0_233,202,202_2_0,71340,Arrival
17218,2,0,2_0_233,202,202_2_0,71400,Departure
17219,2,0,2_0_233,204,204_2_0,71940,Arrival
17220,2,0,2_0_233,204,204_2_0,72000,Departure
17221,2,0,2_0_233,206,206_2_0,72240,Arrival
17222,2,0,2_0_233,206,206_2_0,72300,Departure
17223,2,0,2_0_233,208,208_2_0,72600,Arrival
17224,2,0,2_0_233,208,208_2_0,72660,Departure
17225,2,0,2_0_233,210,210_2_0,72960,Arrival
17226,2,0,2_0_233,210,210_2_0,73020,Departure
17227,2,0,2_0_233,113,113_2_0,73260,Arrival
17228,2,0,2_0_233,113,113_2_0,73320,Departure
17229,2,0,2_0_233,213,213_2_0,73380,Arrival
17230,2,0,2_0_233,213,213_2_0,73440,Departure
17231,2,0,2_0_233,214,214_2_0,73560,Arrival
17232,2,0,2_0_233,214,214_2_0,73620,Departure
17233,2,0,2_0_233,216,216_2_0,73860,Arrival
17234,2,0,2_0_233,216,216_2_0,73920,Departure
17235,2,0,2_0_233,219,219_2_0,74340,Arrival
17236,2,0,2_0_233,219,219_2_0,74400,Departure
17237,2,0,2_0_234,202,202_2_0,71520,Arrival
17238,2,0,2_0_234,202,202_2_0,71580,Departure
17239,2,0,2_0_234,204,204_2_0,72120,Arrival
17240,2,0,2_0_234,204,204_2_0,72180,Departure
17241,2,0,2_0_234,206,206_2_0,72420,Arrival
17242,2,0,2_0_234,206,206_2_0,72480,Departure
17243,2,0,2_0_234,208,208_2_0,72780,Arrival
17244,2,0,2_0_234,208,208_2_0,72840,Departure
17245,2,0,2_0_234,210,210_2_0,73140,Arrival
17246,2,0,2_0_234,210,210_2_0,73200,Departure
17247,2,0,2_0_234,113,113_2_0,73440,Arrival
17248,2,0,2_0_234,113,113_2_0,73500,Departure
17249,2,0,2_0_234,213,213_2_0,73560,Arrival
17250,2,0,2_0_234,213,213_2_0,73620,Departure
17251,2,0,2_0_234,214,214_2_0,73740,Arrival
17252,2,0,2_0_234,214,214_2_0,73800,Departure
17253,2,0,2_0_234,216,216_2_0,74040,Arrival
17254,2,0,2_0_234,216,216_2_0,74100,Departure
17255,2,0,2_0_234,219,219_2_0,74520,Arrival
17256,2,0,2_0_234,219,219_2_0,74580,Departure
17257,2,0,2_0_235,202,202_2_0,71700,Arrival
17258,2,0,2_0_235,202,202_2_0,71760,Departure
17259,2,0,2_0_235,204,204_2_0,72300,Arrival
17260,2,0,2_0_235,204,204_2_0,72360,Departure
17261,2,0,2_0_235,206,206_2_0,72600,Arrival
17262,2,0,2_0_235,206,206_2_0,72660,Departure
17263,2,0,2_0_235,208,208_2_0,72960,Arrival
17264,2,0,2_0_235,208,208_2_0,73020,Departure
17265,2,0,2_0_235,210,210_2_0,73320,Arrival
17266,2,0,2_0_235,210,210_2_0,73380,Departure
17267,2,0,2_0_235,113,113_2_0,73620,Arrival
17268,2,0,2_0_235,113,113_2_0,73680,Departure
17269,2,0,2_0_235,213,213_2_0,73740,Arrival
17270,2,0,2_0_235,213,213_2_0,73800,Departure
17271,2,0,2_0_235,214,214_2_0,73920,Arrival
17272,2,0,2_0_235,214,214_2_0,73980,Departure
17273,2,0,2_0_235,216,216_2_0,74220,Arrival
17274,2,0,2_0_235,216,216_2_0,74280,Departure
17275,2,0,2_0_235,219,219_2_0,74700,Arrival
17276,2,0,2_0_235,219,219_2_0,74760,Departure
17277,2,0,2_0_236,202,202_2_0,71880,Arrival
17278,2,0,2_0_236,202,202_2_0,71940,Departure
17279,2,0,2_0_236,204,204_2_0,72480,Arrival
17280,2,0,2_0_236,204,204_2_0,72540,Departure
17281,2,0,2_0_236,206,206_2_0,72780,Arrival
17282,2,0,2_0_236,206,206_2_0,72840,Departure
17283,2,0,2_0_236,208,208_2_0,73140,Arrival
17284,2,0,2_0_236,208,208_2_0,73200,Departure
17285,2,0,2_0_236,210,210_2_0,73500,Arrival
17286,2,0,2_0_236,210,210_2_0,73560,Departure
17287,2,0,2_0_236,113,113_2_0,73800,Arrival
17288,2,0,2_0_236,113,113_2_0,73860,Departure
17289,2,0,2_0_236,213,213_2_0,73920,Arrival
17290,2,0,2_0_236,213,213_2_0,73980,Departure
17291,2,0,2_0_236,214,214_2_0,74100,Arrival
17292,2,0,2_0_236,214,214_2_0,74160,Departure
17293,2,0,2_0_236,216,216_2_0,74400,Arrival
17294,2,0,2_0_236,216,216_2_0,74460,Departure
17295,2,0,2_0_236,219,219_2_0,74880,Arrival
17296,2,0,2_0_236,219,219_2_0,74940,Departure
17297,2,0,2_0_237,202,202_2_0,72060,Arrival
17298,2,0,2_0_237,202,202_2_0,72120,Departure
17299,2,0,2_0_237,204,204_2_0,72660,Arrival
17300,2,0,2_0_237,204,204_2_0,72720,Departure
17301,2,0,2_0_237,206,206_2_0,72960,Arrival
17302,2,0,2_0_237,206,206_2_0,73020,Departure
17303,2,0,2_0_237,208,208_2_0,73320,Arrival
17304,2,0,2_0_237,208,208_2_0,73380,Departure
17305,2,0,2_0_237,210,210_2_0,73680,Arrival
17306,2,0,2_0_237,210,210_2_0,73740,Departure
17307,2,0,2_0_237,113,113_2_0,73980,Arrival
17308,2,0,2_0_237,113,113_2_0,74040,Departure
17309,2,0,2_0_237,213,213_2_0,74100,Arrival
17310,2,0,2_0_237,213,213_2_0,74160,Departure
17311,2,0,2_0_237,214,214_2_0,74280,Arrival
17312,2,0,2_0_237,214,214_2_0,74340,Departure
17313,2,0,2_0_237,216,216_2_0,74580,Arrival
17314,2,0,2_0_237,216,216_2_0,74640,Departure
17315,2,0,2_0_237,219,219_2_0,75060,Arrival
17316,2,0,2_0_237,219,219_2_0,75120,Departure
17317,2,0,2_0_238,202,202_2_0,72240,Arrival
17318,2,0,2_0_238,202,202_2_0,72300,Departure
17319,2,0,2_0_238,204,204_2_0,72840,Arrival
17320,2,0,2_0_238,204,204_2_0,72900,Departure
17321,2,0,2_0_238,206,206_2_0,73140,Arrival
17322,2,0,2_0_238,206,206_2_0,73200,Departure
17323,2,0,2_0_238,208,208_2_0,73500,Arrival
17324,2,0,2_0_238,208,208_2_0,73560,Departure
17325,2,0,2_0_238,210,210_2_0,73860,Arrival
17326,2,0,2_0_238,210,210_2_0,73920,Departure
17327,2,0,2_0_238,113,113_2_0,74160,Arrival
17328,2,0,2_0_238,113,113_2_0,74220,Departure
17329,2,0,2_0_238,213,213_2_0,74280,Arrival
17330,2,0,2_0_238,213,213_2_0,74340,Departure
17331,2,0,2_0_238,214,214_2_0,74460,Arrival
17332,2,0,2_0_238,214,214_2_0,74520,Departure
17333,2,0,2_0_238,216,216_2_0,74760,Arrival
17334,2,0,2_0_238,216,216_2_0,74820,Departure
17335,2,0,2_0_238,219,219_2_0,75240,Arrival
17336,2,0,2_0_238,219,219_2_0,75300,Departure
17337,2,0,2_0_239,202,202_2_0,72420,Arrival
17338,2,0,2_0_239,202,202_2_0,72480,Departure
17339,2,0,2_0_239,204,204_2_0,73020,Arrival
17340,2,0,2_0_239,204,204_2_0,73080,Departure
17341,2,0,2_0_239,206,206_2_0,73320,Arrival
17342,2,0,2_0_239,206,206_2_0,73380,Departure
17343,2,0,2_0_239,208,208_2_0,73680,Arrival
17344,2,0,2_0_239,208,208_2_0,73740,Departure
17345,2,0,2_0_239,210,210_2_0,74040,Arrival
17346,2,0,2_0_239,210,210_2_0,74100,Departure
17347,2,0,2_0_239,113,113_2_0,74340,Arrival
17348,2,0,2_0_239,113,113_2_0,74400,Departure
17349,2,0,2_0_239,213,213_2_0,74460,Arrival
17350,2,0,2_0_239,213,213_2_0,74520,Departure
17351,2,0,2_0_239,214,214_2_0,74640,Arrival
